"sample_id","group","PC1","PC2","sample_connectivity","connectivity_z","excluded"
"GSM1602925","Sepsis",-23.0847837214628,-5.35102267970398,767.092298261325,0.208649908543483,FALSE
"GSM1602926","Sepsis",32.4140871484863,9.9955419269857,754.423008142118,-1.21513562475475,FALSE
"GSM1602927","Sepsis",-37.8219619891532,-11.519936263134,756.783701681795,-0.949838889206173,FALSE
"GSM1602928","Sepsis",-39.8997354704986,-1.22226419267186,762.330004947771,-0.326540639732052,FALSE
"GSM1602929","Sepsis",-6.59740294410753,-25.2345806188036,767.546541317393,0.259698127168674,FALSE
"GSM1602930","Sepsis",8.04924785667491,7.88123209816966,770.82279999391,0.627886846747862,FALSE
"GSM1602931","Sepsis",11.3129763660913,7.37963865797591,768.449510250931,0.361174539224352,FALSE
"GSM1602932","Sepsis",-47.2537834320775,-6.88639697504413,756.846927091788,-0.942733564185004,FALSE
"GSM1602933","Sepsis",4.43577934536476,-16.4795017585876,768.701137054986,0.389452572171098,FALSE
"GSM1602934","Sepsis",-18.1178781422495,-14.2323903373817,765.360089148041,0.013982784108332,FALSE
"GSM1602935","Sepsis",25.9757465207081,-24.5520582404543,754.541552173997,-1.20181354624364,FALSE
"GSM1602936","Sepsis",-15.7808436182274,-3.48422916089604,770.30464810788,0.569656499787628,FALSE
"GSM1602937","Sepsis",26.9298973244058,-7.09590547360792,763.446896792972,-0.201023390028742,FALSE
"GSM1602938","Sepsis",-10.0032943921001,1.30232523395759,772.267157609394,0.790204976531442,FALSE
"GSM1602939","Sepsis",22.2042909477369,-5.92213850963433,766.016971680045,0.087803798335951,FALSE
"GSM1602940","Sepsis",-10.8348632100719,-19.3914863465553,766.310629543988,0.120805317322995,FALSE
"GSM1602941","Sepsis",3.08211497678379,35.896837186257,764.50651224093,-0.0819429102649463,FALSE
"GSM1602942","Sepsis",-27.5463859832987,-6.14427189585598,767.133128203238,0.213238411930333,FALSE
"GSM1602943","Sepsis",-9.69126010417112,23.4938040405927,768.900813948987,0.411892430311334,FALSE
"GSM1602944","Sepsis",33.88378495125,-12.4450922705803,758.930560395585,-0.708573092151396,FALSE
"GSM1602945","Sepsis",12.9305887992424,-0.984269458596039,770.572771978429,0.599788487012502,FALSE
"GSM1602946","Sepsis",-18.2768962011327,-3.24299629050606,765.864463257116,0.070664772847632,FALSE
"GSM1602947","Sepsis",-18.748361319814,5.65972446878247,764.458830055243,-0.0873014745995609,FALSE
"GSM1602948","Normal",10.4840316613682,57.114302755384,741.531436892438,-2.66390129939592,FALSE
"GSM1602949","Sepsis",-24.0465640180407,29.7041552926715,765.547631280448,0.0350589274828108,FALSE
"GSM1602950","Sepsis",3.02098584675131,18.0739638921772,768.599774969075,0.378061415272283,FALSE
"GSM1602951","Sepsis",-33.6607180558401,8.3452616781897,765.788766458342,0.0621579026127519,FALSE
"GSM1602952","Sepsis",-10.1116019983017,23.3504899096807,771.06234102671,0.654806670504548,FALSE
"GSM1602953","Sepsis",37.2699009474315,-19.8529216238161,747.694108915599,-1.97133500795574,FALSE
"GSM1602954","Normal",15.6061803081941,44.3773050998997,757.640404338584,-0.853561920441796,FALSE
"GSM1602955","Sepsis",14.8857680044397,-3.26562958696803,766.478460705722,0.139666325150932,FALSE
"GSM1602956","Normal",23.1637622559611,42.8085324099105,754.365880141302,-1.22155571777826,FALSE
"GSM1602957","Normal",28.1396376993168,35.6521045268162,760.387898329816,-0.544796223174348,FALSE
"GSM1602958","Sepsis",-11.6967492016218,2.03342869178756,764.85657382833,-0.0426026931562478,FALSE
"GSM1602959","Sepsis",10.4996815646177,17.1295846126542,772.746815782863,0.844109367534164,FALSE
"GSM1602960","Normal",13.9341351955733,48.4783943616465,753.364781285453,-1.33406005345517,FALSE
"GSM1602961","Normal",15.2726376140982,44.6156286265835,756.777537931784,-0.950531576642844,FALSE
"GSM1602962","Normal",25.3468209512139,45.3784566381707,752.219629943849,-1.4627531292528,FALSE
"GSM1602963","Normal",16.6152580400102,54.789300702923,746.156431547462,-2.14414049042827,FALSE
"GSM1602964","Normal",12.5220595934331,39.8403113871129,762.093882733204,-0.353076253805724,FALSE
"GSM1602965","Sepsis",-19.7078183711433,45.414253406577,752.011481085389,-1.48614507392051,FALSE
"GSM1602966","Normal",0.93387182667117,45.0650412497193,756.512671185031,-0.980297525542115,FALSE
"GSM1602967","Sepsis",7.02036066090364,20.2340024184781,763.428542428992,-0.203086068968311,FALSE
"GSM1602968","Sepsis",8.27199835843328,15.3985439905845,752.550773537411,-1.42553893228343,FALSE
"GSM1602969","Normal",19.0097955023168,49.1895704543532,747.399605548705,-2.00443154527913,FALSE
"GSM1602970","Sepsis",-11.303182899727,2.40814797492284,765.890973204202,0.0736439831106561,FALSE
"GSM1602971","Sepsis",-7.08324782418358,12.9560391787407,770.084791570468,0.54494883626243,FALSE
"GSM1602972","Sepsis",27.497734220215,-20.6826730509437,763.2070054218,-0.227982585107871,FALSE
"GSM1602973","Sepsis",60.1336317368139,-4.28519943054594,718.49621352795,-5.25261917340919,FALSE
"GSM1602974","Sepsis",32.9028072070611,-41.4557321382306,741.319713928044,-2.68769490510981,FALSE
"GSM1602975","Sepsis",-17.4662179283449,5.82526643934591,770.307118472408,0.569934121441513,FALSE
"GSM1602976","Sepsis",-19.2068215461211,-16.3574482273952,769.179756661097,0.443240248096285,FALSE
"GSM1691861","Sepsis",-20.0747053556229,-23.0607154996341,766.935364621792,0.191013573472477,FALSE
"GSM1691862","Sepsis",-10.3631008840933,0.236203487323441,774.030900512247,0.988415894894709,FALSE
"GSM1691863","Sepsis",-7.85500996953242,-17.5793545321136,768.637322714089,0.382281062597037,FALSE
"GSM1691864","Sepsis",5.31120305918943,-1.44514136308337,774.666649465479,1.05986189967519,FALSE
"GSM1691865","Sepsis",-15.1170150629323,-16.070621080032,768.778512881221,0.398148132931364,FALSE
"GSM1691866","Sepsis",10.4300791701547,-17.55617043014,771.240185373622,0.674792968547259,FALSE
"GSM1691867","Sepsis",11.134123118691,-9.40295438535151,769.320168237265,0.45901981971978,FALSE
"GSM1691868","Sepsis",25.3285340540814,-2.36327493181254,766.959056018069,0.19367603261306,FALSE
"GSM1691869","Sepsis",22.7730550664028,-14.1437240356372,763.057194536133,-0.244818459078414,FALSE
"GSM1691870","Sepsis",-1.95716835571699,9.99002766807574,773.140372066604,0.888337555385048,FALSE
"GSM1691871","Sepsis",-12.4346315382531,-29.8108361257397,761.804666919529,-0.385578571428683,FALSE
"GSM1691873","Sepsis",16.1194377119915,8.13936567149017,770.811833450159,0.626654417290736,FALSE
"GSM1691874","Sepsis",-15.0861142937723,-3.12073572407576,753.540707808164,-1.31428928211731,FALSE
"GSM1691875","Sepsis",-25.1933521480056,17.9475483528809,764.791458536336,-0.0499204047142615,FALSE
"GSM1691876","Sepsis",4.09425794525224,0.0303212494834416,776.212819001734,1.23362173917941,FALSE
"GSM1691877","Sepsis",-15.3707242426321,-14.763774726085,770.349916780978,0.574743831537283,FALSE
"GSM1691878","Sepsis",-3.85550242297381,7.42555811318703,766.429149050845,0.1341246396914,FALSE
"GSM1691879","Sepsis",-2.56890671661002,23.5554691677782,770.879660934083,0.634276927270606,FALSE
"GSM1691880","Sepsis",2.76384347738595,-9.55477242978706,771.030497130345,0.65122802651251,FALSE
"GSM1691881","Sepsis",-7.01609085470601,10.3935585835638,776.237689466961,1.2364167030853,FALSE
"GSM1691882","Sepsis",-47.0601992260304,-6.72968211330244,752.759478036338,-1.40208454427032,FALSE
"GSM1691883","Sepsis",9.27815280555606,12.0099393729897,764.235718463128,-0.112374943923845,FALSE
"GSM1691884","Sepsis",-10.628475591588,13.4152570959819,772.469468373922,0.812940831267973,FALSE
