system,time_ns,median,minimum,maximum,rep1,rep2,rep3
complex,20.23,1.7894285714285716,1.7867142857142857,1.855142857142857,1.7894285714285716,1.855142857142857,1.7867142857142857
complex,20.24,1.788285714285714,1.7861428571428573,1.8533809523809528,1.788285714285714,1.8533809523809528,1.7861428571428573
complex,20.25,1.7886190476190476,1.786,1.8545714285714285,1.7886190476190476,1.8545714285714285,1.786
complex,20.26,1.7879047619047619,1.785904761904762,1.853904761904762,1.7879047619047619,1.853904761904762,1.785904761904762
complex,20.27,1.7878095238095237,1.7875238095238093,1.8543333333333332,1.7878095238095237,1.8543333333333332,1.7875238095238093
complex,20.28,1.7891428571428574,1.7876190476190477,1.8545238095238095,1.7891428571428574,1.8545238095238095,1.7876190476190477
complex,20.29,1.7909523809523809,1.7882857142857145,1.8547619047619046,1.7909523809523809,1.8547619047619046,1.7882857142857145
complex,20.3,1.7914285714285714,1.7874761904761904,1.8531904761904763,1.7914285714285714,1.8531904761904763,1.7874761904761904
complex,20.31,1.7922857142857145,1.7883809523809526,1.8534285714285716,1.7922857142857145,1.8534285714285716,1.7883809523809526
complex,20.32,1.7918095238095237,1.7914285714285714,1.851857142857143,1.7914285714285714,1.851857142857143,1.7918095238095237
complex,20.33,1.793095238095238,1.7915238095238095,1.8508095238095241,1.7915238095238095,1.8508095238095241,1.793095238095238
complex,20.34,1.7916666666666667,1.7914285714285714,1.8507619047619048,1.7914285714285714,1.8507619047619048,1.7916666666666667
complex,20.35,1.7910476190476192,1.790095238095238,1.8508095238095241,1.790095238095238,1.8508095238095241,1.7910476190476192
complex,20.36,1.7907142857142855,1.7874285714285716,1.8525714285714283,1.7874285714285716,1.8525714285714283,1.7907142857142855
complex,20.37,1.7916190476190474,1.7855714285714286,1.8547619047619048,1.7855714285714286,1.8547619047619048,1.7916190476190474
complex,20.38,1.7902380952380956,1.7835714285714286,1.8550952380952381,1.7835714285714286,1.8550952380952381,1.7902380952380956
complex,20.39,1.7896190476190477,1.782047619047619,1.8578571428571429,1.782047619047619,1.8578571428571429,1.7896190476190477
complex,20.4,1.7878095238095237,1.78,1.8591904761904765,1.78,1.8591904761904765,1.7878095238095237
complex,20.41,1.7865714285714287,1.7788095238095236,1.8589047619047623,1.7788095238095236,1.8589047619047623,1.7865714285714287
complex,20.42,1.7852380952380953,1.7752380952380953,1.8598571428571427,1.7752380952380953,1.8598571428571427,1.7852380952380953
complex,20.43,1.7856190476190474,1.775095238095238,1.861047619047619,1.775095238095238,1.861047619047619,1.7856190476190474
complex,20.44,1.7864285714285715,1.7739523809523807,1.8640476190476192,1.7739523809523807,1.8640476190476192,1.7864285714285715
complex,20.45,1.7892857142857144,1.774047619047619,1.867285714285714,1.774047619047619,1.867285714285714,1.7892857142857144
complex,20.46,1.7895714285714284,1.7730476190476192,1.868238095238095,1.7730476190476192,1.868238095238095,1.7895714285714284
complex,20.47,1.7909047619047616,1.7752857142857141,1.867809523809524,1.7752857142857141,1.867809523809524,1.7909047619047616
complex,20.48,1.792904761904762,1.7754285714285714,1.8673809523809526,1.7754285714285714,1.8673809523809526,1.792904761904762
complex,20.49,1.7956666666666665,1.7764285714285715,1.8671904761904765,1.7764285714285715,1.8671904761904765,1.7956666666666665
complex,20.5,1.7946190476190476,1.7762380952380954,1.868,1.7762380952380954,1.868,1.7946190476190476
complex,20.51,1.7949047619047618,1.7770952380952383,1.8695238095238094,1.7770952380952383,1.8695238095238094,1.7949047619047618
complex,20.52,1.7940952380952377,1.7776190476190474,1.8677142857142859,1.7776190476190474,1.8677142857142859,1.7940952380952377
complex,20.53,1.7923333333333331,1.7773809523809525,1.8677142857142859,1.7773809523809525,1.8677142857142859,1.7923333333333331
