"gene","logFC","logCPM","F","PValue","FDR"
"RARA-AS1",2.25474338309827,4.21451690305542,3.36025256562994,0.0912855431661329,0.353694380442118
"NSF",2.25474338309827,4.21451690305542,3.36025256562994,0.0912855431661329,0.353694380442118
"CD226",2.25474338309827,4.21451690305542,3.36025256562994,0.0912855431661329,0.353694380442118
"STK35",2.25474338309827,4.21451690305542,3.36025256562994,0.0912855431661329,0.353694380442118
"YIPF2",2.25474338309827,4.21451690305542,3.36025256562994,0.0912855431661329,0.353694380442118
"HIST3H2A",1.55675883282576,5.13937960279252,3.44688440258924,0.0915873069613446,0.354369811999785
"PDPR",1.55675883282576,5.13937960279252,3.44688440258924,0.0915873069613446,0.354369811999785
"PPIL2",1.55675883282576,5.13937960279252,3.44688440258924,0.0915873069613446,0.354369811999785
"ELOB",0.717253011815707,9.37648861192694,3.44487257215541,0.0919084884049099,0.3549000024353
"RNF220",1.46986771653782,5.28498818983913,3.4432370030745,0.0919134126124081,0.3549000024353
"PCMT1",1.46986771653782,5.28498818983913,3.4432370030745,0.0919134126124081,0.3549000024353
"RBCK1",1.46986771653782,5.28498818983913,3.4432370030745,0.0919134126124081,0.3549000024353
"ABHD2",1.18453010208249,6.16964707764586,3.44565675262868,0.0919370540952629,0.3549000024353
"DCUN1D1",1.3590469315144,5.53377340317892,3.43977929444199,0.0921908118745074,0.355365828545797
"KIAA1109",1.3590469315144,5.53377340317892,3.43977929444199,0.0921908118745074,0.355365828545797
"YOD1",1.55260285548105,5.47059574647415,3.43730145885443,0.0922454063156209,0.355365828545797
"FBXL20",1.55260285548105,5.47059574647415,3.43730145885443,0.0922454063156209,0.355365828545797
"NUFIP2",1.04207298785367,6.48060715689776,3.43681219087804,0.0922707246020374,0.355365828545797
"CCDC186",1.07978444397126,6.27915142321008,3.4342566301815,0.092392183258264,0.355669401356916
"TMEM9B",-1.32040138433501,6.03113198253547,3.42967285619366,0.092554721565656,0.356130759825047
"KLF9",1.07353519550935,6.34526776274121,3.42887564251827,0.0926092063538809,0.356176117751994
"TENT2",1.0868851950023,6.20980154596716,3.41832064393496,0.0930601613779133,0.357580776699471
"HELZ",1.0868851950023,6.20980154596716,3.41832064393496,0.0930601613779133,0.357580776699471
"CCL4",-1.90523431796049,5.41543434693189,3.41085203363153,0.0933801938322728,0.358645293254521
"COTL1",0.626276057149812,10.5189729357222,3.40765304009635,0.0934530743704429,0.358760030556021
"VAMP8",-1.23038366199653,6.18645328908373,3.40387536668231,0.0936261997776298,0.359259318557952
"MTHFR",-1.81286222623432,5.35473366306763,3.40308248099276,0.0937140068511581,0.35926573766193
"MIS18BP1",-1.81286222623432,5.35473366306763,3.40308248099276,0.0937140068511581,0.35926573766193
"RPL22",-0.627557560239357,11.1461828971085,3.38405297525606,0.0944492334835536,0.361918009058247
"ATG2A",1.17186740166955,6.2408217706869,3.38279333561234,0.0945568291574082,0.362150013513672
"MTERF4",-1.22726718241178,6.18431731086479,3.37991698663573,0.0946400179165434,0.362150013513672
"PSMG2",-1.22726718241178,6.18431731086479,3.37991698663573,0.0946400179165434,0.362150013513672
"NHP2",-2.02553550642689,5.49636986205854,3.37329192425435,0.0949596460018794,0.36320649562021
"VASP",0.820612986743973,7.52235883306914,3.37052885104721,0.0950305067142398,0.363222730879121
"CIB1",0.847789063220789,7.56826217574022,3.3689998018296,0.0950958201998844,0.363222730879121
"FNIP1",0.855049379915425,7.31163345374594,3.36713008630227,0.0951777916591443,0.363222730879121
"RB1CC1",0.872067203206588,7.04091273883096,3.36694684407012,0.0951889226945604,0.363222730879121
"PCYT1A",1.40314432239359,5.4173895094772,3.36658992343231,0.0952251393469957,0.363222730879121
"TMUB2",1.40314432239359,5.4173895094772,3.36658992343231,0.0952251393469957,0.363222730879121
"CLEC2B",0.789558237147999,8.39718828653633,3.36271892016066,0.0953626880904827,0.363223125434315
"IER5L",-2.25109904935797,4.98159220148369,3.36408786988287,0.0953994087540858,0.363223125434315
"HNRNPA1P48",-2.25109904935797,4.98159220148369,3.36408786988287,0.0953994087540858,0.363223125434315
"MX1",-2.25109904935797,4.98159220148369,3.36408786988287,0.0953994087540858,0.363223125434315
"MOSPD3",1.47452325458081,5.28235329047855,3.34867615060605,0.095903056244656,0.364460809352792
"TNFSF10",1.55198573053037,5.14208646201607,3.34462310255969,0.0959078961913345,0.364460809352792
"SLC12A9",1.55198573053037,5.14208646201607,3.34462310255969,0.0959078961913345,0.364460809352792
"MPZL3",1.55198573053037,5.14208646201607,3.34462310255969,0.0959078961913345,0.364460809352792
"DDX39A",-1.61177982092518,5.64877559856464,3.35020178247477,0.095942931831543,0.364460809352792
"DPP7",-1.44764986151879,5.85925437872802,3.34264273562872,0.0962572544653439,0.365488400887528
"BTF3L4",-1.43387965664896,5.84991469519896,3.33976714435446,0.0963831247142848,0.365633481749233
"STUB1",-1.43387965664896,5.84991469519896,3.33976714435446,0.0963831247142848,0.365633481749233
"DNAJC7",-1.10774814299092,6.45423268602609,3.33514689402478,0.0965657633637476,0.366149806699247
"C6orf106",1.67518304764988,4.97762938620799,3.31788353630583,0.096738692635476,0.366149806699247
"SEC16A",1.67518304764988,4.97762938620799,3.31788353630583,0.096738692635476,0.366149806699247
"AC012645.3",1.67518304764988,4.97762938620799,3.31788353630583,0.096738692635476,0.366149806699247
"PPM1N",1.67518304764988,4.97762938620799,3.31788353630583,0.096738692635476,0.366149806699247
"DNAJB14",0.988057846791277,6.50198610014414,3.31892926538026,0.0972964514364757,0.367963306054427
"CDC42SE2",-0.862613276501657,7.60265692214115,3.31811480078339,0.0973060480887156,0.367963306054427
"TBC1D15",1.16067639155919,6.308598729785,3.31318906526633,0.0975693651727001,0.368791864191511
"SSU72",-1.34786248218792,6.26964165508021,3.30993608341173,0.0976778338302913,0.36883011161936
"SLC12A2",2.11965883025886,4.5907508636761,3.2511473069355,0.0978005522538989,0.36883011161936
"RIOK1",2.11965883025886,4.5907508636761,3.2511473069355,0.0978005522538989,0.36883011161936
"GPR107",2.11965883025886,4.5907508636761,3.2511473069355,0.0978005522538989,0.36883011161936
"ZMYND8",2.11965883025886,4.5907508636761,3.2511473069355,0.0978005522538989,0.36883011161936
"ZDHHC3",1.10434953418043,6.06001323408478,3.30584297872742,0.0979165585370311,0.368934024984604
"POLR2A",1.10434953418043,6.06001323408478,3.30584297872742,0.0979165585370311,0.368934024984604
"KDM3A",1.33517538734781,5.96994048118961,3.30505396614222,0.0979698503301493,0.36896816769937
"ZRANB2",1.24464214447141,5.84978300485466,3.29925675573523,0.098233764118514,0.369628353755816
"AGO2",1.24464214447141,5.84978300485466,3.29925675573523,0.098233764118514,0.369628353755816
"SLC38A1",-1.6837002522325,5.69803721437563,3.29433855405255,0.0983966766812507,0.370074426003153
"RORA",-1.22415166044911,6.18218187224406,3.29146903053717,0.098503304890509,0.370308503558642
"DCXR",-1.53941159909505,5.60009298789326,3.28072752049935,0.0990174705216298,0.372073756347494
"FAM160A2",2.05040625374369,4.89668415768201,3.21640412468196,0.100721005970176,0.377909195444589
"ATP6V1F",0.766927665293705,7.77169005409622,3.24174944591378,0.100749621291297,0.377909195444589
"CRYBG1",1.41224218473175,5.4122539106095,3.24223618757847,0.100751624390885,0.377909195444589
"SCAF4",1.41224218473175,5.4122539106095,3.24223618757847,0.100751624390885,0.377909195444589
"RANBP2",0.923406733516702,6.74475391382312,3.23133569191874,0.101244293044392,0.378645929509782
"UTP3",-2.37951700345684,5.06040824984412,3.23161649669255,0.101309391175188,0.378645929509782
"CTCF",-2.37951700345684,5.06040824984412,3.23161649669255,0.101309391175188,0.378645929509782
"CHRAC1",-1.15586059547252,6.32248643214022,3.22762560390353,0.101411533928658,0.378645929509782
"OCIAD2",-1.11629072068321,6.46013872814384,3.22528077965387,0.101518051066363,0.378645929509782
"FBP1",-1.82855019265265,5.36516629016127,3.22321260590767,0.101673652338787,0.378645929509782
"KLF3",-0.834995038496308,7.96044650720779,3.22162983153561,0.101680010559317,0.378645929509782
"NFKBIZ",0.845478294246085,7.56954177321715,3.20823917431388,0.102309411435547,0.378645929509782
"CD93",0.921763328293961,6.69501799699427,3.20508691439892,0.102471631081522,0.378645929509782
"LSM14A",-0.997350049832893,6.78054728852,3.20323151061898,0.102546400347107,0.378645929509782
"ATP6V1G1",-0.78008083933115,8.43281912842939,3.20075833971252,0.102658097038225,0.378645929509782
"RBM38",-0.918684948460367,7.12953727708895,3.20062737173013,0.102667041202282,0.378645929509782
"CDK11B",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"GPR137B",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"ADCY3",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"HK2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"BARD1",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"ANKZF1",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"PARP9",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"SLC51A",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"PF4V1",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"ROPN1L",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"MRPS27",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"ORC3",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"LINC02541",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"CNKSR2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"MRPL15",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"TBC1D2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"AL365203.2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"SLF2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"RPAP3",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"METTL3",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"SLC39A9",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"AC004825.2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"AHSA1",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"RANGRF",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"RBL1",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"UBE2C",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"AC011445.2",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"ZNF224",2.2494619421184,4.21759765178803,3.11098321098683,0.102763651931209,0.378645929509782
"MRFAP1",-1.03827375623882,6.68710242589701,3.19078384080484,0.103135620053402,0.37984871632913
"HIGD2A",-0.94938339930714,7.46811436360864,3.1825331056302,0.103523656227387,0.381109594108058
"DGKD",-2.26813825618035,4.99274676908171,3.17433762280302,0.104010779821365,0.382565222782109
"PPP1R9B",-2.26813825618035,4.99274676908171,3.17433762280302,0.104010779821365,0.382565222782109
"TNFRSF14",0.978868993235876,6.44874466668657,3.1708105946328,0.104113508252697,0.382605676583258
"BLOC1S2",0.978868993235876,6.44874466668657,3.1708105946328,0.104113508252697,0.382605676583258
"RGS18",1.46520155770459,5.28762526191084,3.16650146687056,0.104228688066551,0.382860288793997
"HLA-F",-1.10205428670904,6.45029637162505,3.16546172896077,0.104348514023297,0.38313173590772
"G0S2",-0.957193862267449,9.79416521712223,3.15450860332164,0.104868170088348,0.384830629376856
"PRDX5",0.86582388909077,6.91454954602695,3.1488148632189,0.10515576681591,0.384830629376856
"SLBP",-1.93215415587047,5.43345896840321,3.14909053783135,0.105190814930522,0.384830629376856
"ATF6",-2.10914552954177,4.89788290771603,3.14868952307682,0.105244129470768,0.384830629376856
"SENP5",-2.10914552954177,4.89788290771603,3.14868952307682,0.105244129470768,0.384830629376856
"MRPL14",-2.10914552954177,4.89788290771603,3.14868952307682,0.105244129470768,0.384830629376856
"ZBTB34",-2.10914552954177,4.89788290771603,3.14868952307682,0.105244129470768,0.384830629376856
"NUBP2",-2.10914552954177,4.89788290771603,3.14868952307682,0.105244129470768,0.384830629376856
"GABPA",-2.10914552954177,4.89788290771603,3.14868952307682,0.105244129470768,0.384830629376856
"RPL34",-0.55740449586245,12.7823390426743,3.1461768486378,0.105272536111003,0.384830629376856
"ABCA1",1.07715821273838,6.34324226709842,3.14337782450833,0.1054509067774,0.385313825815625
"SNX6",-1.43044247914523,5.84758241747815,3.13567976371481,0.105813712045271,0.386470221489339
"SRGN",-0.607884561341249,11.2394940321215,3.13031833326111,0.106048009581906,0.387156453362039
"CACUL1",1.09650553837207,6.06442090275694,3.12971550683209,0.106146833364027,0.387331152703479
"PGLS",-0.939448808626683,7.38791116517461,3.12750736064301,0.106188725273658,0.387331152703479
"NCK2",-1.80895183652485,5.35213056098338,3.11894383891187,0.106679196559746,0.388780191219486
"OAZ2",-1.80895183652485,5.35213056098338,3.11894383891187,0.106679196559746,0.388780191219486
"CAPN2",-1.37285030583416,5.80812661330144,3.11135747850854,0.10701637932032,0.388803609328651
"MAPKAPK5-AS1",-1.71359457033479,5.29114281874595,3.11227687864465,0.107017602328041,0.388803609328651
"SELENOS",-1.71359457033479,5.29114281874595,3.11227687864465,0.107017602328041,0.388803609328651
"DHX34",-1.71359457033479,5.29114281874595,3.11227687864465,0.107017602328041,0.388803609328651
"TARS",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"HK1",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"AC008124.1",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"FAM219B",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"NEIL1",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"TK2",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"NEDD4L",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"GPR108",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"FFAR2",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"PPP1R12C",2.10936970528455,4.59663989048808,3.05462098816079,0.107338133814899,0.388803609328651
"MYSM1",-1.4920121469885,5.8903330086474,3.10237075081739,0.107457886191706,0.388979045809772
"ITSN2",1.07156212277274,6.40645364219671,3.10163232345539,0.107506104174258,0.388979045809772
"WAC",0.805905371942286,7.26575879328347,3.10060866733803,0.107526454044274,0.388979045809772
"ATP5MG",-0.660796547583112,9.52390054727264,3.09377510115925,0.107862634564179,0.389363950181502
"MRPS22",-2.11349902049795,4.90071039815879,3.09464832435954,0.107912904917242,0.389363950181502
"SLC7A11",-2.11349902049795,4.90071039815879,3.09464832435954,0.107912904917242,0.389363950181502
"NAA15",-2.11349902049795,4.90071039815879,3.09464832435954,0.107912904917242,0.389363950181502
"ABCD1",-2.11349902049795,4.90071039815879,3.09464832435954,0.107912904917242,0.389363950181502
"NOB1",-2.11349902049795,4.90071039815879,3.09464832435954,0.107912904917242,0.389363950181502
"ZBTB33",1.86942053325884,5.05676439672917,3.06218188070079,0.10887355774842,0.392660276151026
"WASHC1",1.13197481944648,5.89020120752533,3.07262973715076,0.109017762859833,0.39301044847741
"SESN1",1.56152016284303,5.13667523340426,3.06223883676812,0.109212630831457,0.393071134765868
"APPL1",-1.71759592230283,5.29378502590441,3.06656394119245,0.109317313912349,0.393071134765868
"CD27",-1.71759592230283,5.29378502590441,3.06656394119245,0.109317313912349,0.393071134765868
"JDP2",-1.71759592230283,5.29378502590441,3.06656394119245,0.109317313912349,0.393071134765868
"CCDC124",-1.71759592230283,5.29378502590441,3.06656394119245,0.109317313912349,0.393071134765868
"SF3A1",-1.71759592230283,5.29378502590441,3.06656394119245,0.109317313912349,0.393071134765868
"ZFAND3",-1.60815680369615,5.64633118410927,3.06169733382494,0.109529497121814,0.393664396807486
"SYK",-1.53201832595236,5.59513861563536,3.05600108784338,0.109826794812874,0.394562929512916
"MDM4",-0.899161776550397,7.43156734990443,3.0484871740685,0.110167856291545,0.395617846398651
"PGK1",0.694418900389634,8.44662931191118,3.04553616396781,0.110318861045463,0.395935072382254
"SNHG8",-0.791918327552902,8.56935661555738,3.0449002783334,0.110351120029818,0.395935072382254
"TMSB4X",0.563281713824129,11.8852141364809,3.03854227391805,0.110679426086798,0.396942292526256
"PARK7",-1.06643630337545,7.14636664010632,3.03632478947422,0.11079781465324,0.39719611939722
"SRI",1.46703192587111,6.07145232413285,3.03310940191162,0.111047520297304,0.397424217431519
"RAB11B",-1.37635622216463,5.81048999889701,3.03175537340093,0.111063596457681,0.397424217431519
"RELT",-1.1177360601058,6.29544966761852,3.02913263140834,0.11118105106865,0.397424217431519
"SPG21",-1.1177360601058,6.29544966761852,3.02913263140834,0.11118105106865,0.397424217431519
"CMTM3",-1.1177360601058,6.29544966761852,3.02913263140834,0.11118105106865,0.397424217431519
"GNG5",0.696697041049714,8.78458635620085,3.02790511263388,0.111233366870116,0.397424217431519
"CASC3",1.32432510281645,5.64108700464272,3.02950901207777,0.111242573447926,0.397424217431519
"GPATCH8",1.32432510281645,5.64108700464272,3.02950901207777,0.111242573447926,0.397424217431519
"SCAND1",0.819264210208237,7.6391623713602,3.02483593372404,0.111396525335387,0.397803858881764
"TM2D3",-1.36584566768309,5.80340324894772,3.02328249269157,0.111506236011456,0.397878916950516
"SIRPA",1.06127607683618,6.28949256748747,3.02342429483879,0.111512935486731,0.397878916950516
"SRSF8",-1.70959836449368,5.28850277644787,3.01928998711888,0.1117622838432,0.398183346409983
"PAN3",-1.70959836449368,5.28850277644787,3.01928998711888,0.1117622838432,0.398183346409983
"TMEM50B",-1.70959836449368,5.28850277644787,3.01928998711888,0.1117622838432,0.398183346409983
"PPIA",-0.705706344736688,8.82982532659515,3.01727525483809,0.111789186920664,0.398183346409983
"CSGALNACT2",0.832145402111905,7.01759041826888,3.00319155279228,0.112540491604736,0.400688340147975
"LIMD2",-0.86310628694412,8.11684704681904,2.99998792980369,0.112701736188789,0.401034196459067
"OTUD6B-AS1",-1.90140536045,5.41286695252794,2.99666822600077,0.112939885893731,0.401034196459067
"ELP5",-1.90140536045,5.41286695252794,2.99666822600077,0.112939885893731,0.401034196459067
"USP36",-1.90140536045,5.41286695252794,2.99666822600077,0.112939885893731,0.401034196459067
"TRIM8",-0.922131433552586,6.94355567798137,2.99505637759731,0.112967289622804,0.401034196459067
"CD58",1.3985810287199,5.4199601498253,2.99549410795612,0.112971440258544,0.401034196459067
"TOMM7",-0.651690780460285,9.48748527017008,2.99132493671663,0.113161539683481,0.401034196459067
"CBX6",-1.07079570515312,6.42788914370837,2.99130721558486,0.113172227857745,0.401034196459067
"SRM",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"PDIA6",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"LRPPRC",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"PLEKHA3",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"CCT6A",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"GTPBP6",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"ACOT9",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"CCNB1IP1",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"IGSF6",-2.10479982080951,4.89505846213324,2.98688572764831,0.113492339583306,0.401034196459067
"TPD52L2",0.919791568015594,6.53247981439411,2.98540177231336,0.113502965456708,0.401034196459067
"CHP1",0.913026119106042,6.53630265737374,2.98257655193835,0.113653907681082,0.401397501217437
"IFI16",1.14708996062514,5.79833086723095,2.97827939677086,0.113954444068502,0.401948402714352
"ARID5B",1.14708996062514,5.79833086723095,2.97827939677086,0.113954444068502,0.401948402714352
"WBP2",1.14708996062514,5.79833086723095,2.97827939677086,0.113954444068502,0.401948402714352
"RPS8",-0.546667351797506,12.4951280422637,2.96185771835377,0.114745757981115,0.404568517784642
"RAB5A",1.05173356146457,6.35742780127408,2.95694325704074,0.115053292253517,0.405481438098368
"S1PR1",-2.24685680132409,4.97881067433909,2.94206761593645,0.115924348486805,0.407564940028409
"NEDD9",-2.24685680132409,4.97881067433909,2.94206761593645,0.115924348486805,0.407564940028409
"CYB561A3",-2.24685680132409,4.97881067433909,2.94206761593645,0.115924348486805,0.407564940028409
"SOCS4",-2.24685680132409,4.97881067433909,2.94206761593645,0.115924348486805,0.407564940028409
"MAP3K14",-2.24685680132409,4.97881067433909,2.94206761593645,0.115924348486805,0.407564940028409
"IFI30",-0.931607288098356,6.9501916387111,2.94011109534105,0.115937617200601,0.407564940028409
"BCAP31",0.905030554048409,6.85129471896321,2.9365635521015,0.116141671461123,0.408110287838538
"DDX39B",1.29222226912822,5.74302251507791,2.93186259145238,0.116486202038174,0.409148588379978
"MT-CO2",-0.53903563344166,13.6241893352265,2.92704773980992,0.116653668324426,0.409564352341061
"COL4A3BP",0.917906216226244,6.47458021338268,2.92139286600059,0.116995918116679,0.410593163201236
"RPL29",-0.568561330857,11.6126056701584,2.91647130156367,0.117241268196188,0.411281185573002
"CNOT7",-1.26560636655745,6.21165074201185,2.91365966272443,0.117412258883516,0.411388507711906
"DOT1L",1.74161887385495,5.42277747833381,2.91172217688194,0.11745032664657,0.411388507711906
"CDKN2D",0.707513427092168,8.2252762554112,2.91204554729986,0.117489905328172,0.411388507711906
"PPP1R7",-1.45454764166366,5.86393049832329,2.91200107117103,0.117518438489268,0.411388507711906
"RANBP1",-1.45454764166366,5.86393049832329,2.91200107117103,0.117518438489268,0.411388507711906
"RTN3",0.859455435806734,6.87209223183583,2.91047244094895,0.117588719334964,0.411461869417898
"GRSF1",1.47916819587708,5.27972056723314,2.8946923311058,0.118394620781889,0.41345916032801
"RAB27A",1.10718686919036,5.98323962805461,2.8966926645375,0.118428717130257,0.41345916032801
"PSMD12",1.10718686919036,5.98323962805461,2.8966926645375,0.118428717130257,0.41345916032801
"HEXB",-1.72160240943084,5.29642939437483,2.89531492280483,0.118506455567522,0.41345916032801
"CCNG1",-1.72160240943084,5.29642939437483,2.89531492280483,0.118506455567522,0.41345916032801
"HGSNAT",-1.72160240943084,5.29642939437483,2.89531492280483,0.118506455567522,0.41345916032801
"TRAF4",-1.72160240943084,5.29642939437483,2.89531492280483,0.118506455567522,0.41345916032801
"PPP4C",0.863944475074476,6.72181376168246,2.89245731453924,0.118606002814318,0.413633476370001
"PTP4A1",-0.886233067927065,7.10606356949762,2.89035909130845,0.118711810567604,0.413825908802344
"UBL5",0.711442098584542,7.92411141816658,2.88897353045961,0.118788978581796,0.413825908802344
"IRF2BP2",-0.658763184576818,9.21316033469642,2.88789098139116,0.118848225155046,0.413825908802344
"SERF2",0.575079386182542,10.3619416817098,2.88768780482732,0.118859611303095,0.413825908802344
"SRSF3",-0.798849996203727,7.61611552944617,2.88480804557962,0.119024808507835,0.414228182132817
"SNRPD3",-1.37986451558658,5.81285451382523,2.88232999663795,0.119195341307696,0.414648681062885
"RPN2",-1.18426947930789,6.15408213446562,2.87313738487818,0.119704441542372,0.416246123946005
"HBP1",0.923171430760631,6.5305686010027,2.87052314996447,0.119863418209143,0.416625264458612
"MARCH6",0.908287570907862,6.59560993418475,2.86782762810793,0.120014637362586,0.416977136559222
"UBAC2",-1.36234697720416,5.8010432795507,2.86217639453425,0.120349851449466,0.417967718897354
"WDR33",-1.45499463576771,5.54440366478054,2.85961071583408,0.120519137658409,0.418207423605011
"SYS1",-1.45499463576771,5.54440366478054,2.85961071583408,0.120519137658409,0.418207423605011
"MRPL28",1.16518238043692,5.70009370680201,2.85893212314534,0.120603188319781,0.418325071502541
"LUZP1",1.26546065969541,5.83813313828366,2.85606629612668,0.120765682426441,0.418697637257683
"EHBP1L1",-1.10565224859201,6.2871708558861,2.85384654949521,0.1208109821241,0.418697637257683
"TMEM156",1.46533842376913,5.5997294000251,2.85316596758683,0.120915643536773,0.418877909118477
"USP34",1.00502900599533,6.17371186999888,2.85193593560876,0.120963424007002,0.418877909118477
"PHF5A",-1.45122417218282,5.54189420244925,2.84842523296155,0.121166762834391,0.419002056965659
"SEC24D",-2.11786029578098,4.9035409324356,2.84768944416113,0.121250415429765,0.419002056965659
"OTULIN",-2.11786029578098,4.9035409324356,2.84768944416113,0.121250415429765,0.419002056965659
"TCEAL4",-2.11786029578098,4.9035409324356,2.84768944416113,0.121250415429765,0.419002056965659
"ORAI3",-2.11786029578098,4.9035409324356,2.84768944416113,0.121250415429765,0.419002056965659
"SHKBP1",0.915931074398217,6.41421280005902,2.83629014660369,0.12185188962485,0.420724319769656
"MGRN1",1.34567987658007,5.5412904813832,2.8360409891924,0.121911672651965,0.420724319769656
"MCTP1",1.54720082083875,5.14479580841053,2.82952230391833,0.121979802820217,0.420724319769656
"ATG101",1.54720082083875,5.14479580841053,2.82952230391833,0.121979802820217,0.420724319769656
"SRSF2",-0.9179318167731,7.03756541153866,2.82794106265778,0.122313379892937,0.420724319769656
"FOXP1",0.784999887961027,7.78728328091656,2.82581884550549,0.122437185814107,0.420724319769656
"DDX3X",-0.713854730082423,8.38366286269959,2.82566391496711,0.122444087166586,0.420724319769656
"MIR29B2CHG",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"ZNF654",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"SEC24B",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"DDX60L",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"GM2A",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"HIST1H2BC",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"TP53I11",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"CHTF8",1.58546562376736,4.69966380224277,2.80373851544394,0.122505319194497,0.420724319769656
"ABTB1",1.00438040382748,6.10104717839258,2.82312625254997,0.12265466659912,0.421063880152205
"ARRB2",0.709974553819577,7.948613007194,2.81747045742285,0.122929220636184,0.421699548895696
"AC245128.3",-0.880883348339135,7.01097806398827,2.81730493411882,0.122940937774434,0.421699548895696
"ZFAND1",-1.52832677149964,5.59266372730703,2.81262010455862,0.123262552448737,0.422281812126228
"TNNI2",-1.52832677149964,5.59266372730703,2.81262010455862,0.123262552448737,0.422281812126228
"EHD4",-1.52832677149964,5.59266372730703,2.81262010455862,0.123262552448737,0.422281812126228
"UGP2",1.19150995113655,5.59206653505757,2.80334644716092,0.123860943172298,0.423809675120307
"IMPDH1",1.19150995113655,5.59206653505757,2.80334644716092,0.123860943172298,0.423809675120307
"SAFB2",1.19150995113655,5.59206653505757,2.80334644716092,0.123860943172298,0.423809675120307
"SDHA",-1.70560731551865,5.28586490251575,2.80126417795419,0.123970503936611,0.424010637080447
"PCGF5",-1.16560456397127,6.64422189020887,2.79641094192313,0.124187766573246,0.424579651128697
"VDAC2",-0.84878682541447,7.24502530500504,2.79533323317569,0.124248711263494,0.424613989905804
