"gene","logFC","logCPM","F","PValue","FDR"
"AC012594.1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"GMPPA",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"ZNF619",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"ZNF445",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"AC026304.1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"ZBTB49",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"NUDT9",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"TMEM267",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"MED20",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"MMS22L",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"AL928970.1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"SMC5-AS1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"RAB39A",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"AL158163.1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"NOP2",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"AC092490.1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"MANSC1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"UNC119B",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"CCDC85C",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"EME2",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"TBL3",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"BOLA2B",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"SLC12A4",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"CD300A",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"B3GNTL1",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"ZNF440",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"AC022098.4",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
"ZNF296",2.57741355578499,4.46134902706728,1.8217243746387,0.177145682619957,0.712064097575973
