"iteration","seed","AUC","mean_difference","standardized_mean_difference"
466,20281184,0.997368421052632,1.75958253428446,5.3922870491699
467,20281185,0.99812030075188,1.86418979784712,5.80305843391946
468,20281186,0.998402255639098,1.93085375211153,6.02625897959874
469,20281187,0.998809523809524,1.86928290084148,5.76689884730369
470,20281188,0.998872180451128,1.77963799011842,5.68783704091955
471,20281189,0.998997493734336,1.91864895991166,6.12661337956523
472,20281190,0.998809523809524,1.87118683469424,5.8364306590784
473,20281191,0.998370927318296,1.81901615154699,5.74913807246234
474,20281192,0.998652882205514,1.78889625256391,5.75647386895058
475,20281193,0.99890350877193,1.86982842347368,5.91843052909977
476,20281194,0.99984335839599,1.86052756221554,6.15022085482916
477,20281195,0.998214285714286,1.72865497011028,5.32158089720745
478,20281196,0.998621553884712,1.96638080987657,6.15690236714329
479,20281197,0.998402255639098,1.81663913307519,5.72639990568678
480,20281198,0.997525062656642,1.69097188404637,5.30964808228792
481,20281199,0.998715538847118,1.78484978552819,5.77877789423255
482,20281200,0.998402255639098,1.89681440931767,5.93465318231616
483,20281201,0.999248120300752,1.83254780368985,5.78264042555526
484,20281202,0.997305764411028,1.7510315885495,5.36173234127754
485,20281203,0.998809523809524,1.88242345580514,5.86782356726022
486,20281204,0.998026315789474,1.85873679207519,5.76817273564722
487,20281205,0.999561403508772,1.79887125991416,5.86416736856243
488,20281206,0.997932330827068,1.77063208637907,5.50495659158591
489,20281207,0.998558897243108,1.97131110143985,5.99494501801017
490,20281208,0.999154135338346,1.9124792894718,6.00716304873922
491,20281209,0.998402255639098,1.74899910921241,5.55260955726489
492,20281210,0.99827694235589,1.92725466960464,6.13714580123752
493,20281211,0.997932330827068,1.90809140231767,5.78551296670798
494,20281212,0.998464912280702,1.78876287345238,5.81325447884223
495,20281213,0.99859022556391,1.9329571948985,6.08879867881657
496,20281214,0.994862155388471,1.83696692410088,5.26096725664138
497,20281215,0.998402255639098,1.94063637210965,6.05156214539412
498,20281216,0.997901002506266,1.89095330461654,5.81967615411155
499,20281217,0.997838345864662,1.74997851172744,5.3245552084477
500,20281218,0.998057644110276,1.93494030800376,5.81414276339896
501,20281219,0.99780701754386,1.77260837137782,5.79979730109771
502,20281220,0.999310776942356,2.01561482141353,6.39935371344116
503,20281221,0.9984335839599,1.86973660779386,5.86970238817467
504,20281222,0.999028822055138,1.84130573761529,5.83091052341373
505,20281223,0.999310776942356,1.90381062382206,6.06325526878443
506,20281224,0.999467418546366,2.02186419684962,6.28339026003307
507,20281225,0.996585213032581,1.83021041327068,5.30267048247762
508,20281226,0.998872180451128,1.84890281648622,5.8226473258381
509,20281227,0.999248120300752,1.98937622857331,6.4957972457297
510,20281228,0.998496240601504,1.86961417518734,5.71486676679851
511,20281229,0.99812030075188,1.93793181953634,5.95158655999468
512,20281230,0.998872180451128,1.98203592228258,6.16839080897104
513,20281231,0.997681704260652,1.73286399161967,5.55859762620903
514,20281232,0.999279448621554,1.92289428685464,5.8905197371906
515,20281233,0.99765037593985,1.77932655119674,5.46974639067674
516,20281234,0.997901002506266,1.84323591919048,5.77093243627184
517,20281235,0.99937343358396,1.99909143007957,6.34381536294117
518,20281236,0.997399749373434,1.8265517609505,5.7590427834616
519,20281237,0.997117794486216,1.76135821758208,5.30470536805374
520,20281238,0.999185463659148,1.9742881347312,6.29276334778758
521,20281239,0.9984335839599,1.89667720896805,6.07412443314601
522,20281240,0.999185463659148,1.78747381715226,5.65399945264966
523,20281241,0.997713032581454,1.93707898919925,5.80674273583209
524,20281242,0.997431077694236,1.7753191676084,5.56501251075237
525,20281243,0.998308270676692,1.84168264282957,5.91128245389072
526,20281244,0.998652882205514,1.89312997569486,6.01611427401108
527,20281245,0.998026315789474,1.73269791980639,5.56815005744055
528,20281246,0.99890350877193,1.69515099209962,5.51054864682419
529,20281247,0.997681704260652,1.74426486306579,5.57219046040273
530,20281248,0.997869674185464,1.92047948445739,5.54418460964281
531,20281249,0.998339598997494,1.93803478492982,5.95670562186652
532,20281250,0.998339598997494,1.92094925625626,5.99259984137131
533,20281251,0.997901002506266,1.91027826537343,5.97949963445494
534,20281252,0.997556390977444,1.90789920372682,5.80480055867438
535,20281253,0.998715538847118,1.98174756851629,6.10678267992216
536,20281254,0.99812030075188,1.85658640643734,5.82689719960355
537,20281255,0.999436090225564,1.97209376496992,6.56442095182679
538,20281256,0.998621553884712,1.7877983104505,5.84703755043965
539,20281257,0.998057644110276,1.79810953177381,5.56012154186823
540,20281258,0.99890350877193,1.79471576070301,5.72344031372251
541,20281259,0.998966165413534,1.90977265994737,6.20864090644878
542,20281260,0.999592731829574,1.94762014142043,6.71932669337959
543,20281261,0.997775689223058,1.84609264299875,5.74051449450202
544,20281262,0.999404761904762,1.8963819771416,6.10292964032213
545,20281263,0.998496240601504,1.90985652788346,6.11348033809314
546,20281264,0.998966165413534,1.95267630533396,6.54109207293205
547,20281265,0.999467418546366,1.95608654070489,6.51695931012345
548,20281266,0.998778195488722,1.89529897126817,5.7782056599997
549,20281267,0.99921679197995,1.94345856729386,6.18931222999816
550,20281268,0.999279448621554,2.03113581252632,6.6368834996256
551,20281269,0.99890350877193,1.83903693506829,6.13906376835716
552,20281270,0.998402255639098,1.94274561286905,5.81229604181196
553,20281271,0.998621553884712,1.89137388536278,5.78428520465589
554,20281272,0.996491228070175,1.81411922443672,5.45556361669003
555,20281273,0.998245614035088,1.96393701152381,5.96910457119207
556,20281274,0.996021303258145,1.84794484667043,5.42020468113476
557,20281275,0.99874686716792,1.83548127001378,5.82833091091159
558,20281276,0.997587719298246,1.77727199635777,5.15982338964287
559,20281277,0.998621553884712,1.8575514880188,5.91646144975829
560,20281278,0.998934837092732,1.97000325926817,6.31461485865991
561,20281279,0.997274436090226,1.98912688963408,5.98576291445775
562,20281280,0.998496240601504,1.9367103164505,5.95526365223679
563,20281281,0.999248120300752,2.03217109096053,6.7105084911574
564,20281282,0.9984335839599,1.75623637104198,5.54205813317674
565,20281283,0.998934837092732,1.89848379080388,5.83732728758938
566,20281284,0.998778195488722,2.07220743714912,6.47299335867491
567,20281285,0.999467418546366,1.75679859271617,5.88330442602972
568,20281286,0.998496240601504,1.86328393148058,5.86415898802448
569,20281287,0.998934837092732,1.98090994568421,6.48637866649784
570,20281288,0.997274436090226,1.81199176736028,5.54875164415696
571,20281289,0.998934837092732,1.87547483015226,5.98914701168378
572,20281290,0.998840852130326,1.89453110864286,5.97763658641963
573,20281291,0.99890350877193,1.92850153717043,5.93779038316044
574,20281292,0.998339598997494,1.97171059774875,6.17118007419406
575,20281293,0.999592731829574,1.90008718195551,6.58218040572087
576,20281294,0.99953007518797,2.00327833604261,6.65232982641696
577,20281295,0.996303258145363,1.75166185717356,5.2199416059017
578,20281296,0.999279448621554,1.87752756299812,5.9789636936533
579,20281297,0.998245614035088,1.82086774686216,5.6869232955468
580,20281298,0.997149122807018,1.93403948157331,5.86246226603205
581,20281299,0.997619047619048,1.87271945690225,5.85889365936611
582,20281300,0.996334586466165,1.75249020834085,5.30820629983864
583,20281301,0.99827694235589,1.84410426690288,5.78616303723861
584,20281302,0.998182957393484,1.88174481489787,5.95918432001171
585,20281303,0.998621553884712,1.76400578833897,5.71455170820437
586,20281304,0.9984335839599,1.73569389360965,5.48806688400222
587,20281305,0.997619047619048,1.86924311669737,5.47350079253743
588,20281306,0.998527568922306,1.77211445009022,5.64342273461609
589,20281307,0.998778195488722,1.80375284323371,5.68848163382067
590,20281308,0.999624060150376,1.89414099702256,6.13899477632698
591,20281309,0.99921679197995,2.02491405828509,6.38069130683382
592,20281310,0.998934837092732,1.93035738827381,6.14435468812667
593,20281311,0.99796365914787,1.84196728935025,5.71892352529352
594,20281312,0.99827694235589,1.92073686102569,5.9852342704132
595,20281313,0.997775689223058,1.81118953660526,5.49250891113085
596,20281314,0.998621553884712,1.86727450416479,6.07917833948158
597,20281315,0.997994987468672,1.8531605800589,5.85431962324861
598,20281316,0.998339598997494,1.98464455260276,6.11586458856442
599,20281317,0.999404761904762,1.95725174592105,6.38487690573869
600,20281318,0.999624060150376,1.85904124875564,6.42174560659372
601,20281319,0.998527568922306,1.94667559495301,6.19759065999519
602,20281320,0.998245614035088,1.85310996340476,5.99857269415419
603,20281321,0.999874686716792,1.98360177364286,6.73220059986929
604,20281322,0.99906015037594,1.92690604721805,5.97696959299288
605,20281323,0.99953007518797,2.04066858400752,6.47671988916053
606,20281324,0.99812030075188,1.7856975010896,5.78246623068828
607,20281325,0.999185463659148,1.8117379778421,5.89655254378283
608,20281326,0.998840852130326,1.92365971017857,5.9466289238575
609,20281327,0.999028822055138,1.91465833369486,6.0222490318338
610,20281328,0.996679197994987,1.76536938437469,5.51752428676577
611,20281329,0.997149122807018,1.78670184413346,5.3184309256209
612,20281330,0.998715538847118,1.82758641200689,5.67322242448271
613,20281331,0.99937343358396,1.94016649405012,6.28705397186964
614,20281332,0.999404761904762,1.94886384643922,6.46433659078284
615,20281333,0.99827694235589,1.85448555635401,5.88866148181903
616,20281334,0.997869674185464,1.90852773672243,5.82244982131558
617,20281335,0.99859022556391,1.88065915782581,6.14836551424111
618,20281336,0.999279448621554,1.93581816346867,6.30849654905371
619,20281337,0.996491228070175,1.79709274416103,5.35653601537732
620,20281338,0.998151629072682,1.91713147972243,6.28996468321972
621,20281339,0.99859022556391,1.82153639518233,5.61395525044008
622,20281340,0.999122807017544,1.97153621790288,6.22326839148765
623,20281341,0.998621553884712,1.86170996539286,5.93545229651691
624,20281342,0.999404761904762,2.0311009412406,6.88568560549647
625,20281343,0.998527568922306,1.77632057724499,5.69468770332917
626,20281344,0.997869674185464,1.81354795762343,5.61421632842309
627,20281345,0.999028822055138,1.90646296260025,6.29548702499556
628,20281346,0.998809523809524,1.96624140592293,6.29987650208019
629,20281347,0.998151629072682,1.85136472604323,6.02662429520414
630,20281348,0.997305764411028,1.79645998286278,5.40479542200017
631,20281349,0.998809523809524,1.82900073887531,5.97195528057186
632,20281350,0.995864661654135,1.79605199341416,5.25713617691911
633,20281351,0.997243107769424,1.88429306424248,5.70408881252601
634,20281352,0.999812030075188,2.00255803002632,6.64123049083939
635,20281353,0.99812030075188,1.91784523293108,5.90471225327274
636,20281354,0.99953007518797,1.95987267274186,6.47034111131785
637,20281355,0.998621553884712,1.92195777901003,5.88210658663401
638,20281356,0.996177944862155,1.78624176100376,5.29936856773135
639,20281357,0.998496240601504,1.87529106702757,5.85608592531838
640,20281358,0.998778195488722,1.80807823900689,5.72272255448891
641,20281359,0.997149122807018,1.83299854301629,5.8081865425782
642,20281360,0.998621553884712,1.894467239599,5.78775605978435
643,20281361,0.996992481203008,1.84719711889411,5.30045429424206
644,20281362,0.998778195488722,2.01151596837845,6.45080654560737
645,20281363,0.998088972431078,1.87082588144987,5.86383594296277
646,20281364,0.999780701754386,1.94751989925877,6.51443115188631
647,20281365,0.998214285714286,1.82038974398872,5.48229624937061
648,20281366,0.999091478696742,1.86478081614098,5.9462654339494
649,20281367,0.997681704260652,1.81600029839035,5.58828350572952
650,20281368,0.99874686716792,1.85144613470175,5.81820084969484
651,20281369,0.995833333333333,1.74875134851692,5.16773918331876
652,20281370,0.998872180451128,1.86551542143672,5.95797430346265
653,20281371,0.998872180451128,1.85559994278509,5.75250879209026
654,20281372,0.998621553884712,1.98634085001817,6.15669525514197
655,20281373,0.999655388471178,2.07901635745677,6.86260676855948
656,20281374,0.998026315789474,1.9286325607287,6.03619742482316
657,20281375,0.997744360902256,1.83239432542669,5.72066303990876
658,20281376,0.99780701754386,1.7430557829505,5.53841675068365
659,20281377,0.998088972431078,1.94827483886153,6.1612817264769
660,20281378,0.99796365914787,1.68299612408083,5.29631902252698
661,20281379,0.997869674185464,1.91949899953885,5.5428941976426
662,20281380,0.99953007518797,1.74049608565852,5.57632175853268
663,20281381,0.99702380952381,1.80011606109336,5.80088257410586
664,20281382,0.998778195488722,1.98506972676378,6.15514465069564
665,20281383,0.99874686716792,1.86830263969799,6.2546211334404
666,20281384,0.998684210526316,1.89284163066166,5.9474862478946
667,20281385,0.998621553884712,1.79966798227694,5.75877859796011
668,20281386,0.99812030075188,1.78966547806767,5.63363029082409
669,20281387,0.99921679197995,1.96896979475627,6.21014837720478
670,20281388,0.998402255639098,1.80282585122619,5.70635905600272
671,20281389,0.99765037593985,2.01455709973747,5.88299071015456
672,20281390,0.999655388471178,2.11899284150376,7.07530566936243
673,20281391,0.999122807017544,1.98299091375501,6.24855746443769
674,20281392,0.998621553884712,1.84655518121805,5.85107837016687
675,20281393,0.99718045112782,1.79119397416479,5.43654758383019
676,20281394,0.9984335839599,1.93767593146805,6.05340256143171
677,20281395,0.999780701754386,1.86780981326692,6.22995430533187
678,20281396,0.998840852130326,1.90041953947243,6.00229752596259
679,20281397,0.999028822055138,1.82109153275313,5.82764477175111
680,20281398,0.998809523809524,1.88852636338847,6.09491344318303
681,20281399,0.997368421052632,1.88168378768108,5.50940786515062
682,20281400,0.998026315789474,1.88212491933647,5.93326809665972
683,20281401,0.998558897243108,1.86260732687343,5.79310850556166
684,20281402,0.999185463659148,1.90175694819361,6.21989277602487
685,20281403,0.999028822055138,1.90785638907268,6.31877797854044
686,20281404,0.998997493734336,1.8968663497807,5.93521734949916
687,20281405,0.9984335839599,1.8758493182099,5.72444036439838
688,20281406,0.999185463659148,1.85970743442105,5.98837799784724
689,20281407,0.997994987468672,1.88058565527945,5.78918018893194
690,20281408,0.998997493734336,1.83087059309273,5.75501094696194
691,20281409,0.998778195488722,1.90803678189035,5.86383241552976
692,20281410,0.998151629072682,1.9055550441391,5.9418572678933
693,20281411,0.9984335839599,1.98881149687657,6.30516080681625
694,20281412,0.997932330827068,1.81243069071053,5.56959630310572
695,20281413,0.99874686716792,1.94078234320802,6.05442596868092
696,20281414,0.998778195488722,1.91729812739411,5.9754740634452
697,20281415,0.999655388471178,1.94257812654574,6.4121326864465
698,20281416,0.999248120300752,2.05624140037218,6.68681527829623
699,20281417,0.99859022556391,1.86882281262656,5.69991608160095
700,20281418,0.998715538847118,2.02435457558333,6.25333718513498
701,20281419,0.998402255639098,1.86060382800501,5.76856705149426
702,20281420,0.998621553884712,1.85306304192795,5.81444844123785
703,20281421,0.997149122807018,1.77824686253383,5.48852653985289
704,20281422,0.998182957393484,1.85789209931203,5.86793531523075
705,20281423,0.998339598997494,1.82482532022118,5.95235604268482
706,20281424,0.998997493734336,1.91979572765977,6.10945995757602
707,20281425,0.999310776942356,1.85011160338847,6.12432235325745
708,20281426,0.998496240601504,1.91762545443734,6.32048233179249
709,20281427,0.998151629072682,2.01199026863972,6.10784672759083
710,20281428,0.998621553884712,1.83950001660464,5.81712826136916
711,20281429,0.99749373433584,1.83586289600689,5.68023708260574
712,20281430,0.99921679197995,1.93169669248308,6.21446117179698
713,20281431,0.998308270676692,1.9226150045495,5.48460291913528
714,20281432,0.998715538847118,2.0038478614812,6.09857778137936
715,20281433,0.996804511278195,1.80765124092669,5.72112446778771
716,20281434,0.999185463659148,1.80609481207581,5.97168657210053
717,20281435,0.997462406015038,1.82702832097807,5.40716067229527
718,20281436,0.99890350877193,1.75736164534336,5.69363339879819
719,20281437,0.999185463659148,1.95896505306767,6.23823695119392
720,20281438,0.999248120300752,1.96583296115977,6.395793167826
721,20281439,0.998339598997494,1.88311889704261,5.76524824348257
722,20281440,0.997243107769424,1.80257057820426,5.5279378916016
723,20281441,0.999091478696742,1.79816001306516,6.07082623828055
724,20281442,0.998057644110276,1.89490665596303,5.94084657344076
725,20281443,0.997274436090226,1.64371955604073,5.29553754744893
726,20281444,0.997619047619048,1.95436114180075,5.88775818384781
727,20281445,0.99859022556391,1.8752093166322,5.94694798563555
728,20281446,0.998778195488722,1.91579706072055,6.20136545916865
729,20281447,0.999624060150376,1.98005740791541,6.41459310596231
730,20281448,0.997932330827068,1.83536739556328,5.79965080836786
731,20281449,0.998558897243108,1.92680006887531,6.09397090439984
732,20281450,0.999248120300752,1.99016594547682,6.33290699533128
733,20281451,0.997744360902256,1.74593748693484,5.52022344876915
734,20281452,0.997869674185464,1.77946768003634,5.63346774686599
735,20281453,0.998496240601504,2.00973027628195,6.07293598889977
736,20281454,0.998057644110276,2.0389647414505,6.15641341436841
737,20281455,0.999592731829574,1.99479271926128,6.92113519121429
738,20281456,0.999279448621554,1.92551842131641,6.40910710358949
739,20281457,0.999404761904762,1.86077811209837,6.08510826874008
740,20281458,0.998182957393484,1.85499631188596,5.6709131605973
741,20281459,0.998684210526316,1.96946144184712,6.42042754299686
742,20281460,0.998715538847118,1.97971226876629,6.32664319514696
743,20281461,0.997994987468672,1.79001614804825,5.51319483362783
744,20281462,0.998684210526316,1.83334500140852,5.75767656924527
745,20281463,0.998621553884712,1.68425589572055,5.38033011264338
746,20281464,0.997994987468672,1.88400817354261,6.01856801610404
747,20281465,0.996929824561404,1.7184579844693,5.20105622215705
748,20281466,0.998872180451128,1.86146683396992,5.97834883722369
749,20281467,0.998872180451128,1.936594944849,6.07471719142703
750,20281468,0.997399749373434,1.91668447355702,5.86995917606789
751,20281469,0.998057644110276,1.79615416392356,5.58523712215758
752,20281470,0.999154135338346,1.81161777094423,5.92775426776547
753,20281471,0.9984335839599,1.83699874478321,5.74786574432197
754,20281472,0.995770676691729,1.78088139895802,5.26917615086801
755,20281473,0.999342105263158,2.01339074688847,6.30988089970926
756,20281474,0.999091478696742,1.92717473577819,6.21507567091444
757,20281475,0.996647869674186,1.86514642103258,5.55220341802916
758,20281476,0.997274436090226,1.67274068012218,5.06159025809898
759,20281477,0.995708020050125,1.73316526289536,5.29931073923652
760,20281478,0.996929824561404,1.78705381511654,5.53907385548024
761,20281479,0.998934837092732,2.03625709199624,6.41349527704596
762,20281480,0.996052631578947,1.71801659071053,5.16955096302052
763,20281481,0.999122807017544,1.79503562987281,5.90696839894118
764,20281482,0.998182957393484,1.88461565925815,5.83395378095581
765,20281483,0.996146616541353,1.7702208943396,5.2102035312758
766,20281484,0.998715538847118,1.91162364490351,5.86946170543149
767,20281485,0.998840852130326,1.87141590589035,6.11801069216878
768,20281486,0.997901002506266,1.8419678056322,5.59339437868473
769,20281487,0.998182957393484,1.82438422295176,5.86461080935388
770,20281488,0.999655388471178,1.94164015400877,6.47094662419744
771,20281489,0.998778195488722,1.93188315020301,5.98967062314277
772,20281490,0.996804511278195,1.88186657304449,5.71579227496161
773,20281491,0.99937343358396,1.89126299860526,6.48483676792212
774,20281492,0.998245614035088,1.89087428481704,5.77610473133458
775,20281493,0.999248120300752,1.87811711532644,6.03906673125143
776,20281494,0.998214285714286,1.87098450365038,5.87832686521724
777,20281495,0.998621553884712,1.82458523826378,5.96612500295376
778,20281496,0.99874686716792,1.77591131715977,5.74674336803431
779,20281497,0.998966165413534,1.85265407915727,5.82415570778057
780,20281498,0.997994987468672,1.88882012505514,5.54576452981174
781,20281499,0.998527568922306,1.95108335900564,6.17411719395125
782,20281500,0.998966165413534,1.90130181832456,6.20704502528966
783,20281501,0.999122807017544,1.94335124896429,6.20938892486087
784,20281502,0.99749373433584,1.78204252320301,5.39595389888652
785,20281503,0.99718045112782,1.82953444054887,5.43361375041564
786,20281504,0.998840852130326,1.93937817002318,6.31346435520063
787,20281505,0.99968671679198,1.91865152765915,6.17790695124378
788,20281506,0.999436090225564,2.05245598808709,6.46206602509345
789,20281507,0.998057644110276,1.81402760961216,5.8606700504451
790,20281508,0.998684210526316,1.90821263886592,6.09879452612937
791,20281509,0.99874686716792,1.98478908479762,6.44304544946221
792,20281510,0.999561403508772,1.86718058528446,6.26371916917966
793,20281511,0.999185463659148,1.86145694717606,6.032056955437
794,20281512,0.995833333333333,1.79129440893233,5.23712691218523
795,20281513,0.999342105263158,1.85542798725188,5.93900585323507
796,20281514,0.99874686716792,1.98022030382895,6.26939242635503
797,20281515,0.99874686716792,1.76561873185464,5.5868899947838
798,20281516,0.998966165413534,1.81052770815539,6.01199791160121
799,20281517,0.999122807017544,1.88417227067418,5.90960970126987
800,20281518,0.997932330827068,1.80035767814411,5.62358024074373
801,20281519,0.99921679197995,1.94959042471053,6.36071198956115
802,20281520,0.998778195488722,1.88889141455827,6.14807960718944
803,20281521,0.999028822055138,1.9346416464718,6.1335725644259
804,20281522,0.999122807017544,1.84752799468358,5.91071414208901
805,20281523,0.997744360902256,1.79606421561905,5.6696796563728
806,20281524,0.99874686716792,1.91500059317293,5.95477878398681
807,20281525,0.999498746867168,1.99040626492732,6.50873935828151
808,20281526,0.997149122807018,1.85343119635652,5.52447255371353
809,20281527,0.997211779448621,1.89375838799624,5.61284997333585
810,20281528,0.999154135338346,1.9187061419198,6.27142483884844
811,20281529,0.998245614035088,1.76478898730764,5.56193075282249
812,20281530,0.999154135338346,1.96441363888534,6.38530521345335
813,20281531,0.999185463659148,1.89582854945677,6.07448819224623
814,20281532,0.997775689223058,1.84967772942544,5.82069672800504
815,20281533,0.996992481203008,1.83067321862907,5.69774259196589
816,20281534,0.998214285714286,1.82773639966228,5.84201772038225
817,20281535,0.996773182957393,1.74028666797118,5.42206223826218
818,20281536,0.999154135338346,1.79414695518609,5.85798129601613
819,20281537,0.998715538847118,1.85283132387719,5.84295475850991
820,20281538,0.997399749373434,1.6677229420708,5.24559922137229
821,20281539,0.999091478696742,1.86963225719236,6.24431843866672
822,20281540,0.996021303258145,1.75409839157393,5.16905623071454
823,20281541,0.998370927318296,2.0251959822406,6.1641059834974
824,20281542,0.999154135338346,1.95657824093233,5.9729645710463
825,20281543,0.998715538847118,1.85802021334023,5.9024743862487
826,20281544,0.999436090225564,1.90359035194925,6.14250444698701
827,20281545,0.998778195488722,1.97554501746178,6.08237058421263
828,20281546,0.999091478696742,1.91735832623935,6.27835405885769
829,20281547,0.999310776942356,1.95370563757205,6.55380193406673
830,20281548,0.997305764411028,1.76487681664787,5.43139936706955
831,20281549,0.998997493734336,1.82633833351253,5.70634190463567
832,20281550,0.998778195488722,1.74558104454261,5.51986094641106
833,20281551,0.998370927318296,2.01594497499123,6.28893549997248
834,20281552,0.998339598997494,1.90989207509586,5.73034467691885
835,20281553,0.997556390977444,1.84337101987844,5.53625639915918
836,20281554,0.996929824561404,1.7992750677782,5.33129671196238
837,20281555,0.99812030075188,1.93868539882769,5.73433730551971
838,20281556,0.997869674185464,1.82803822538283,5.66787523435461
839,20281557,0.997994987468672,1.69144784311717,5.38467213606585
840,20281558,0.998214285714286,1.9430439528089,5.91940878668172
841,20281559,0.99827694235589,1.89095755949749,5.87673077301758
842,20281560,0.99749373433584,1.78841950429386,5.5861639327701
843,20281561,0.998308270676692,1.97632204592607,6.06901628799782
844,20281562,0.998558897243108,1.94247629104825,6.16284256719659
845,20281563,0.99874686716792,1.85233360298747,5.82833530213333
846,20281564,0.998496240601504,1.84046653421241,5.4994545414274
847,20281565,0.99937343358396,2.08073993399749,6.66632552732686
848,20281566,0.999310776942356,1.9124342763797,6.12198209447576
849,20281567,0.997431077694236,1.77447138904073,5.44345134694924
850,20281568,0.998402255639098,1.92720810394236,6.05191326711569
851,20281569,0.998684210526316,1.88409655532832,5.98743352023079
852,20281570,0.99874686716792,1.9360224286416,6.28959656973912
853,20281571,0.996929824561403,1.86266405055639,5.39771634141819
854,20281572,0.998715538847118,1.89290154487719,6.00990257262904
855,20281573,0.998621553884712,1.97943628035589,6.23302074720227
856,20281574,0.998715538847118,1.89123114511905,6.04721886646373
857,20281575,0.999749373433584,2.00898499821429,6.74836784144353
858,20281576,0.99921679197995,1.9728744875896,6.52992117986266
859,20281577,0.998308270676692,1.71013017786592,5.43576676814855
860,20281578,0.998621553884712,1.92518923325439,6.16125141869965
861,20281579,0.99780701754386,1.77526305782143,5.65157335976075
862,20281580,0.999498746867168,1.87513833299937,6.10688999287673
863,20281581,0.99859022556391,1.79638933838032,5.87953159700866
864,20281582,0.998684210526316,1.91698914351441,6.06059216183146
865,20281583,0.999122807017544,1.83959710787719,5.98755436820224
866,20281584,0.99796365914787,1.94543582033584,6.10756862267745
867,20281585,0.998182957393484,1.76213584567732,5.58876587301115
868,20281586,0.999091478696742,1.94421911480952,6.3046852332711
869,20281587,0.998840852130326,2.01094323103634,6.24781676027173
870,20281588,0.997117794486216,1.74270344844549,5.4488002541066
871,20281589,0.998088972431078,1.90726622179073,5.9095893085723
872,20281590,0.998840852130326,1.92835951945927,6.23026053066062
873,20281591,0.99890350877193,1.88574686273183,6.02631110515841
874,20281592,0.999122807017544,1.96390346982018,6.11720111508007
875,20281593,0.997775689223058,1.77043107952694,5.51289327949263
876,20281594,0.998182957393484,1.82869199289536,5.58371077921659
877,20281595,0.998966165413534,1.81263362184837,6.100877282555
878,20281596,0.998339598997494,1.81923636105263,5.55116357608149
879,20281597,0.998057644110276,1.77245154001817,5.74347915931476
880,20281598,0.999279448621554,1.79979356411028,5.92571601177595
881,20281599,0.999248120300752,1.98013998077444,6.09933179731968
882,20281600,0.998370927318296,1.90963600076128,5.95746853888077
883,20281601,0.998151629072682,1.86332485406203,5.56635774198393
884,20281602,0.99906015037594,1.87457998711028,6.05042314600044
885,20281603,0.998872180451128,1.9584345557594,6.19489493137942
886,20281604,0.99733709273183,1.72731062912343,5.26694905667634
887,20281605,0.997305764411028,1.88408496002506,5.64766868907188
888,20281606,0.999248120300752,2.05093505979135,6.43441858720711
889,20281607,0.998339598997494,1.85428173958835,5.91266396065834
890,20281608,0.997274436090226,1.65120189959461,5.22485131600203
891,20281609,0.998778195488722,1.94506527616541,5.98156722429575
892,20281610,0.998527568922306,2.02063162666917,6.02572207322429
893,20281611,0.998872180451128,1.89882981342481,6.07297258850064
894,20281612,0.998809523809524,1.88911107115288,6.04324875322428
895,20281613,0.997399749373434,1.73283746485401,5.23269793121788
896,20281614,0.99874686716792,1.80837155959649,5.77229816529087
897,20281615,0.999812030075188,2.0149544079386,6.86740117909008
898,20281616,0.998872180451128,2.02263324269925,6.39187032751421
899,20281617,0.998715538847118,1.88459450727381,6.03427117493189
900,20281618,0.996804511278195,1.74798744612594,5.43109559277864
901,20281619,0.998214285714286,1.86782334713659,5.87312889616071
902,20281620,0.998245614035088,1.94550646796303,5.96505930460295
903,20281621,0.998934837092732,1.88715240007331,6.20069250156681
904,20281622,0.996961152882206,1.62804654457581,5.17853792147583
905,20281623,0.996710526315789,1.79322970059774,5.22702146432963
906,20281624,0.998402255639098,1.83591227889724,5.73971302470214
907,20281625,0.999655388471178,1.96874441156078,6.96206205392745
908,20281626,0.999028822055138,1.8456579834812,6.25044273539631
909,20281627,0.997838345864662,1.82489697217356,5.65850928585051
910,20281628,0.997525062656642,1.81347911842607,5.63918324510574
911,20281629,0.999467418546366,2.04013875474123,6.39172129268883
912,20281630,0.997713032581454,1.8013600667193,5.50738291148487
913,20281631,0.997399749373434,1.86708867165414,5.63004675351203
914,20281632,0.998182957393484,1.89030267443609,5.83796922289303
915,20281633,0.997431077694236,1.67939047236591,5.10896194525245
916,20281634,0.996365914786967,1.88207377328321,5.5018783782998
917,20281635,0.999498746867168,1.70951978823935,5.96432849634739
918,20281636,0.997775689223058,1.84661135133271,5.56586067165647
919,20281637,0.998715538847118,1.93274612056328,6.02491390593999
920,20281638,0.997431077694236,1.73139946241291,5.27005385544894
921,20281639,0.999122807017544,1.84236580004637,6.10274707028055
922,20281640,0.998934837092732,2.03062492660401,6.26597319999082
923,20281641,0.997211779448621,1.75916948238471,5.34913308906017
924,20281642,0.999154135338346,1.93297232294737,6.30635460732977
925,20281643,0.998057644110276,1.92755070590476,5.81375620779797
926,20281644,0.999091478696742,1.98102987993672,6.39865497685815
927,20281645,0.998464912280702,1.75906583558835,5.66347152242447
928,20281646,0.998966165413534,1.86199396838534,6.15797577993811
929,20281647,0.996961152882206,1.84496663620614,5.32781396078747
930,20281648,0.998778195488722,1.81243416054637,5.42585300017166
