"gene","module","module_membership","gene_significance","gene_significance_p","gene_significance_FDR"
"EMP3","grey",0.229780592900645,-0.142192411313877,5.32005035284375e-05,9.97371141976898e-05
"EMR1","black",0.696207143289318,0.246815725570599,1.35304259910506e-12,4.64449508462571e-12
"EMR2","grey",-0.152518218043132,0.0445141345250252,0.207928958740992,0.240070883496127
"EMR3","green",0.581338903952562,-0.188175099305016,7.92777450834561e-08,1.93916905579842e-07
"ENC1","grey",0.0691704984595201,-0.0363304526872813,0.304138702799678,0.340773695674671
"ENDOD1","pink",0.684935890257657,0.103331754893258,0.00339403326990775,0.00511045559425015
"ENDOG","turquoise",0.586048582437018,-0.264789512970628,2.46848687598264e-14,9.42593603768022e-14
"ENG","brown",0.494458569671955,-0.156953269701403,7.98346513961212e-06,1.64022138799289e-05
"ENGASE","grey",-0.129840970725506,-0.203277303985896,6.30334600913037e-09,1.67813440118928e-08
"ENKUR","brown",0.528157757860138,0.0736405607264338,0.0370647303710333,0.0481127132496831
"ENO1","black",0.521054481783603,0.10585545214584,0.00268612701631734,0.00409985966452499
"ENO1 ","black",0.494924424214281,0.372818524600046,7.55111328150165e-28,6.33439488517665e-27
"ENO2","brown",0.445707122843766,-0.0259081876495828,0.46374860251593,0.50228002522035
"ENOPH1","blue",0.892352393546656,-0.33299249444225,3.21333524687249e-22,1.96951233044449e-21
"ENOSF1","turquoise",0.705803746820936,-0.537071021210581,4.00150134528928e-61,3.54575466890737e-59
"ENOX2","blue",0.530152802992249,-0.423713165715751,2.78757460957983e-36,3.84324551172541e-35
"ENPP4","yellow",0.573302834211079,0.0581264215179617,0.0999820339102875,0.121330584590935
"ENSA","grey",0.465412080182867,0.0276140573187445,0.434832859464611,0.473221786670485
"ENTPD1","black",0.656332913259066,0.385568174627835,7.97537717668836e-30,7.51313867633528e-29
"ENTPD4","yellow",0.703724045979679,-0.115488066971424,0.00105123147090387,0.00169688451894249
"ENTPD5","pink",0.565322335928583,0.0430551219056774,0.223236489437784,0.256380676178106
"ENTPD6","brown",0.692376205131733,-0.0794617727453358,0.0244251287489092,0.0325270549782349
"ENTPD7","black",0.832750909001357,0.238730360732293,7.41187839186187e-12,2.4194931162738e-11
"ENTPD8","brown",0.777240777924879,0.10564776421248,0.0027388437976357,0.00417760125790612
"ENY2","black",0.753342424618127,0.317557828466403,3.00574400836443e-20,1.63910256091311e-19
"EOMES","turquoise",0.670288507994717,-0.502131267710701,1.89210741412302e-52,8.39909347958623e-51
"EP300","green",0.579271139705422,-0.136532165473566,0.000105023491443342,0.000190467650996978
"EP400","turquoise",0.60487040836263,-0.40906239227284,1.05817377757729e-33,1.25895822329221e-32
"EPAS1","black",0.511501482689453,0.230004852016583,4.33751654486552e-11,1.33907682795782e-10
"EPB41","pink",0.884477117529275,-0.0126106836323577,0.721401213754056,0.749809385719182
"EPB41L2","blue",0.564725395408619,-0.508790928469915,5.01603275064834e-54,2.5120892224294e-52
"EPB41L3","blue",0.446523604786796,-0.20391771738562,5.63660340209362e-09,1.50502062586318e-08
"EPB41L4B","grey",0.109992825321068,0.136224776198571,0.000108894233110128,0.000197146843475604
"EPB41L5","grey",-0.141165923336073,-0.0724856693612432,0.0401440217345431,0.0518971638948825
"EPB42","pink",0.850080371951689,0.0417789071378998,0.237272068247279,0.270934289815893
"EPB49","pink",0.879741963881713,0.0844818017735704,0.0167094718750527,0.0228120108228964
"EPC1","yellow",0.490005184449876,-0.281879446830081,4.09213486109855e-16,1.75790793391547e-15
"EPC2","yellow",0.836866555035152,-0.050279586070751,0.154858830875163,0.18244602785021
"EPHA4","turquoise",0.467882828764506,-0.3973055511586,1.00860805423451e-31,1.07649160178272e-30
"EPHA8","brown",0.65553120000938,0.107731889344729,0.00225014444074877,0.00347012010805828
"EPHB1","grey",-0.433657067568534,-0.108463914853968,0.00209837884461777,0.00325147450483613
"EPHB3","brown",0.799150889036559,0.0582537997987773,0.0992395344704078,0.120479447266001
"EPHB4","grey",-0.389551677231992,0.0306353586643892,0.386253617273681,0.424426267307104
"EPHB6","grey",-0.249691572339408,-0.141173778772944,6.02426060155517e-05,0.000112405272682034
"EPHX2","turquoise",0.712989286506828,-0.686803396634118,5.82675355259036e-113,1.70709312207016e-109
"EPM2AIP1","yellow",0.658337553035297,-0.155970389303561,9.10885291661908e-06,1.85549534729461e-05
"EPN1","brown",0.517735550741279,0.109237750918628,0.00194818139425152,0.00303076301065094
"EPN2","brown",0.705592997611612,0.105880737267464,0.00267977256945135,0.00409122651659724
"EPPK1","grey",0.0984167428311811,-0.0592517883191736,0.0935731014283175,0.114084808118857
"EPRS","turquoise",0.826949649646594,-0.448313407439027,6.58480738106855e-41,1.2527168457588e-39
"EPS15","yellow",0.853836601051936,-0.0700987307538401,0.0471986057070366,0.060496605083754
"EPS15L1","green",0.572024648733618,-0.0317778115235705,0.368781365613403,0.40713601729849
"EPS8L2","brown",0.715072208034074,0.079068066665459,0.0251435320099592,0.0334040416760812
"EPSTI1","grey",-0.115933453630176,-0.0965762283832265,0.00619768232829219,0.00900454242564545
"EPT1","blue",0.587171701551851,-0.26596945286842,1.87727385581282e-14,7.2367672092995e-14
"ERAL1","pink",0.449428495897114,0.00451262338137718,0.898467879004242,0.911062133256963
"ERAP1","blue",0.629530814022148,-0.327648078251007,1.59334027807393e-21,9.38309282349164e-21
"ERAP2","blue",0.424750774494829,-0.285681099169456,1.57995393577275e-16,6.9659443842441e-16
"ERBB2","brown",0.789747350264084,0.0998690904228569,0.00464140348242095,0.00685218032382101
"ERBB2IP","yellow",0.811378922446159,-0.112457167131981,0.00142322499472484,0.00225754923026265
"ERC1","grey",0.216260714200583,-0.163645308201249,3.18395791179991e-06,6.79031897513798e-06
"ERCC1","turquoise",0.571395374430696,-0.233473767488134,2.16702548525193e-11,6.85065326724233e-11
"ERCC2","grey",-0.206247378712927,-0.194282142954344,2.91706386039974e-08,7.38817189972435e-08
"ERCC3","blue",0.720181749570245,-0.385815860801683,7.28594515049074e-30,6.89136329447949e-29
"ERCC4","blue",0.705506208526208,-0.346551552142429,4.79001457593687e-24,3.21133757525196e-23
"ERCC5","blue",0.750431311544992,-0.37682548418801,1.84645477626581e-28,1.6076228471812e-27
"ERCC6","grey",-0.245407736792974,-0.145300609337224,3.62170044796645e-05,6.90799276525371e-05
"ERCC8","grey",-0.049526800704193,0.0059764198226346,0.865806574106666,0.881987764425941
"ERF","grey",-0.272338205654981,0.105907598159902,0.00267303713585214,0.00408147520456693
"ERG","grey",0.364862464115507,0.145489830801603,3.53700088143525e-05,6.75853796340123e-05
"ERGIC1","green",0.692959276862134,0.0110414886690941,0.754879109718925,0.779938831214288
"ERGIC2","yellow",0.58772035210689,0.264692043339409,2.52479694303607e-14,9.62527500827575e-14
"ERGIC3","turquoise",0.612603627218274,-0.175122005294074,6.0297251884087e-07,1.37344971843704e-06
"ERH","black",0.498534028992845,0.0551478161154798,0.118637969796458,0.14233398526256
"ERI1","black",0.719606579831339,0.196229124860015,2.10642549993917e-08,5.38860520274769e-08
"ERI2","blue",0.438966286945273,-0.0119653978227583,0.735107792979814,0.762432801657708
"ERICH1","green",0.504226435110177,-0.0658961156825938,0.0621437183902049,0.0779140083251108
"ERLEC1","yellow",0.767577962505276,-0.011239230678351,0.750633494458049,0.776268436423745
"ERLIN1","black",0.693380454398653,0.333713206269949,2.58303293274745e-22,1.58984049048673e-21
"ERLIN2","yellow",0.679674161196645,0.0548138387268743,0.120889398361448,0.144723961528022
"ERMAP","pink",0.504243870103626,0.0939215718271913,0.00777798125812063,0.0111212984826642
"ERMN","grey",0.0836459480826456,0.0115927513758843,0.743062063822783,0.769592958545223
"ERMP1","turquoise",0.436300234176006,-0.447186473914458,1.09368632455878e-40,2.04416428030372e-39
"ERN1","brown",0.647272463746562,0.0189223478369539,0.592590735343035,0.626992671315008
"ERN2","brown",0.886226503213667,0.154495537629289,1.10853855820071e-05,2.24175381597137e-05
"ERO1L","black",0.715761413858691,0.287180708404656,1.08108986067404e-16,4.806256478467e-16
"ERO1LB","yellow",0.599318941054673,-0.0906076433262505,0.0102507859437934,0.0144264393509444
"ERP27","grey",0.415676414786358,-0.0861955801314414,0.0146157324849809,0.0201058538550876
"ERP29","turquoise",0.84067708911712,-0.410830829215061,5.24748308567167e-34,6.37917575528904e-33
"ERP44","yellow",0.78052967831733,-0.0348042148687991,0.324917639650157,0.361915199986712
"ERV3 ","grey",-0.217804336306763,-0.0947862550439429,0.00722757787512685,0.0103939115374416
"ERVWE1","grey",-0.26297716319816,0.0662678057647236,0.0606809367984982,0.0762513294383016
"ESAM","grey",0.00421064840159358,0.164907456312104,2.66594046872682e-06,5.72095886339674e-06
"ESCO1","yellow",0.755003005855039,-0.147732044913981,2.66614465321974e-05,5.17037054295584e-05
"ESD","turquoise",0.640489493676409,-0.283542842126004,2.70327873450212e-16,1.17462823469152e-15
"ESF1","blue",0.791890404380996,-0.383929100590572,1.44792193436517e-29,1.33818589501777e-28
"ESPN","brown",0.699621989700365,0.0707396074622239,0.0452092364855424,0.0580992479848746
"ESPNL","brown",0.76450064902056,0.10532312015492,0.00282313939737639,0.0042977878147381
"ESR1","brown",0.514504641829055,0.0526327978401005,0.136422202762868,0.162110301579604
"ESR2","brown",0.629471428233534,0.0749006609103081,0.0339362465840214,0.0442921120078123
"ESRRA","grey",0.268934831989861,-0.0812689805055752,0.021350745208584,0.0286740067727935
"ESYT1","turquoise",0.880830606225326,-0.499522485070258,7.67558950736493e-52,3.28285523492006e-50
"ESYT2","blue",0.752320783046811,-0.452483099808337,9.90889507771921e-42,1.99522923394831e-40
"ESYT3","brown",0.70192965245273,0.135225070675153,0.000122432387992153,0.000220498717516526
"ETF1","yellow",0.677646796881434,0.0560846568102872,0.112497402243501,0.135410544052135
"ETFA","grey",0.557812989666005,0.0852303476357893,0.0157646374984113,0.0215950656743287
"ETFB","grey",0.633248978487076,0.0283181736822894,0.423207339169125,0.461913645126477
"ETFDH","yellow",0.532609708705258,0.0505075584289475,0.152994096201704,0.18044865271616
"ETHE1","grey",0.729923994229484,0.101587388098563,0.00397825520300985,0.00592541595374586
"ETNK1","yellow",0.828750937340663,-0.0790651891058843,0.0251488492480597,0.0334073185601918
"ETS1","blue",0.731013718636754,-0.477224212727751,7.48983880733794e-47,2.21650052987862e-45
"ETS2","black",0.704248536591833,0.355417709383051,2.73188463232828e-25,1.97623185223797e-24
"ETV1","brown",0.695587641976232,-0.000414780047216776,0.990642555554654,0.992081704712442
"ETV3","grey",-0.15816667132312,-0.1133524944571,0.00130235780259179,0.00207566042276257
"ETV3L","brown",0.660396464830064,0.110946330896277,0.00165081870501214,0.00259468138466165
"ETV4","brown",0.580693844629854,0.109497563462566,0.00190000558908432,0.00295856570535199
"ETV6","red",0.542245802192835,0.0789606083957641,0.0253427569403411,0.0336420218151176
"ETV7","grey",-0.1660809058155,0.00446597696323325,0.899511818308757,0.911883996432554
"EVI2A","yellow",0.686060551156342,0.269715121714244,7.80092037287765e-15,3.09161264287295e-14
"EVI2B","yellow",0.551500363813149,-0.0620953980440239,0.0788376402049336,0.0973036656726294
"EVI5","yellow",0.519980552839753,-0.0528720622298244,0.134646625320156,0.160195309860599
"EVI5L","brown",0.594811837138666,0.0189944893986482,0.591180661716053,0.625670204520043
"EVL","turquoise",0.834287674682243,-0.525693455399947,3.45684853536683e-58,2.3829887050567e-56
"EVPLL ","brown",0.876005330913017,0.0971994703880415,0.00587131730145443,0.00855051167587231
