"fold","strategy","algorithm","ROC_AUC","PR_AUC","sensitivity","specificity","balanced_accuracy","PPV","NPV","F1","MCC","Brier","calibration_slope"
"Fold3.Rep03","weighted","Ranger",0.998355263157895,0.999913433654095,0.986842105263158,0.875,0.930921052631579,0.993377483443709,0.777777777777778,0.99009900990099,0.815238660648455,0.008554925,1.87290928792374
"Fold3.Rep03","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.0069312577525391,90.4962344408938
"Fold4.Rep03","weighted","LASSO",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.00797028829988531,15.32991634974
"Fold4.Rep03","weighted","glmBoost",1,1,0.967105263157895,1,0.983552631578947,1,0.615384615384615,0.983277591973244,0.771454276289177,0.0410574325683039,83.3521877909855
"Fold4.Rep03","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.002091475,19.1658972493417
"Fold4.Rep03","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000907104779530401,17.7305801910627
"Fold5.Rep03","weighted","LASSO",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0063588178701094,2.55219221361714
"Fold5.Rep03","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0307387164982119,64.6227662872781
"Fold5.Rep03","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00086685,14.3568237656017
"Fold5.Rep03","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00366349363555744,14.774312882971
"Fold1.Rep04","weighted","LASSO",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00581661410970884,2.18411850854609
"Fold1.Rep04","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0369703904697366,95.9279783662045
"Fold1.Rep04","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00256035,19.0833885708528
"Fold1.Rep04","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00249588832922407,11.7951712693778
"Fold2.Rep04","weighted","LASSO",0.999269005847953,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.00599529168498572,2.10805498117776
"Fold2.Rep04","weighted","glmBoost",0.999269005847953,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0166148942290397,7.60044207055272
"Fold2.Rep04","weighted","Ranger",0.999269005847953,0.999956859206933,1,0.777777777777778,0.888888888888889,0.987012987012987,1,0.993464052287582,0.876171654230361,0.00612901863354037,6.31257706116218
"Fold2.Rep04","weighted","XGBoost",0.999269005847953,0.999956859206933,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00743227853118173,4.12640973755346
"Fold3.Rep04","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0599159279802848,269.133858354946
"Fold3.Rep04","weighted","glmBoost",1,1,0.967105263157895,1,0.983552631578947,1,0.615384615384615,0.983277591973244,0.771454276289177,0.0746009376816577,117.966071773277
"Fold3.Rep04","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00271275,36.3325962401815
"Fold3.Rep04","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00617463704748271,289.787733394447
"Fold4.Rep04","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00567989089385064,42.4675644800664
"Fold4.Rep04","weighted","glmBoost",0.999177631578947,0.999956859206933,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0614599187179955,4.07530353889678
"Fold4.Rep04","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00170655,15.9381782282886
"Fold4.Rep04","weighted","XGBoost",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00597841239737474,2.11145670161563
"Fold5.Rep04","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00838139420800964,68.5934013284494
"Fold5.Rep04","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.692307692307692,0.986666666666667,0.821029274037114,0.036140267295739,83.4479703749577
"Fold5.Rep04","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00241080745341615,17.1568601929523
"Fold5.Rep04","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00477680812445595,12.3844629117041
"Fold1.Rep05","weighted","LASSO",0.999269005847953,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0149076718790702,3.57915313674838
"Fold1.Rep05","weighted","glmBoost",0.999269005847953,0.999956859206933,0.960526315789474,1,0.980263157894737,1,0.6,0.979865771812081,0.759154654516248,0.0787879607037508,8.71678949477722
"Fold1.Rep05","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.0023383602484472,21.8071403176957
"Fold1.Rep05","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00113179608375373,15.9396379740331
"Fold2.Rep05","weighted","LASSO",0.999177631578947,0.999956859206933,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0121727073837144,15.4838252288084
"Fold2.Rep05","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0659309222475749,324.936239929315
"Fold2.Rep05","weighted","Ranger",0.998355263157895,0.999913433654095,0.993421052631579,0.875,0.934210526315789,0.993421052631579,0.875,0.993421052631579,0.868421052631579,0.007785793,1.68591758628254
"Fold2.Rep05","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00794650742570439,208.025225754729
"Fold3.Rep05","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00106541872534986,6.88300362666982
"Fold3.Rep05","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.75,0.990033222591362,0.857436509848428,0.0171359824524615,22.5904014090934
"Fold3.Rep05","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00124315527950311,14.8415997131774
"Fold3.Rep05","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000206343429413404,7.77435232731698
"Fold4.Rep05","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0126650996569015,52.738868824745
"Fold4.Rep05","weighted","glmBoost",1,1,0.953947368421053,1,0.976973684210526,1,0.533333333333333,0.976430976430976,0.713282503517759,0.0651367512219303,196.585549719421
"Fold4.Rep05","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.002670325,25.6319290050655
"Fold4.Rep05","weighted","XGBoost",0.999177631578947,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00999021406660429,2.40263996590415
"Fold5.Rep05","weighted","LASSO",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00548372799340897,1.7117333337942
"Fold5.Rep05","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0174345154405775,588.400784212163
"Fold5.Rep05","weighted","Ranger",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.004211825,421.279346055576
"Fold5.Rep05","weighted","XGBoost",0.999177631578947,0.999956859206933,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0051796490373545,2.24831261054224
"Fold1.Rep06","weighted","LASSO",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0087326265397885,45.9545931671143
"Fold1.Rep06","weighted","glmBoost",1,1,0.967105263157895,1,0.983552631578947,1,0.615384615384615,0.983277591973244,0.771454276289177,0.0637497275057185,96.1935734743024
"Fold1.Rep06","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.002224775,24.9151645085558
"Fold1.Rep06","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00356424006822963,18.640621055633
"Fold2.Rep06","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00469337230312933,71.3255926871824
"Fold2.Rep06","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0181500464273913,97.026042866802
"Fold2.Rep06","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.002326575,20.9239503354051
"Fold2.Rep06","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000542847487466916,12.1112051720194
"Fold3.Rep06","weighted","LASSO",1,1,1,1,1,1,1,1,1,6.34983853780707e-05,4.59994367550564
"Fold3.Rep06","weighted","glmBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.0110842156862147,16.7867938539559
"Fold3.Rep06","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.000960149068322981,12.317967886235
"Fold3.Rep06","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000551122270337821,11.0534301010398
