"fold","strategy","algorithm","ROC_AUC","PR_AUC","sensitivity","specificity","balanced_accuracy","PPV","NPV","F1","MCC","Brier","calibration_slope"
"Fold4.Rep01","unweighted","LASSO",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00256020005056094,25.1877962652461
"Fold4.Rep01","unweighted","glmBoost",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.0100020420461751,88.5075365761887
"Fold4.Rep01","unweighted","Ranger",0.999269005847953,0.999956859206933,0.993421052631579,0.888888888888889,0.941154970760234,0.993421052631579,0.888888888888889,0.993421052631579,0.882309941520468,0.00654626086956522,1.74974045427082
"Fold4.Rep01","unweighted","XGBoost",0.999269005847953,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00482525818665662,1.48773209393033
"Fold5.Rep01","unweighted","LASSO",0.999177631578947,0.999956859206933,1,0.75,0.875,0.987012987012987,1,0.993464052287582,0.86038348441828,0.00846589129471393,2.18985614946261
"Fold5.Rep01","unweighted","glmBoost",0.999177631578947,0.999956859206933,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00886287058404635,3.04665648222068
"Fold5.Rep01","unweighted","Ranger",0.998355263157895,0.999913433654095,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.007094175,1.36508812832351
"Fold5.Rep01","unweighted","XGBoost",0.998355263157895,0.999913433654095,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00685177580725877,1.41814745594235
"Fold1.Rep02","unweighted","LASSO",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00566629237292005,43.7688110482955
"Fold1.Rep02","unweighted","glmBoost",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0100743018138745,94.7411045364294
"Fold1.Rep02","unweighted","Ranger",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00517745,137.985668252988
"Fold1.Rep02","unweighted","XGBoost",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00744869092131451,242.250182756858
"Fold2.Rep02","unweighted","LASSO",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00374590944771853,32.5483800778263
"Fold2.Rep02","unweighted","glmBoost",1,1,1,1,1,1,1,1,1,0.00338602744791272,26.3041831042262
"Fold2.Rep02","unweighted","Ranger",1,1,1,1,1,1,1,1,1,0.00189180124223602,15.0819273956874
"Fold2.Rep02","unweighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000860303060608013,10.5729183893716
"Fold3.Rep02","unweighted","LASSO",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00405963768633883,25.6435936321454
"Fold3.Rep02","unweighted","glmBoost",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00769723417631514,59.8203565922576
"Fold3.Rep02","unweighted","Ranger",0.999269005847953,0.999956859206933,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00428939268461008,2.00933352095172
"Fold3.Rep02","unweighted","XGBoost",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00413641526857282,299.653801544933
"Fold4.Rep02","unweighted","LASSO",0.993421052631579,0.999655113810377,1,0.625,0.8125,0.980645161290323,1,0.990228013029316,0.782881361258813,0.0150425013110062,2.06440545049268
"Fold4.Rep02","unweighted","glmBoost",0.997532894736842,0.999869719557262,1,0.75,0.875,0.987012987012987,1,0.993464052287582,0.86038348441828,0.0110667526570851,3.45451642018813
"Fold4.Rep02","unweighted","Ranger",0.998355263157895,0.999914280512879,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00760995,3.44580824042208
"Fold4.Rep02","unweighted","XGBoost",0.998355263157895,0.999914280512879,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00708802547791448,1.83207202168381
"Fold5.Rep02","unweighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00267984735559678,21.7798087152942
"Fold5.Rep02","unweighted","glmBoost",1,1,1,1,1,1,1,1,1,0.00707891540295545,32.2849711723291
"Fold5.Rep02","unweighted","Ranger",1,1,1,1,1,1,1,1,1,0.003254375,20.9599752053817
"Fold5.Rep02","unweighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00158285631210179,12.70136987322
"Fold1.Rep03","unweighted","LASSO",1,1,1,1,1,1,1,1,1,0.00287700370033681,33.8385553547366
"Fold1.Rep03","unweighted","glmBoost",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00445385409033547,22.1452949046317
"Fold1.Rep03","unweighted","Ranger",0.998538011695906,0.999913433654095,0.993421052631579,0.888888888888889,0.941154970760234,0.993421052631579,0.888888888888889,0.993421052631579,0.882309941520468,0.00702216149068323,1.13721044326526
"Fold1.Rep03","unweighted","XGBoost",0.998538011695906,0.999913433654095,0.993421052631579,0.888888888888889,0.941154970760234,0.993421052631579,0.888888888888889,0.993421052631579,0.882309941520468,0.00881994431862476,1.00501654347156
"Fold2.Rep03","unweighted","LASSO",1,1,1,1,1,1,1,1,1,0.00116996589080662,14.935547133535
"Fold2.Rep03","unweighted","glmBoost",1,1,1,1,1,1,1,1,1,0.0089150900641806,34.246553073365
"Fold2.Rep03","unweighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00400673291925466,39.5160088981844
"Fold2.Rep03","unweighted","XGBoost",0.999269005847953,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00519844326471868,2.62273597487389
"Fold3.Rep03","unweighted","LASSO",0.999177631578947,0.999956859206933,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0046740702060174,2.2831273857191
"Fold3.Rep03","unweighted","glmBoost",0.999177631578947,0.999956859206933,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0105233103824084,3.16473773181799
"Fold3.Rep03","unweighted","Ranger",0.997944078947368,0.999891552238882,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.008417125,2.18927162112879
"Fold3.Rep03","unweighted","XGBoost",0.997532894736842,0.999869719557262,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00685307220722773,1.35347143622874
"Fold4.Rep03","unweighted","LASSO",1,1,1,1,1,1,1,1,1,0.00150706356428861,8.31073688274612
"Fold4.Rep03","unweighted","glmBoost",1,1,1,1,1,1,1,1,1,0.00630839153063457,49.2075833013727
"Fold4.Rep03","unweighted","Ranger",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00416625,89.342278433651
"Fold4.Rep03","unweighted","XGBoost",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0040390266215535,38.0767198080127
"Fold5.Rep03","unweighted","LASSO",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00675253004771012,136.205082428708
"Fold5.Rep03","unweighted","glmBoost",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00766638041029308,414.487984159873
"Fold5.Rep03","unweighted","Ranger",1,1,1,1,1,1,1,1,1,0.00183585129861111,21.612316302762
"Fold5.Rep03","unweighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00137688633685092,25.1246762576956
