"sample_id","group","PC1","PC2"
"GSM1691905","Sepsis",9.25265005949915,16.1834507649529
"GSM1691906","Sepsis",1.74882496192788,25.0410853947558
"GSM1691907","Sepsis",-4.12497019126019,42.4726147915895
"GSM1691908","Sepsis",2.40208004059613,-10.9066775267613
"GSM1691909","Sepsis",-11.5451727547574,8.72864396972319
"GSM1691910","Sepsis",2.62179991106842,6.48624743616417
"GSM1691911","Sepsis",-2.43937504582272,1.7352134335151
"GSM1691912","Sepsis",4.27947029615694,4.23973505491873
"GSM1691913","Sepsis",17.1136997551126,36.3097764140362
"GSM1691914","Sepsis",7.88371710674899,2.72515495011449
"GSM1691915","Sepsis",8.69715041737638,-20.4448939671674
"GSM1691916","Sepsis",6.87317571562317,10.7670662270753
"GSM1691917","Sepsis",-8.55281631078841,5.3976698241219
"GSM1691918","Sepsis",-29.6036664703859,-6.43856952220913
"GSM1691919","Sepsis",-14.559440228684,11.4654252482445
"GSM1691920","Sepsis",-8.40437889274714,-0.399584843603709
"GSM1691921","Sepsis",-18.2056216629604,22.1781558383129
"GSM1691922","Sepsis",6.49174381682748,-11.7023553655384
"GSM1691923","Sepsis",-1.37846395839171,29.8743634612112
"GSM1691924","Sepsis",9.72655373285897,-2.3147166171714
"GSM1691925","Sepsis",-47.9332871259171,8.47950258453484
"GSM1691926","Sepsis",10.3241497604033,6.15632452482029
"GSM1691927","Sepsis",-18.2364402481711,-21.4150083564715
"GSM1691928","Sepsis",4.41669580527581,7.02272332701709
"GSM1691929","Sepsis",5.66627716657669,-4.53756754698846
"GSM1691930","Sepsis",4.05115113680936,-9.78610528467854
"GSM1691932","Sepsis",-2.63708091146186,-14.7077681790528
"GSM1691933","Sepsis",-42.2698384781271,-15.80496333032
"GSM1691934","Sepsis",-13.9524240918633,4.8697217948441
"GSM1691935","Sepsis",-16.8866405057261,-13.8389888274861
"GSM1691936","Sepsis",-8.37493034613035,6.32863146544212
"GSM1691937","Sepsis",9.06159527376669,-17.6236828518052
"GSM1691938","Sepsis",-5.82168964738628,8.33808816182968
"GSM1691939","Sepsis",6.56724136112519,18.4886092773983
"GSM1691940","Sepsis",-16.0416299581132,-1.84698043069008
"GSM1691941","Sepsis",-28.6075833235037,-23.4601221885271
"GSM1691942","Sepsis",36.4582592701239,-36.0061684936648
"GSM1691943","Sepsis",14.9870394577838,-15.8703505630999
"GSM1691944","Sepsis",23.2009112350225,6.87741012712398
"GSM1691945","Sepsis",22.8899931338152,8.53905444184881
"GSM1691946","Sepsis",0.681197680021856,-9.38873112688188
"GSM1691947","Sepsis",-13.3786368190835,2.69982783925768
"GSM1691948","Sepsis",-14.3915069915609,28.9886850839463
"GSM1691949","Sepsis",-20.8672422996779,1.75418538355392
"GSM1691950","Sepsis",9.57156058682834,0.650148386453489
"GSM1691951","Sepsis",14.1387786267817,13.4456502034444
"GSM1691952","Sepsis",4.60956770863031,4.51304758151567
"GSM1691953","Sepsis",-10.4677129816761,5.14256871798881
"GSM1691954","Sepsis",-15.4081925198657,-10.8287264800912
"GSM1691955","Sepsis",1.51217802159789,7.38701001842981
"GSM1691957","Sepsis",17.5566520570107,-4.80148546355279
"GSM1691958","Sepsis",-0.520747667898979,-2.88272113496343
"GSM1691959","Sepsis",-11.2674185433649,-4.62308201104394
"GSM1691960","Sepsis",10.2258702483531,11.6920324133146
"GSM1691961","Sepsis",-6.58983335780876,-6.48340635670147
"GSM1691962","Sepsis",9.39013855063627,3.80715423760459
"GSM1691963","Sepsis",-26.4590513477879,6.12637785590902
"GSM1691964","Sepsis",-12.4230357225921,7.9205388633225
"GSM1691965","Sepsis",-11.8189875630029,-3.05525043540946
"GSM1691966","Sepsis",28.4724392405585,-30.6508327358712
"GSM1691967","Sepsis",8.95007800106684,12.4777161809032
"GSM1691968","Sepsis",12.3042860131751,-26.2241728480137
"GSM1691969","Sepsis",-5.06418445214491,-16.5281198517527
"GSM1691970","Sepsis",-3.58990633377418,-16.0799243604228
"GSM1691971","Sepsis",20.8270700530319,-3.75115861408909
"GSM1691972","Sepsis",23.8706273396516,10.8052186597163
"GSM1691973","Sepsis",-4.54655334224845,18.3936027808952
"GSM1691974","Sepsis",-3.60520448565517,11.8816059373046
"GSM1691975","Sepsis",19.6338772578329,-21.3323872100253
"GSM1691976","Sepsis",25.2775478165446,7.98616405287107
"GSM1691977","Sepsis",-3.22225551178348,-5.48991022370902
"GSM1691978","Sepsis",39.9654490226127,-18.661730733934
"GSM1691979","Sepsis",7.3197903469053,-14.4016852857782
"GSM1691980","Sepsis",8.15182103529488,-22.2249062241101
"GSM1691981","Sepsis",-4.61607794335303,-18.9541910342432
"GSM1691982","Sepsis",24.8919038189979,-15.1886882884609
"GSM1691983","Sepsis",-33.1201404756359,-9.29186618951799
"GSM1691984","Sepsis",51.102643184168,-31.4301174841066
"GSM1691985","Sepsis",-15.7595329294267,-22.0389282237162
"GSM1691986","Sepsis",-23.0337627232141,-10.7104988589117
"GSM1691987","Sepsis",-43.905952414431,-10.3693513218406
"GSM1691988","Sepsis",39.9007971707197,-12.9422113817739
"GSM1691989","Sepsis",11.0494140297159,4.91884961192172
"GSM1691990","Sepsis",-19.0142586043017,9.06076669296842
"GSM1691991","Sepsis",-7.60140643238696,1.91571075530154
"GSM1691992","Sepsis",-32.3230956456727,-10.4926253807234
"GSM1691993","Sepsis",36.0111327654898,10.8228171666541
"GSM1691994","Sepsis",-12.6297541318248,-15.7942858898866
"GSM1691995","Sepsis",4.58530896335177,7.55692373387
"GSM1691996","Sepsis",-6.35262957414018,-9.02525967299197
"GSM1691997","Sepsis",-27.7033477630875,7.57424289898237
"GSM1691998","Sepsis",13.9552578461299,6.80110474573908
"GSM1691999","Sepsis",-8.67694351930866,17.6256345750331
"GSM1692000","Sepsis",32.0928120983966,-1.31719087873073
"GSM1692001","Sepsis",-31.7746739462004,-4.55668128148596
"GSM1692002","Sepsis",5.3842367037294,2.78933649484585
"GSM1692003","Sepsis",-16.3271341213813,-18.3618588052061
"GSM1692004","Sepsis",-19.9165044868448,14.6407394616806
"GSM1692005","Sepsis",25.0221542883595,5.51219054055905
"GSM1692006","Sepsis",-12.0101131672274,-30.4372605364715
"GSM1692007","Sepsis",-20.4111695023193,7.94964903696904
"GSM1692008","Sepsis",1.34188463365707,-3.40009513653954
"GSM1692009","Sepsis",-20.3829452520434,4.57238134021754
"GSM1692010","Sepsis",5.50274764530393,16.1293257764854
"GSM1692011","Sepsis",-7.18424086749472,-18.2914847107239
