"fold","strategy","algorithm","gene","importance","rank","selected"
"Fold1.Rep01","weighted","LASSO","ARG1",1.06089057418268,1,TRUE
"Fold1.Rep01","weighted","LASSO","S100A8",0.961309500128071,2,TRUE
"Fold1.Rep01","weighted","LASSO","PID1",0.655418062813197,3,TRUE
"Fold1.Rep01","weighted","LASSO","TBC1D4",0.536419682368426,4,TRUE
"Fold1.Rep01","weighted","LASSO","FAM43A",0.535003349335643,5,TRUE
"Fold1.Rep01","weighted","LASSO","NOV",0.505848788916835,6,TRUE
"Fold1.Rep01","weighted","LASSO","GATA2",0.411388410163211,7,TRUE
"Fold1.Rep01","weighted","LASSO","TCTN1",0.390453137959178,8,TRUE
"Fold1.Rep01","weighted","LASSO","IKZF2",0.382267934890293,9,TRUE
"Fold1.Rep01","weighted","LASSO","CD160",0.326692149104701,10,TRUE
"Fold1.Rep01","weighted","LASSO","PAFAH2",0.31042178906842,11,TRUE
"Fold1.Rep01","weighted","LASSO","SIGLECP3",0.244393653651791,12,TRUE
"Fold1.Rep01","weighted","LASSO","C19orf59",0.201109868508814,13,TRUE
"Fold1.Rep01","weighted","glmBoost","S100A8",0.176232792165698,1,TRUE
"Fold1.Rep01","weighted","glmBoost","ARG1",0.103641621764976,2,TRUE
"Fold1.Rep01","weighted","glmBoost","P2RY10",0.0976832074757816,3,TRUE
"Fold1.Rep01","weighted","glmBoost","PID1",0.0889811298197314,4,TRUE
"Fold1.Rep01","weighted","glmBoost","TBC1D4",0.0846445116295098,5,TRUE
"Fold1.Rep01","weighted","glmBoost","NOV",0.0610695194778357,6,TRUE
"Fold1.Rep01","weighted","glmBoost","CD160",0.0417340675578441,7,TRUE
"Fold1.Rep01","weighted","glmBoost","TCTN1",0.0417225671710487,8,TRUE
"Fold1.Rep01","weighted","glmBoost","C19orf59",0.0374438581807442,9,TRUE
"Fold1.Rep01","weighted","glmBoost","FAM43A",0.0142751315589812,10,TRUE
"Fold1.Rep01","weighted","glmBoost","SIGLECP3",0.0124743600529737,11,TRUE
"Fold1.Rep01","weighted","glmBoost","IKZF2",0.00535619864789855,12,TRUE
"Fold1.Rep01","weighted","Ranger","TBC1D4",2.35294117647058e-05,1,TRUE
"Fold1.Rep01","weighted","Ranger","NAT10",1.15822595145338e-05,2,TRUE
"Fold1.Rep01","weighted","Ranger","LRRN3",1.07967129036017e-05,3,TRUE
"Fold1.Rep01","weighted","Ranger","GATA2",5.43825254172559e-06,4,TRUE
"Fold1.Rep01","weighted","Ranger","POLR1B",4.96656675368756e-06,5,TRUE
"Fold1.Rep01","weighted","Ranger","ZNF549",0,6,TRUE
"Fold1.Rep01","weighted","Ranger","KLF12",0,7,TRUE
"Fold1.Rep01","weighted","Ranger","ZNHIT6",0,8,TRUE
"Fold1.Rep01","weighted","Ranger","GCET2",0,9,TRUE
"Fold1.Rep01","weighted","Ranger","C12orf65",0,10,TRUE
"Fold1.Rep01","weighted","Ranger","SYNJ2BP",0,11,TRUE
"Fold1.Rep01","weighted","Ranger","MAN1C1",-5.46974641932119e-06,12,TRUE
"Fold1.Rep01","weighted","Ranger","KIAA0182",-5.71428571428556e-06,13,TRUE
"Fold1.Rep01","weighted","Ranger","CD160",-1.0958904109589e-05,14,TRUE
"Fold1.Rep01","weighted","Ranger","ANAPC1",-1.11111111111111e-05,15,TRUE
"Fold1.Rep01","weighted","Ranger","FLT3LG",-1.60314373900137e-05,16,TRUE
"Fold1.Rep01","weighted","Ranger","TIGIT",-1.65505025804373e-05,17,TRUE
"Fold1.Rep01","weighted","Ranger","BACH2",-1.69284129864888e-05,18,TRUE
"Fold1.Rep01","weighted","Ranger","DCAF16",-1.72236188857287e-05,19,TRUE
"Fold1.Rep01","weighted","Ranger","INPP4B",-1.75418487939127e-05,20,TRUE
"Fold1.Rep01","weighted","Ranger","SIGLECP3",-2.25955178578237e-05,21,FALSE
"Fold1.Rep01","weighted","Ranger","ABHD15",-2.26162421876808e-05,22,FALSE
"Fold1.Rep01","weighted","Ranger","TTC27",-2.35143101489232e-05,23,FALSE
"Fold1.Rep01","weighted","Ranger","IL11RA",-2.79487839704125e-05,24,FALSE
"Fold1.Rep01","weighted","Ranger","FANCF",-2.79587922971767e-05,25,FALSE
"Fold1.Rep01","weighted","Ranger","SLC7A6",-2.80112044817928e-05,26,FALSE
"Fold1.Rep01","weighted","Ranger","METTL9",-2.82667673811097e-05,27,FALSE
"Fold1.Rep01","weighted","Ranger","RABL2A",-2.8564488705368e-05,28,FALSE
"Fold1.Rep01","weighted","Ranger","PAQR8",-3.3506930223226e-05,29,FALSE
"Fold1.Rep01","weighted","Ranger","SIDT1",-3.80599777860053e-05,30,FALSE
"Fold1.Rep01","weighted","Ranger","NELL2",-3.94402579800441e-05,31,FALSE
"Fold1.Rep01","weighted","Ranger","PATZ1",-3.96766965428936e-05,32,FALSE
"Fold1.Rep01","weighted","Ranger","NUP160",-4.02284242388451e-05,33,FALSE
"Fold1.Rep01","weighted","Ranger","LEF1",-4.10639524680991e-05,34,FALSE
"Fold1.Rep01","weighted","Ranger","HEATR2",-4.40473653770053e-05,35,FALSE
"Fold1.Rep01","weighted","Ranger","Septin 1",-4.43419734972867e-05,36,FALSE
"Fold1.Rep01","weighted","Ranger","C2orf89",-4.47785655033908e-05,37,FALSE
"Fold1.Rep01","weighted","Ranger","MTR",-4.48499264498765e-05,38,FALSE
"Fold1.Rep01","weighted","Ranger","GAL3ST4",-5.03031599292132e-05,39,FALSE
"Fold1.Rep01","weighted","Ranger","C19orf29",-5.11070868374239e-05,40,FALSE
"Fold1.Rep01","weighted","Ranger","PTCH1",-5.42606370611485e-05,41,FALSE
"Fold1.Rep01","weighted","Ranger","KIAA1147",-5.46320166056304e-05,42,FALSE
"Fold1.Rep01","weighted","Ranger","DOCK10",-6.62428095670602e-05,43,FALSE
"Fold1.Rep01","weighted","Ranger","EPHX2",-6.64403962250279e-05,44,FALSE
"Fold1.Rep01","weighted","Ranger","KDM2B",-7.18924048478773e-05,45,FALSE
"Fold1.Rep01","weighted","Ranger","RNASEN",-7.19612993856253e-05,46,FALSE
"Fold1.Rep01","weighted","Ranger","WBP11",-7.25040086919784e-05,47,FALSE
"Fold1.Rep01","weighted","Ranger","UBASH3A",-7.26165797636187e-05,48,FALSE
"Fold1.Rep01","weighted","Ranger","FAM50B",-7.31308631678846e-05,49,FALSE
"Fold1.Rep01","weighted","Ranger","OSGEPL1",-7.8193668971549e-05,50,FALSE
"Fold1.Rep01","weighted","Ranger","GLOD4",-9.38041522510535e-05,51,FALSE
"Fold1.Rep01","weighted","Ranger","RABL2B",-9.46664640334383e-05,52,FALSE
"Fold1.Rep01","weighted","Ranger","FBXO21",-9.58050921614202e-05,53,FALSE
"Fold1.Rep01","weighted","Ranger","BCKDHB",-0.000104982364974464,54,FALSE
"Fold1.Rep01","weighted","Ranger","GSPT2",-0.000106163000577127,55,FALSE
"Fold1.Rep01","weighted","Ranger","CCR6",-0.000107412355772564,56,FALSE
"Fold1.Rep01","weighted","Ranger","THEM4",-0.000111057475116889,57,FALSE
"Fold1.Rep01","weighted","Ranger","SBK1",-0.000123263563720437,58,FALSE
"Fold1.Rep01","weighted","Ranger","DYRK2",-0.00012413386954208,59,FALSE
"Fold1.Rep01","weighted","Ranger","IKZF2",-0.000127687104068401,60,FALSE
"Fold1.Rep01","weighted","Ranger","Septin 9",-0.000129923982431059,61,FALSE
"Fold1.Rep01","weighted","Ranger","ABLIM1",-0.000135506765933877,62,FALSE
"Fold1.Rep01","weighted","Ranger","PLEKHA1",-0.000139497578870675,63,FALSE
"Fold1.Rep01","weighted","Ranger","PARP1",-0.000143465391150838,64,FALSE
"Fold1.Rep01","weighted","Ranger","CSRP2BP",-0.000143974576171733,65,FALSE
"Fold1.Rep01","weighted","Ranger","STMN3",-0.00014446312882536,66,FALSE
"Fold1.Rep01","weighted","Ranger","SAMD3",-0.00015071873586453,67,FALSE
"Fold1.Rep01","weighted","Ranger","NR1D2",-0.000154025014850548,68,FALSE
"Fold1.Rep01","weighted","Ranger","RNF125",-0.000157324835077223,69,FALSE
"Fold1.Rep01","weighted","Ranger","FAM102A",-0.000179980101861567,70,FALSE
"Fold1.Rep01","weighted","Ranger","DDHD2",-0.000196415344480072,71,FALSE
"Fold1.Rep01","weighted","Ranger","PRKCQ",-0.000198229162889521,72,FALSE
"Fold1.Rep01","weighted","Ranger","NLRC3",-0.000203655063712975,73,FALSE
"Fold1.Rep01","weighted","Ranger","FBXL16",-0.000204938646970247,74,FALSE
"Fold1.Rep01","weighted","Ranger","TXN",-0.000210777765669582,75,FALSE
"Fold1.Rep01","weighted","Ranger","TAF3",-0.00021515337367267,76,FALSE
"Fold1.Rep01","weighted","Ranger","PTGDR",-0.000216420132411509,77,FALSE
"Fold1.Rep01","weighted","Ranger","NOV",-0.000229533714370193,78,FALSE
"Fold1.Rep01","weighted","Ranger","PAFAH2",-0.000233857303641314,79,FALSE
"Fold1.Rep01","weighted","Ranger","PID1",-0.000251432904727411,80,FALSE
"Fold1.Rep01","weighted","Ranger","SIRPG",-0.000273754905770806,81,FALSE
"Fold1.Rep01","weighted","Ranger","TMEM109",-0.000293691278987051,82,FALSE
"Fold1.Rep01","weighted","Ranger","CD96",-0.000316634919543766,83,FALSE
"Fold1.Rep01","weighted","Ranger","RFTN1",-0.000328351017438392,84,FALSE
"Fold1.Rep01","weighted","Ranger","TCTN1",-0.000338162038356323,85,FALSE
"Fold1.Rep01","weighted","Ranger","FAM43A",-0.000351957777346367,86,FALSE
"Fold1.Rep01","weighted","Ranger","KIAA0748",-0.000389238329609587,87,FALSE
"Fold1.Rep01","weighted","Ranger","SSBP2",-0.000443934796348636,88,FALSE
"Fold1.Rep01","weighted","Ranger","TRA@",-0.00048386194524532,89,FALSE
"Fold1.Rep01","weighted","Ranger","ANXA3",-0.000489465967035756,90,FALSE
"Fold1.Rep01","weighted","Ranger","PJA1",-0.000524384916951304,91,FALSE
"Fold1.Rep01","weighted","Ranger","S100A12",-0.000528999365731761,92,FALSE
"Fold1.Rep01","weighted","Ranger","ARG1",-0.000533955565839279,93,FALSE
"Fold1.Rep01","weighted","Ranger","GATA3",-0.000612359729455787,94,FALSE
"Fold1.Rep01","weighted","Ranger","S100A8",-0.000616473421022201,95,FALSE
"Fold1.Rep01","weighted","Ranger","C19orf59",-0.000634545342597255,96,FALSE
"Fold1.Rep01","weighted","Ranger","NMT2",-0.000750913549800788,97,FALSE
"Fold1.Rep01","weighted","Ranger","C5orf32",-0.000851420995601939,98,FALSE
"Fold1.Rep01","weighted","Ranger","P2RY10",-0.000870206429836242,99,FALSE
"Fold1.Rep01","weighted","Ranger","UPP1",-0.000910888555008168,100,FALSE
"Fold1.Rep01","weighted","XGBoost","S100A8",0.433380854872252,1,TRUE
"Fold1.Rep01","weighted","XGBoost","UPP1",0.124391948270439,2,TRUE
"Fold1.Rep01","weighted","XGBoost","C5orf32",0.11948665758574,3,TRUE
"Fold1.Rep01","weighted","XGBoost","ANXA3",0.103438260566515,4,TRUE
"Fold1.Rep01","weighted","XGBoost","ARG1",0.0596600454269122,5,TRUE
"Fold1.Rep01","weighted","XGBoost","TRA@",0.0547027959855581,6,TRUE
"Fold1.Rep01","weighted","XGBoost","P2RY10",0.0293897245918441,7,TRUE
"Fold1.Rep01","weighted","XGBoost","GATA3",0.0173530923337619,8,TRUE
"Fold1.Rep01","weighted","XGBoost","TMEM109",0.0145891067343731,9,TRUE
"Fold1.Rep01","weighted","XGBoost","PRKCQ",0.00986691521427659,10,TRUE
"Fold1.Rep01","weighted","XGBoost","RFTN1",0.00922392171121564,11,TRUE
"Fold1.Rep01","weighted","XGBoost","FBXL16",0.00457127264626252,12,TRUE
"Fold1.Rep01","weighted","XGBoost","C19orf59",0.00413114649439973,13,TRUE
"Fold1.Rep01","weighted","XGBoost","SSBP2",0.00354982484390697,14,TRUE
"Fold1.Rep01","weighted","XGBoost","PJA1",0.00233346669453103,15,TRUE
"Fold1.Rep01","weighted","XGBoost","PID1",0.00203056601267839,16,TRUE
"Fold1.Rep01","weighted","XGBoost","FAM43A",0.00124492790886844,17,TRUE
"Fold1.Rep01","weighted","XGBoost","PTGDR",0.000898280234248235,18,TRUE
"Fold1.Rep01","weighted","XGBoost","IKZF2",0.000700518634342949,19,TRUE
"Fold1.Rep01","weighted","XGBoost","LRRN3",0.000638489506980851,20,TRUE
"Fold1.Rep01","weighted","XGBoost","S100A12",0.000565080371758359,21,FALSE
"Fold1.Rep01","weighted","XGBoost","TXN",0.000463141205111433,22,FALSE
"Fold1.Rep01","weighted","XGBoost","NOV",0.000447343880592176,23,FALSE
"Fold1.Rep01","weighted","XGBoost","EPHX2",0.000412429576411729,24,FALSE
"Fold1.Rep01","weighted","XGBoost","RNF125",0.000395929370688263,25,FALSE
"Fold1.Rep01","weighted","XGBoost","TBC1D4",0.000372399241648078,26,FALSE
"Fold1.Rep01","weighted","XGBoost","DYRK2",0.000307577481137875,27,FALSE
"Fold1.Rep01","weighted","XGBoost","FANCF",0.000274176177367752,28,FALSE
"Fold1.Rep01","weighted","XGBoost","TCTN1",0.000252073202772635,29,FALSE
"Fold1.Rep01","weighted","XGBoost","NELL2",0.000219637874475648,30,FALSE
"Fold1.Rep01","weighted","XGBoost","C2orf89",0.000141556385066442,31,FALSE
"Fold1.Rep01","weighted","XGBoost","NMT2",0.000130853699093739,32,FALSE
"Fold1.Rep01","weighted","XGBoost","PAFAH2",0.000126868668266399,33,FALSE
"Fold1.Rep01","weighted","XGBoost","GAL3ST4",0.000124726130777522,34,FALSE
"Fold1.Rep01","weighted","XGBoost","MAN1C1",0.000115329748133747,35,FALSE
"Fold1.Rep01","weighted","XGBoost","THEM4",4.97712125430852e-05,36,FALSE
"Fold1.Rep01","weighted","XGBoost","SIRPG",1.92895050476779e-05,37,FALSE
"Fold2.Rep01","weighted","LASSO","S100A8",0.776042324969548,1,TRUE
"Fold2.Rep01","weighted","LASSO","C19orf59",0.701895911444067,2,TRUE
"Fold2.Rep01","weighted","LASSO","GATA2",0.42985223605936,3,TRUE
"Fold2.Rep01","weighted","LASSO","EOMES",0.402638957719234,4,TRUE
"Fold2.Rep01","weighted","LASSO","FAM43A",0.383490306470179,5,TRUE
"Fold2.Rep01","weighted","LASSO","TBC1D4",0.31426835034134,6,TRUE
"Fold2.Rep01","weighted","LASSO","ARG1",0.238265986926338,7,TRUE
"Fold2.Rep01","weighted","LASSO","SIGLECP3",0.17578512340439,8,TRUE
"Fold2.Rep01","weighted","LASSO","CSRP2BP",0.160586750047789,9,TRUE
"Fold2.Rep01","weighted","LASSO","FBXL16",0.142420592830715,10,TRUE
"Fold2.Rep01","weighted","LASSO","PAFAH2",0.119701161905968,11,TRUE
"Fold2.Rep01","weighted","LASSO","CD160",0.109355731435116,12,TRUE
"Fold2.Rep01","weighted","LASSO","TIGIT",0.0516562077293975,13,TRUE
"Fold2.Rep01","weighted","LASSO","P2RY10",0.0433076772873323,14,TRUE
"Fold2.Rep01","weighted","glmBoost","S100A8",0.163495794771995,1,TRUE
"Fold2.Rep01","weighted","glmBoost","P2RY10",0.101439119810737,2,TRUE
"Fold2.Rep01","weighted","glmBoost","C19orf59",0.0908675558797951,3,TRUE
"Fold2.Rep01","weighted","glmBoost","ARG1",0.0567324708154566,4,TRUE
"Fold2.Rep01","weighted","glmBoost","FAM43A",0.0305308846629607,5,TRUE
"Fold2.Rep01","weighted","glmBoost","NMT2",0.0266227412909984,6,TRUE
"Fold2.Rep01","weighted","glmBoost","CSRP2BP",0.0262107244037817,7,TRUE
"Fold2.Rep01","weighted","glmBoost","PAFAH2",0.0258786836386008,8,TRUE
"Fold2.Rep01","weighted","glmBoost","NLRC3",0.0221131899873934,9,TRUE
"Fold2.Rep01","weighted","glmBoost","GATA2",0.00898923622993662,10,TRUE
"Fold2.Rep01","weighted","Ranger","MDN1",4.67513094773955e-05,1,TRUE
"Fold2.Rep01","weighted","Ranger","KLF12",3.48810687520364e-05,2,TRUE
"Fold2.Rep01","weighted","Ranger","Septin 1",3.36718975688772e-05,3,TRUE
"Fold2.Rep01","weighted","Ranger","C12orf65",2.34604105571847e-05,4,TRUE
"Fold2.Rep01","weighted","Ranger","NPAT",1.13464159396843e-05,5,TRUE
"Fold2.Rep01","weighted","Ranger","CD160",0,6,TRUE
"Fold2.Rep01","weighted","Ranger","RABL2A",0,7,TRUE
"Fold2.Rep01","weighted","Ranger","MTR",0,8,TRUE
"Fold2.Rep01","weighted","Ranger","PASK",0,9,TRUE
"Fold2.Rep01","weighted","Ranger","PATZ1",0,10,TRUE
"Fold2.Rep01","weighted","Ranger","IL11RA",-3.06936771024002e-08,11,TRUE
"Fold2.Rep01","weighted","Ranger","POLR1B",-5.46448087431695e-06,12,TRUE
"Fold2.Rep01","weighted","Ranger","LRRN3",-5.586592178771e-06,13,TRUE
"Fold2.Rep01","weighted","Ranger","SIGLECP3",-5.61797752808979e-06,14,TRUE
"Fold2.Rep01","weighted","Ranger","PRSS23",-5.61797752808979e-06,15,TRUE
"Fold2.Rep01","weighted","Ranger","FLT3LG",-1.12067395598436e-05,16,TRUE
"Fold2.Rep01","weighted","Ranger","TIGIT",-1.62259467190544e-05,17,TRUE
"Fold2.Rep01","weighted","Ranger","NAT10",-1.62997485453089e-05,18,TRUE
"Fold2.Rep01","weighted","Ranger","GCET2",-1.6574585635359e-05,19,TRUE
"Fold2.Rep01","weighted","Ranger","ZNF549",-1.65745856353592e-05,20,TRUE
"Fold2.Rep01","weighted","Ranger","PAQR8",-1.6582679954277e-05,21,FALSE
"Fold2.Rep01","weighted","Ranger","SCLY",-1.6722592870396e-05,22,FALSE
"Fold2.Rep01","weighted","Ranger","RABL2B",-1.68242969067014e-05,23,FALSE
"Fold2.Rep01","weighted","Ranger","BCKDHB",-1.69494238156211e-05,24,FALSE
"Fold2.Rep01","weighted","Ranger","CSRP2BP",-2.14589371107066e-05,25,FALSE
"Fold2.Rep01","weighted","Ranger","LEF1",-2.23204557482177e-05,26,FALSE
"Fold2.Rep01","weighted","Ranger","DYRK2",-2.23342360849255e-05,27,FALSE
"Fold2.Rep01","weighted","Ranger","FAM50B",-2.27362855254463e-05,28,FALSE
"Fold2.Rep01","weighted","Ranger","TBC1D4",-2.2777487020061e-05,29,FALSE
"Fold2.Rep01","weighted","Ranger","NELL2",-2.33225099306094e-05,30,FALSE
"Fold2.Rep01","weighted","Ranger","NR1D2",-2.63853278146653e-05,31,FALSE
"Fold2.Rep01","weighted","Ranger","CD5",-2.74065639788053e-05,32,FALSE
"Fold2.Rep01","weighted","Ranger","KIAA0182",-2.85225885225884e-05,33,FALSE
"Fold2.Rep01","weighted","Ranger","EPHX2",-2.91841623965596e-05,34,FALSE
"Fold2.Rep01","weighted","Ranger","SAMD3",-3.22922374429222e-05,35,FALSE
"Fold2.Rep01","weighted","Ranger","TNFRSF25",-3.27327229737646e-05,36,FALSE
"Fold2.Rep01","weighted","Ranger","FBXL16",-3.32746403359005e-05,37,FALSE
"Fold2.Rep01","weighted","Ranger","BACH2",-3.35072824986371e-05,38,FALSE
"Fold2.Rep01","weighted","Ranger","METTL9",-3.3842131161083e-05,39,FALSE
"Fold2.Rep01","weighted","Ranger","IKZF2",-3.38649886333773e-05,40,FALSE
"Fold2.Rep01","weighted","Ranger","SIDT1",-3.46820809248556e-05,41,FALSE
"Fold2.Rep01","weighted","Ranger","ZNHIT6",-3.8559834923471e-05,42,FALSE
"Fold2.Rep01","weighted","Ranger","RNASEN",-3.87239821418548e-05,43,FALSE
"Fold2.Rep01","weighted","Ranger","GAL3ST4",-3.9001844862617e-05,44,FALSE
"Fold2.Rep01","weighted","Ranger","GATA2",-4.01929402322576e-05,45,FALSE
"Fold2.Rep01","weighted","Ranger","KDM2B",-4.36320973286661e-05,46,FALSE
"Fold2.Rep01","weighted","Ranger","INPP4B",-4.42753870937269e-05,47,FALSE
"Fold2.Rep01","weighted","Ranger","MAN1C1",-4.4498881345703e-05,48,FALSE
"Fold2.Rep01","weighted","Ranger","OSGEPL1",-4.52848432484978e-05,49,FALSE
"Fold2.Rep01","weighted","Ranger","PTCH1",-4.53912627345598e-05,50,FALSE
"Fold2.Rep01","weighted","Ranger","GLOD4",-4.53954946227233e-05,51,FALSE
"Fold2.Rep01","weighted","Ranger","SLC7A6",-4.93906242686515e-05,52,FALSE
"Fold2.Rep01","weighted","Ranger","ABHD15",-5.0661854005428e-05,53,FALSE
"Fold2.Rep01","weighted","Ranger","EOMES",-5.0709939148073e-05,54,FALSE
"Fold2.Rep01","weighted","Ranger","STMN3",-6.0965338444142e-05,55,FALSE
"Fold2.Rep01","weighted","Ranger","PRKCQ",-6.73854561370959e-05,56,FALSE
"Fold2.Rep01","weighted","Ranger","UBASH3A",-7.11826693200719e-05,57,FALSE
"Fold2.Rep01","weighted","Ranger","CCR6",-7.18126302526791e-05,58,FALSE
"Fold2.Rep01","weighted","Ranger","PLEKHA1",-7.227195658984e-05,59,FALSE
"Fold2.Rep01","weighted","Ranger","CD6",-7.24312945540193e-05,60,FALSE
"Fold2.Rep01","weighted","Ranger","DDHD2",-7.39421343464406e-05,61,FALSE
"Fold2.Rep01","weighted","Ranger","C2orf89",-7.76258947038526e-05,62,FALSE
"Fold2.Rep01","weighted","Ranger","SGK223",-8.74290712492958e-05,63,FALSE
"Fold2.Rep01","weighted","Ranger","THEM4",-0.000106377926557442,64,FALSE
"Fold2.Rep01","weighted","Ranger","PJA1",-0.000111808506436857,65,FALSE
"Fold2.Rep01","weighted","Ranger","CLEC4D",-0.000119420835387522,66,FALSE
"Fold2.Rep01","weighted","Ranger","TTC27",-0.000121315000137681,67,FALSE
"Fold2.Rep01","weighted","Ranger","TMEM109",-0.000125471732063643,68,FALSE
"Fold2.Rep01","weighted","Ranger","RNF125",-0.000132050917314153,69,FALSE
"Fold2.Rep01","weighted","Ranger","NMT2",-0.000134117299952883,70,FALSE
"Fold2.Rep01","weighted","Ranger","TXN",-0.000138304571587029,71,FALSE
"Fold2.Rep01","weighted","Ranger","RFTN1",-0.000168000825674485,72,FALSE
"Fold2.Rep01","weighted","Ranger","RASGRP1",-0.000168828440967543,73,FALSE
"Fold2.Rep01","weighted","Ranger","SBK1",-0.000171118890273258,74,FALSE
"Fold2.Rep01","weighted","Ranger","ABLIM1",-0.000178870424678295,75,FALSE
"Fold2.Rep01","weighted","Ranger","SSBP2",-0.000184503702781719,76,FALSE
"Fold2.Rep01","weighted","Ranger","CD96",-0.00018850203025419,77,FALSE
"Fold2.Rep01","weighted","Ranger","DCAF16",-0.000194989875050537,78,FALSE
"Fold2.Rep01","weighted","Ranger","FAM102A",-0.000211555124765219,79,FALSE
"Fold2.Rep01","weighted","Ranger","HP",-0.000217417451751486,80,FALSE
"Fold2.Rep01","weighted","Ranger","WBP11",-0.00023936996904087,81,FALSE
"Fold2.Rep01","weighted","Ranger","FAM43A",-0.000262209896339996,82,FALSE
"Fold2.Rep01","weighted","Ranger","NLRC3",-0.000292287436283523,83,FALSE
"Fold2.Rep01","weighted","Ranger","SRPK1",-0.000295491182404302,84,FALSE
"Fold2.Rep01","weighted","Ranger","SIRPG",-0.000311697539717384,85,FALSE
"Fold2.Rep01","weighted","Ranger","PAFAH2",-0.000314323985277039,86,FALSE
"Fold2.Rep01","weighted","Ranger","EVL",-0.000315930434354321,87,FALSE
"Fold2.Rep01","weighted","Ranger","GADD45A",-0.000359911632035568,88,FALSE
"Fold2.Rep01","weighted","Ranger","S100A12",-0.000396085871822878,89,FALSE
"Fold2.Rep01","weighted","Ranger","KIAA0748",-0.000398925896273685,90,FALSE
"Fold2.Rep01","weighted","Ranger","P2RY10",-0.000403882872169978,91,FALSE
"Fold2.Rep01","weighted","Ranger","C19orf59",-0.000453840217002816,92,FALSE
"Fold2.Rep01","weighted","Ranger","GATA3",-0.000499360679600386,93,FALSE
"Fold2.Rep01","weighted","Ranger","S100A8",-0.00050813816345596,94,FALSE
"Fold2.Rep01","weighted","Ranger","CKAP4",-0.000510248663687729,95,FALSE
"Fold2.Rep01","weighted","Ranger","ANXA3",-0.000510559541075828,96,FALSE
"Fold2.Rep01","weighted","Ranger","ARG1",-0.000573186094496087,97,FALSE
"Fold2.Rep01","weighted","Ranger","TRA@",-0.000643964202287208,98,FALSE
"Fold2.Rep01","weighted","Ranger","C5orf32",-0.000666946555415096,99,FALSE
"Fold2.Rep01","weighted","Ranger","UPP1",-0.000786313480353671,100,FALSE
"Fold2.Rep01","weighted","XGBoost","S100A8",0.463039995668271,1,TRUE
"Fold2.Rep01","weighted","XGBoost","C19orf59",0.159293756003467,2,TRUE
"Fold2.Rep01","weighted","XGBoost","S100A12",0.073954899398754,3,TRUE
"Fold2.Rep01","weighted","XGBoost","TRA@",0.0659001885005693,4,TRUE
"Fold2.Rep01","weighted","XGBoost","UPP1",0.0645909271802372,5,TRUE
"Fold2.Rep01","weighted","XGBoost","C5orf32",0.040448599403723,6,TRUE
"Fold2.Rep01","weighted","XGBoost","GATA3",0.035166225540478,7,TRUE
"Fold2.Rep01","weighted","XGBoost","CKAP4",0.0325318935550108,8,TRUE
"Fold2.Rep01","weighted","XGBoost","FAM102A",0.0262654419668808,9,TRUE
"Fold2.Rep01","weighted","XGBoost","GADD45A",0.0213426733692702,10,TRUE
"Fold2.Rep01","weighted","XGBoost","RFTN1",0.00784149791680776,11,TRUE
"Fold2.Rep01","weighted","XGBoost","KIAA0748",0.00497202168629396,12,TRUE
"Fold2.Rep01","weighted","XGBoost","PAFAH2",0.000618293490044386,13,TRUE
"Fold2.Rep01","weighted","XGBoost","NELL2",0.000564325538671751,14,TRUE
"Fold2.Rep01","weighted","XGBoost","PLEKHA1",0.000502452636603278,15,TRUE
"Fold2.Rep01","weighted","XGBoost","CD96",0.000398161276519958,16,TRUE
"Fold2.Rep01","weighted","XGBoost","SAMD3",0.000391113750682204,17,TRUE
"Fold2.Rep01","weighted","XGBoost","DYRK2",0.00035645274736359,18,TRUE
"Fold2.Rep01","weighted","XGBoost","P2RY10",0.000255503702290198,19,TRUE
"Fold2.Rep01","weighted","XGBoost","THEM4",0.000229892830871906,20,TRUE
"Fold2.Rep01","weighted","XGBoost","IKZF2",0.000224773328213901,21,FALSE
"Fold2.Rep01","weighted","XGBoost","SIRPG",0.000217573297078442,22,FALSE
"Fold2.Rep01","weighted","XGBoost","GATA2",0.000192161684406787,23,FALSE
"Fold2.Rep01","weighted","XGBoost","SSBP2",0.000144323444142285,24,FALSE
"Fold2.Rep01","weighted","XGBoost","NPAT",0.000127294613546322,25,FALSE
"Fold2.Rep01","weighted","XGBoost","FAM43A",0.000111083411717984,26,FALSE
"Fold2.Rep01","weighted","XGBoost","SIGLECP3",8.88457459812354e-05,27,FALSE
"Fold2.Rep01","weighted","XGBoost","FBXL16",8.73621588606752e-05,28,FALSE
"Fold2.Rep01","weighted","XGBoost","HP",8.70371110728653e-05,29,FALSE
"Fold2.Rep01","weighted","XGBoost","EPHX2",5.5229042169262e-05,30,FALSE
"Fold3.Rep01","weighted","LASSO","S100A8",1.02139504030023,1,TRUE
"Fold3.Rep01","weighted","LASSO","FCER1A",0.585773741976922,2,TRUE
"Fold3.Rep01","weighted","LASSO","ANXA3",0.35903621666269,3,TRUE
"Fold3.Rep01","weighted","LASSO","IKZF2",0.315015850444035,4,TRUE
"Fold3.Rep01","weighted","LASSO","GATA2",0.28509156711969,5,TRUE
"Fold3.Rep01","weighted","LASSO","THEM4",0.23089499366228,6,TRUE
"Fold3.Rep01","weighted","LASSO","CD160",0.20085563181291,7,TRUE
"Fold3.Rep01","weighted","LASSO","PTCH1",0.192989380539696,8,TRUE
"Fold3.Rep01","weighted","LASSO","CSRP2BP",0.178929304387901,9,TRUE
