"C5orf32","S100A8","MAFG","CD177","MYL6","EXOSC4"
0.0249074570037585,0.0167059886503627,0.0107793725280925,0.00373361495935237,0.00262452362814071,0.00244387968724685
0.0225664214792274,0.0159343336217281,0.00987551001328566,0.0032704496763319,0.00263526344099415,0.00233190904090503
0.0225554298170481,0.0160741466436831,0.00992000261043626,0.00359802342206969,0.00275546745526764,0.00219401853311472
0.0226662976609581,0.0157887462804307,0.00998529131383662,0.00352727452063953,0.0024378014760917,0.0022228082177634
0.022689062332784,0.0159288465805556,0.0104547579458654,0.00358211181980398,0.00260864937832576,0.00208712967110261
0.0229736899114199,0.015373855149007,0.010075438847886,0.00370282728884535,0.00272178143329115,0.00211596700528294
0.0241281928831094,0.0163367583315837,0.0102950037170518,0.00341722040249542,0.00242176732968529,0.00194197444089817
0.0229884410452134,0.0156738707142001,0.0101364745671834,0.00365866460281935,0.00270374030085139,0.00190642278650206
0.0228214643859674,0.0156866349107197,0.0101290420972418,0.00375038837638983,0.00269042910035141,0.00198964940836022
0.0226151117957573,0.0156690746209105,0.0100845147995078,0.00350425189290254,0.00273766851356516,0.00208282954940278
0.0227104754301118,0.0156070358776743,0.00988251147192339,0.00344584241493733,0.00263755687453472,0.00221587015582214
0.0226922750994799,0.0155817967101342,0.00996734251747126,0.00346209585898319,0.00260802954595083,0.00216043099406198
0.0248498232887259,0.0169044154367162,0.0108570867618059,0.00362223057160345,0.00274140374888391,0.00235289509667054
0.0236753245364629,0.0161025500538601,0.010193962879209,0.00355746227846722,0.00279534769445262,0.00217595926309549
0.0225793850493283,0.015777263128626,0.0100288476253844,0.00356785420586546,0.00243346986041821,0.00208288507805224
0.0238059628154808,0.016424721363567,0.0103326672938196,0.00387687500146314,0.00263561449487036,0.00197968108459644
0.022526213396525,0.0157235627702561,0.0102175969931868,0.00360192263922283,0.0024411409882345,0.00217348738514189
0.0226326459022029,0.0155998648033622,0.00994976903226425,0.00362915970659338,0.00269831132306051,0.0022167584822987
0.0228216650478257,0.0157043012381124,0.0099841947630806,0.00371284005765791,0.00261378641015395,0.00191230366843916
0.0225033521553666,0.0156266425753113,0.0101310494788073,0.00363237327082422,0.00258664636986194,0.002160258936212
0.0230862787385065,0.0156856529750442,0.0098711505603806,0.0033965082825157,0.00272022487964161,0.00228127767868003
0.0256394985887266,0.0170732295612437,0.0111378923483602,-0.00106761842758592,0.00281662572489597,-0.001884878209813
0.0225149028473227,0.0157599699943369,0.00999794731742234,0.00368560196441207,0.0025590162601692,0.00226364264289071
0.02286423448819,0.0159433220798384,0.00974309479362816,0.003603028237278,0.00257760659357174,0.00204699842507103
-0.313475126646315,-0.215475589017119,-0.170846679925481,-0.0473556555570407,-0.0313384326900868,-0.0363781493259454
0.0250572452738331,0.0164714339321314,0.010667720015024,0.00388957249073886,0.00283265403592566,0.00229667072839743
0.0227792877621464,0.0155960677881745,0.0100669771643503,0.00364894963600414,0.00271153369850194,0.00201433562380476
0.0225143458931353,0.0157489145354563,0.0101379608216266,0.00350553410632882,0.00257919788360387,0.00194450665161688
0.0227854220297961,0.0159551889591813,0.0100264491160605,0.0035921801427922,0.00238347951521107,0.00223893603358749
-0.304680430404522,-0.209171518492904,-0.165769711964611,-0.0417709587893374,-0.0270062086602246,-0.0360217992777493
0.0226282657176184,0.0155348111155718,0.0100948325857024,0.00370708052900545,0.00238025211496405,0.00230631648758801
0.0229107121375934,0.0155791728357353,0.00969309204461579,0.00345455055654595,0.00247294880410588,0.0020654487971675
0.0228461525408678,0.0158296903554371,0.00999330712218224,0.00348979558972844,0.00277959485835102,0.00208456467394596
0.0229493358084429,0.0157707718122028,0.0100919775407968,0.00359171967885946,0.00261354609303778,0.00216562557890946
0.0229992983559587,0.0158194301936235,0.0100797878875612,0.00347662570926572,0.0026567536342418,0.00192284317320921
0.0224290613196116,0.0155363121622002,0.010256548526163,0.0034996405296726,0.00262731314090764,0.00209847883486734
0.023704355088229,0.0166022510895985,0.0104204787566978,0.0035525760910264,0.00284537206048331,0.00210754103030525
0.0227651537852801,0.0159101325964134,0.0097785941037,0.00344115319356129,0.00258204974196799,0.00195379116044377
0.0229135997088077,0.0154790682874565,0.00992715081111443,0.00364087357383197,0.00243577182623326,0.00212174576528722
0.0226899608435161,0.0159015632752017,0.0100524529246711,0.00362209840810057,0.00263087121462499,0.00197149570306481
0.0225640845988101,0.0155660457458077,0.0097914238975032,0.00367073298166037,0.00246448387780108,0.00189617386215002
0.0251449134354382,0.0173192753677914,0.0109163986660132,0.00383040016857915,0.00266247867988361,0.00227836425327662
0.0227840766853998,0.015657309616434,0.0101449720687328,0.0035276346212965,0.0026491815154723,0.0020928599504297
0.0231269990731481,0.0156581924028688,0.0100056871090451,0.00355557820049956,0.00253106468220222,0.00200055187126325
0.0228612367343069,0.0158882028100823,0.0101406585617627,0.00365700448803604,0.00280920725202755,0.00223211016531064
0.0375558271897496,-0.0166905480988064,0.015123122529969,0.005546545330177,-0.00655592368345502,-0.00899965603343586
0.0231416950733701,0.0157409725391744,0.0100510921326324,0.00343411072587276,0.00274802309712112,0.00203319393845423
0.0228103920432265,0.0156576279188145,0.0101564742175564,0.00357565790843151,0.00287208929046808,0.00194018605386504
0.0228012319466236,0.0156745172204247,0.0100466827651501,0.00335248611557993,0.00250700787737696,0.00213553911479885
0.0229434587077773,0.0157312610172739,0.00984182500819181,0.00342391907207203,0.00244706579079112,0.00215050492633638
0.0226626715223895,0.0157978310061034,0.0100760124650843,0.00345190357896405,0.00256233213738076,0.00232042543667654
0.0227675722717398,0.0155322714869725,0.0100528613793386,0.00361729763195637,0.00263022500250652,0.00235842737436023
0.0227257809649203,0.0156198070374955,0.00998415627822268,0.00353893122159397,0.00266329908620952,0.00238488987411074
0.0226979772939487,0.0160335790168017,0.00972508087041335,0.00358137483072513,0.00287895942336369,0.00221856914978269
0.023857218961953,0.0163829334333506,0.0103982180135227,0.00360362627511145,-0.000667718726555285,0.00208122480186345
0.0228891981176218,0.0156536031997072,0.0100789366763239,0.00369526243713625,0.00262328722979837,0.00218212426622347
0.0225173476361163,0.0156158044563761,0.0102483435983758,0.0036206868098949,0.00269274432169273,0.00215791828454159
0.0230685123503154,0.0156138296261531,0.00998969254004842,0.00355260843604255,0.00248075343583871,0.00223904335240831
0.0239513851843976,0.0164860451868579,0.0105001404447993,0.00373260173491143,0.00260572341523928,0.00214612068158644
0.0238453154943487,0.01650126785066,0.0104093467821947,0.00361505655662706,0.00252832412451725,-0.0013614252693606
0.0228542190074732,0.0158198609119068,0.00983036925392126,0.00369746130843417,0.00244409174142335,0.00224574762819469
0.0226326115964266,0.0158311849121751,0.0100644802327669,0.00345396535075616,0.00283537350197783,0.0020204864814488
0.0241888850904757,0.0162293362635487,0.0106813718030801,0.00370981962394084,-0.000501475610547443,0.00205768923633696
0.026454120781376,0.0176879274013972,0.0108891960838912,0.00392754493012606,0.00273488879740188,-0.00177266134138712
0.023754510650577,0.0162535239697244,0.0103766566868122,0.00362026067872447,0.002698291971781,0.00221752734181635
0.0269895353368452,0.0180570185149237,0.0115221140169713,0.00420875369839351,-0.00121666595329886,0.00240657402626288
0.0227587328556753,0.0157087092262225,0.0100172928945547,0.00359509764100066,0.00271151343161092,0.00210282040515359
0.0224510293250827,0.0159376994535581,0.0100681432346967,0.00337553567622907,0.00240824278819408,0.00223797973125329
0.0227062893145992,0.0158764648819302,0.0101862786775733,0.00367747738558043,0.00270536735000465,0.00215884415088239
0.0227768561805017,0.0157749762813055,0.0101163602292059,0.00325835181573033,0.00266809191579245,0.00215673836814412
0.0227488526675036,0.0157171054366564,0.0101461762530166,0.00341717549843241,0.00260418942840189,0.00200494870357929
0.0244694315567913,0.0163869810217693,0.0107374632311797,-0.000715548862071698,0.00296962232936664,0.00224350306163255
0.0233994987614823,0.0162224921522286,0.0103646934274907,0.00375349143644713,0.00254599404322085,0.00199906576408246
0.0227268767832798,0.0157759241821479,0.00989607336759512,0.00362493932876185,0.00269791288024652,0.00213106058705959
0.0225223974464758,0.0157216330465961,0.0101623623996708,0.00334684604552276,0.00250076068895331,0.00221227170241875
0.0228699360819355,0.0153628666707608,0.00988209459112913,0.00358977214300998,0.00239168647432,0.00216047421359795
0.0228154018730267,0.0156051322537679,0.0101969773264813,0.00348380261356002,0.00259005061742636,0.0021513015182942
0.0262684961906073,0.0173333368073877,0.0112250405182069,0.00377449716413017,-0.00081600543768249,-0.00189362571260782
