"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
2.31548869289439,41.724042963371,"FCGR3A","2",2.5
0.0866741677390153,2.78160286422473,"LST1","2",-0.584969948985425
0.00144453278009493,0.0550812448361333,"MS4A7","2",-0.726283475154625
0.0668986946216979,1.67997796750207,"CDKN1C","2",0.213834488575728
0.0256103929200259,0.881299917378133,"CSF3R","2",-0.312734849232757
0.0131776309716014,0.468190581107133,"FCGR3B","2",-0.175980424576639
0.567054283402349,17.0751858992013,"NAMPT","2",-0.412616657174402
0.0176452343781449,0.550812448361333,"CXCR2","2",0.0637077343840053
0,0,"FCER1A","2",-0.307291966637548
0.308314928521989,9.08840539796199,"CST3","2",-0.368117355135022
1.20934220655692,14.9820985954283,"HLA-DRA","2",-0.813767317685627
0.218531504942495,6.74745249242633,"HLA-DQA1","2",-0.672094955650059
1.09490249206032,18.0391076838337,"CD3D","2",0.234614561506217
3.69076659327015,49.9036078215368,"CD3E","2",0.958106146757807
0.599937317502047,11.7873863949325,"IL7R","2",-0.184256167998391
0.343967080162557,9.08840539796199,"TRAC","2",-0.249221618757352
0.599715541069157,12.9165519140733,"CD8A","2",0.68210786888782
0.226851687739037,5.92123381988433,"CD8B","2",-0.173811956222664
142.668075579756,99.586890663729,"GNLY","2",2.5
48.6335453277355,99.6144312861471,"NKG7","2",2.18710249689052
2.02865699637214,41.7791242082071,"KLRF1","2",2.5
5.3902906994832,69.6226934728725,"KLRD1","2",2.5
0.0652936073075841,2.065546681355,"MS4A1","2",-0.770871804414248
0.200071026588017,3.3874965574222,"CD79A","2",-0.751441427614658
0.13956616495766,4.544202698981,"CD79B","2",-0.488222948032635
0.0412841496542661,1.76259983475627,"RALGPS2","2",-0.816049564271152
0.777338483662007,6.58220875791793,"PPBP","2",-0.252460228678448
0.471862127183614,4.15863398512806,"PF4","2",-0.220316977847835
0.00454788316146439,0.252161383285303,"CD14","3",-0.296196903979813
0.00876266233969063,0.360230547550432,"VCAN","3",-0.296633392030165
0.00642783100106572,0.360230547550432,"FCN1","3",-0.308106487938003
0.0371447481467039,1.8371757925072,"LYZ","3",-0.381861389307691
0.247156765898979,5.43948126801153,"S100A8","3",-0.349000151045207
0.210561461548561,6.88040345821326,"S100A9","3",-0.387694618251292
0.00531175994096259,0.216138328530259,"MNDA","3",-0.633830333224462
0.00435251702931265,0.144092219020173,"FCGR3A","3",-0.408581720876626
0.221143043606576,9.94236311239193,"LST1","3",-0.386696621105666
0.00159991402526934,0.10806916426513,"MS4A7","3",-0.720847876332509
0.0248513203040282,1.00864553314121,"CDKN1C","3",-0.331198817613372
0.010891021197374,0.468299711815562,"CSF3R","3",-0.33461123104255
0.000824703634501905,0.0360230547550432,"FCGR3B","3",-0.308101443098836
0.761122707525566,30.1152737752161,"NAMPT","3",-0.276977263373736
0.000370340852832767,0.0360230547550432,"CXCR2","3",-0.33200064504666
0.00232274993578668,0.0720461095100865,"FCER1A","3",-0.286428745232487
0.0313331710950299,1.3328530259366,"CST3","3",-0.620446048519267
0.672441950227677,10.1224783861671,"HLA-DRA","3",-0.996025532711689
0.0683261022067882,2.62968299711816,"HLA-DQA1","3",-0.856368490098302
3.81394434054957,78.6023054755043,"CD3D","3",1.52004516872703
5.29865407791304,88.7247838616715,"CD3E","3",1.32581785812982
4.102764952922,76.3688760806916,"IL7R","3",1.60892690697025
2.76513774974667,61.7435158501441,"TRAC","3",1.83343084247424
