"C5orf32","S100A8","MAFG","CD177","MYL6","EXOSC4"
1.01597096479898,1.03246525688287,1.45438759086988,0.520627994229298,0.975287070407028,0.918549027688753
1.17352491321638,0.298155678773947,1.01811907810077,-0.513157982281511,-0.0388476207251323,0.646413547622486
0.446496049057287,0.284194510659606,0.0532709109283419,1.50277650264619,-0.601762872748156,-0.431753683963019
0.438885994898239,-1.41349980465108,0.515745638672836,3.72879014415314,-1.57000607200184,2.1206227354961
-0.669981376442197,0.404251028349451,-0.427529536454222,-0.621177751284745,0.709004281677287,-0.494570507395309
1.51893765888742,-0.00203479748742059,1.86357835453075,1.07259177786169,0.472708679248804,2.18417768166817
-2.00671160374755,-2.98143058327301,-1.78260870188046,-0.929859105087848,-1.74582601869327,-0.975625990500745
0.796886039527665,0.136479150836904,0.687031058350404,-0.0128098582910167,0.149847747777945,-0.0795868274134533
0.250574291663991,0.131004424186504,0.223920721463285,0.538378071947775,0.00620507977480234,0.466657960020276
1.30593316581924,1.1992882711439,0.518649988879287,3.23876575524421,0.298979905803872,1.18319665670371
-0.986085351140999,0.324287754105173,-1.04791572961592,-0.809564550637149,0.575234131698988,-0.834802476406496
0.480660901318107,-0.98577194722669,0.0732910227383401,0.449377604485441,-1.2158502544227,1.32170727038433
1.51921212404758,1.24858256574504,1.76580121299614,1.92799816172958,3.09404795119551,1.59717006231154
-1.79852035820921,-2.68015589401005,-1.82731075955374,-0.928522885739982,-2.05881871291477,-0.981148754608258
0.100657489898363,0.888039921530068,0.551030539083609,-0.225992736605345,1.12505158475044,-0.298168360546736
-0.995174648714229,-0.868206594956061,-0.646819728493201,-0.680200752534104,-0.914219411884652,-0.669312619489411
-0.203093948383894,0.596699743503686,-0.623189202821278,0.622512564695651,0.281907484805358,0.221137041036112
-0.311125803376097,-0.112089478036974,-0.323630106023152,0.100847490600598,-0.508120022154629,-0.806139100746739
-0.0666857360358348,0.455076029614338,-1.08967855689904,-0.85795250001344,-0.499238348782096,-0.848615949760329
-0.770142632702703,-0.352509022032349,-0.325216959232586,-0.635525089280302,-0.63294864444952,-0.597038963649931
0.932482804670853,1.22702262980993,0.628794179695399,1.4490516609167,1.58550777583377,0.812666911968424
-1.17320349346983,-0.121983119875252,-1.19028009762621,-0.804282422004561,-0.380493637418013,-0.81587805038021
0.273153503508613,-0.342744638309809,0.0433642309911626,0.0590154633298157,0.18914027203888,0.913505947203539
0.192104450126469,0.135312126913834,-0.583707143943625,0.0126364429651951,0.943892148057201,-0.501696674691537
1.50016462053368,1.52880398438013,2.54596081992848,3.02141327388104,2.07217497028018,1.73353251773237
-1.12787907777471,-0.545117935578643,-1.22132088839502,-0.489945582955297,-0.768332139560833,-0.513236058658909
0.622873575166775,0.623541792788115,0.85340905665164,1.729846967081,0.543570353068768,0.0681602004798215
-0.204138336916811,-0.279040581420369,-0.435128022375023,-0.771837507668799,-0.156753094344608,-0.759375484573376
-0.564512704922117,0.105154571709359,-0.555591212370162,-0.887104814922324,-0.258254655473538,-0.771852702007011
0.530400940928333,0.430796190198293,-0.567246037645792,2.01168729454451,0.667309844308508,-0.103467138724048
1.13457115772077,1.06069337397113,0.0902599624995275,4.16318355401984,-0.276061394436542,2.46470485978741
-0.781395267918862,-0.648942792549713,-0.00370009563565813,-0.25841209955789,0.116935960650506,-0.686724468034284
-0.590823217103713,-0.100572862472406,0.406278796354918,-0.801287884434926,0.389470563188152,0.157117617205207
0.326449227663936,-0.0570663204718669,-0.142524303430993,-0.812058841891041,0.00635534797206511,-0.564038255469407
-0.809762864708561,-0.884137114619867,0.086036006997536,-0.728595759660199,-1.11977040087988,-0.811259761622428
-0.761222022998741,-0.288171645695293,-0.282675209406672,-0.605340631044502,-0.936371246941203,0.0349191490519811
-0.148664459394865,0.202068710187976,-0.632450193856058,-0.0440301644455065,0.6113094888071,-0.493395997095249
-0.877829491792399,-0.745989364873136,0.0853937801438942,-0.807276307184562,-0.0867628870175803,-0.421084189958854
0.302688000784524,1.20581730970257,-0.568313986441345,-0.672366309534964,1.01839145706009,-0.416566849456182
0.643742057947708,-0.2344963837173,-0.108168839986054,-0.684267471730737,-0.542190801264157,-0.658770188670437
-0.915282711256301,-0.0667833905049357,-0.118604813424156,-0.927531605142816,-0.404353537026392,-0.916986767799823
-0.0750719145935854,-0.487340415213896,-0.302241051294797,-0.657338738409777,-0.136390886341717,-0.64981607957098
-0.942616386190752,-0.196790791308266,-0.109106473888122,-0.872806118099414,-0.90082029327963,-0.537291022438539
-1.62234876691652,-2.67576456325853,-1.69926747439089,-0.929145542604146,-1.97107932589425,-0.95842707937711
-0.147669680998181,0.269943147463647,0.71043704815018,-0.534353054816558,-0.405640394269653,-0.49429587746115
-0.837595513445686,0.062221409562973,-0.405591726654589,-0.838096156900855,-0.731008843862862,-0.776709779292684
2.04729362199415,1.07256612952573,1.6612912167354,1.2560119019904,1.52355316699435,2.47949330327476
0.819710637340617,1.33241148072621,-0.431447706023109,0.133253903767601,0.163339142452921,-0.333491517604511
-1.93254740397261,-2.79987945504616,-1.84299376063288,-0.930971231980456,-2.12649172139539,-0.989829162782239
-1.18240187725043,-0.638269374679128,-0.869035901742936,-0.732760868859162,-0.70318708768849,-0.698581754001277
1.56671629999167,1.44270431465864,0.657157643282667,1.05804811131635,3.85760820191754,2.9973844518234
-0.676818704457103,-0.329504043919054,-0.376580453942504,-0.782647352980781,-0.0511360105941159,-0.874184417629667
-0.546975867836528,0.431743245952316,0.145542811669606,-0.767981599060331,1.01805414367639,0.00895705608227245
-1.41298427763892,-1.01641333444909,0.678632397586127,-0.457903534816841,-0.825644266861248,-0.642111071574566
-0.660009255627163,-0.20431598345386,-0.368518622179037,-0.921924367397108,0.101654382624935,-0.838032629104103
-1.3737500497008,-0.589692353044484,-0.950542116679366,-0.711437295693587,-0.553402643675419,-0.827734980001343
0.0275816150124556,0.435349122260929,-0.218525655697624,-0.623152318516528,0.338190246184663,-0.697740539032771
1.0518886768034,0.739367837535909,3.19302739837074,-0.140321525451787,0.487448402236188,0.817863285605881
1.48939565935259,1.15324143653101,3.56132833169064,0.612440463105276,1.92179239054875,3.8014085282797
-1.3445917857028,-0.0151293039337247,-1.00934033092208,-0.545945585684959,-0.122599999122405,-0.744407948873341
-1.40767581830023,-0.152378507844066,0.322104653659997,-0.924526172036178,-0.697897430529124,-0.759817434104042
-0.391103205465546,0.258369413558897,-0.829495994695807,-0.316588135781558,0.00314309158830638,-0.572951647003526
-0.337987960917638,1.02201197295805,0.630318841715044,-0.538965564514897,0.703670242633332,-0.2614546904256
-0.838988804592937,0.333215928479493,-0.457595317152629,0.0172432182725017,-0.400738353704978,-0.593106088312438
-1.26825437933025,-2.25873194836986,-1.03889978103248,-0.922150461975057,-1.62224059066143,-0.907979776388723
-0.254170776929025,0.500439280268494,0.693550054004312,0.0548862512016046,1.07394957821031,-0.402995329726459
1.54437830874893,1.24809473496606,1.44692250875022,1.98718479959102,1.99658132167939,1.9034735787973
0.71106640406043,-0.685390074620993,-0.672184481305161,-0.137602280454195,-0.103950535416436,-0.830962446390991
1.10630054241015,1.06598401916325,0.122267551069987,2.8545370323325,0.382638316688255,-0.0748856252852809
-0.528857596833454,-0.255693212912839,-0.016218044953729,-0.342987393690138,-0.466069224777738,0.925934028870393
1.59395809794189,1.15227283149629,1.02049639463504,1.80710028005336,3.10838013764646,2.91431882468009
-0.496268785263966,0.674712162261532,-0.469584693985347,-0.0334318109398123,-0.334157609994381,-0.644578635675932
-0.208619272316736,0.982287201917685,-0.591452624328648,0.215814002662239,0.605235461993557,-0.034074494694061
-0.830144066615507,-0.943470388013174,0.0463613980905602,-0.91949610771238,-1.28800283793128,-0.882500397998968
-0.539650760951112,-0.448945842083762,-0.435480029868773,-0.897399662537592,-0.676596946423417,-0.857331637317969
0.675430099471705,-0.434441361014705,0.614080580212891,0.3433903701462,-1.04014133050798,-0.316851296492565
0.748034126749174,0.262213859070479,0.889510945793989,-0.654823492633995,-0.00889440911555116,-0.388407211274465
-0.286402699797688,-0.469126683321398,2.02782625676682,-0.895015375576247,-0.475728717856632,-0.797493834984807
-0.544165419741132,0.123884293177895,-1.18615244035645,-0.876429799957198,-0.116053105440258,-0.979831753142014
0.941591841806024,0.202629313363872,2.4949844420025,0.721533703412686,-0.856773738846873,0.999815116189234
-0.931705265007932,-0.654705703506183,-0.253671142371859,-0.363865756302938,-0.680660151494387,-0.439831282620251
0.349585855041315,-0.744995701045028,-0.314586576030645,-0.0670161571684475,-1.89916729724558,-0.611358461075951
-1.14890878891798,-0.959229830039833,-1.03736109863112,-0.895700485018129,-0.496998616247353,-0.96945555209877
-0.120676287038507,-0.949642654887353,-0.685845663162259,-0.90866409996048,-0.621929954472487,-0.82260398073402
-1.39265799088058,-1.60722817690347,-0.79219948741847,-0.872818913640881,-1.21178546471046,-0.804239563958494
1.31489056296047,0.656559041325582,0.780025732887093,-0.0644401481195786,0.704566343669582,0.529620536831262
-0.784186622787998,-0.465676108754235,-0.53409836027377,-0.833771727494353,0.245958366603468,-0.83000411690085
0.167752176053359,-0.0882269743409698,-0.522993363718521,-0.382166189415097,0.296490413753833,0.679784851521448
-0.340745853966716,0.0383171409824342,-0.402564893777804,0.865759059519182,-0.144717844453628,-0.392251248842041
-0.475727000982098,0.385165977107437,-0.732995391586737,-0.207628906672869,-0.135728802318782,-0.294377426619421
-0.685968719142844,-0.765230846493799,-0.664740133931665,-0.927970583829266,-0.265291447058919,-0.469714056537818
-0.688129103493932,0.105365916726513,-0.892988615076246,-0.420233442719247,-0.333093374009139,-0.814933411518243
0.337129408594441,0.0721707105212852,-0.748114673711709,-0.875184174828879,-0.0105377788319382,-0.730230141713705
0.698831570445658,1.18689558319402,0.110559783287966,0.930999256637425,0.824148158778213,1.18135629976055
-0.198167725534499,0.397881590258447,0.246119111924637,-0.463256443356198,0.82184403924202,-0.322750466174775
1.30330931145486,0.775280989992189,0.0687849955948509,3.45134877132722,0.163685280411946,2.30720544555464
-0.879680201105925,-0.808052166944573,-0.794261084541665,-0.797189615605533,-1.70126538422313,-0.937551439133054
-0.862226969785612,1.05632583291747,-0.59086961903794,-0.773872207704771,1.34999744889842,-0.408412133381131
-0.686461293292875,-2.27326893320428,-0.754907636048177,-0.929004444520579,-1.13174117573115,-0.854917362747433
-0.581534136861968,0.708293423023842,-0.683082666625811,-0.0802750136667253,-0.298470846635743,-0.434271312551426
-0.00074609951187518,-0.359921471687156,1.29200676320479,-0.338510011723037,-0.110825198052779,0.323951660514274
1.16333967763504,1.31140749450758,2.38617753064598,-0.48573965650266,1.36436916305133,1.9701487470575
0.00733258280810403,-0.462676474450601,0.352167567410673,0.413681646380412,-0.0214544044646936,-0.549560790986925
-1.02839100130957,-0.915006818920774,0.79931893664701,-0.757531593031511,-0.632311358828968,-0.758718064956687
0.426391645012549,-0.0297939355139696,0.0254172978735209,-0.798859658998003,0.147988469409811,-0.807494315200794
1.03226179934064,0.0947901530526439,-0.949807868286695,-0.545738307825043,-0.438855277913918,-0.772375932935179
1.01042794693376,0.138425677857196,-0.148452539902946,1.83200520523307,-0.187076472665703,1.00816106666881
-0.765133316900905,-0.309487375977334,-1.11399779967871,-0.823592968436928,0.351570939184469,-0.836564378258389
0.46110348831376,-0.0457974725773098,-0.838445413384744,-0.432082237783549,-0.0753480375823724,0.510525744977321
0.495562523766387,0.320689012435972,0.792931073217974,1.73729279462119,-0.127688620740169,0.41682789831192
1.17429257760549,0.616738051443671,0.182041140257486,3.21781001659668,0.26414113106529,2.60714735004939
0.57339470720033,0.190524944519437,-0.286540585524764,2.09156686487524,0.601491437538053,0.955794169948676
0.926765890582227,0.515870009973411,2.6287003210754,-0.260067338976095,0.148614801839779,0.964811859503025
-1.23328065695391,-2.20330506143323,-1.11788321140985,-0.912961187642377,-0.579600394044794,-0.967545022028196
-1.11923398632821,-1.5582107273197,-0.441570148097147,-0.921544886880123,-1.35944670642278,-0.926623997926292
-0.973681448313718,-1.08170674688949,-0.857662841450094,-0.899151485144091,-0.524368110509818,-0.859900925568244
0.693614150044343,1.35847244634384,1.09760852456968,1.48898395804482,1.14216186422336,-0.170174872649702
-1.28240956530988,0.301831659874674,-1.25287778469569,-0.863992990248745,-0.443497219243372,-0.765174356539187
0.0394871062511707,0.11958389922523,0.206778604990914,0.526921084776815,0.381894070074168,-0.523355934794456
-0.0630249595802439,0.624443171756841,0.282858708738354,-0.807558803259892,-0.0137431928092491,0.724767652984578
0.94646812247988,0.982716373554674,-0.311454143905526,3.29885020004391,-0.0423473452233481,0.519950031692007
-0.220365119964669,-0.676698353862055,-0.940386281060876,-0.583468873167064,-1.25867869793826,-0.789848124761124
0.973032373147584,0.738271892251744,-0.203768627038146,1.72298812258978,2.14264010835192,0.466499112507213
-2.03106326003709,-2.80440223296088,-1.83720279650254,-0.93131466391448,-1.64860804511084,-0.929620030836758
0.208230605397513,0.891219013274094,0.177319135581565,0.921603159268124,0.219055882236096,-0.0455060764193988
0.690563002570458,-0.224984370176514,0.133209030895478,-0.308005314997832,-0.541438947275564,-0.629137068166003
-1.49131818871442,0.39227557463315,-0.46537765588684,-0.859027426899938,-1.08097982722187,-0.922332444481792
-1.2694257870226,-0.209457901980151,-0.913653254285035,-0.602719812097232,-0.373200990450652,-0.900324026948258
0.521896112321996,-0.0671604147913987,0.20680899333111,0.770412780456182,-0.569471114976339,0.621640984057742
0.689519939815993,0.15471955658538,-0.957260876042707,-0.47710845884445,0.201809409784068,-0.757548038465396
-0.142393967807245,-0.288493616924534,-0.178612988230659,-0.385660924259051,-1.49147005785501,-0.523741487601798
