"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Regulation"
"BCL2A1",7.96280156829052,3.58270450397392,0.195442059979841,18.3312870542987,5.57556202992787e-63,5.83392959185042e-61,"Up"
"BCL2L1",7.16313789146384,0.551362922123245,0.187626533281758,2.93861914133043,0.00339112179956033,0.00510607174213639,"Not significant"
"BCL2L11",6.11971176597756,-0.0968847464666691,0.111592880541103,-0.868198275704369,0.38554490652422,0.423687243019255,"Not significant"
"BCL2L12",5.32796598358603,-0.568822409608959,0.081793550411371,-6.9543675112296,7.33710365289092e-12,2.39575139894758e-11,"Not significant"
"BCL2L13",4.99857434281421,0.158295525045485,0.0904961694183253,1.74919586169169,0.0806387885550754,0.0993697122057759,"Not significant"
"BCL2L15",2.87262931844389,0.459680323986151,0.0845086689617952,5.43944579453694,7.09698253054317e-08,1.7439618007011e-07,"Not significant"
"BCL2L2",3.35037667962968,0.120093328480516,0.0514317024760554,2.33500589517578,0.0197883035835173,0.0267252357555304,"Not significant"
"BCL3",5.9685786715212,0.785802110543677,0.104231989260096,7.53897259489907,1.27930643977235e-13,4.6386733192117e-13,"Not significant"
"BCL6",10.949498700914,1.34057770917276,0.0963361214143181,13.9156288367399,1.34324903394762e-39,2.34948289982569e-38,"Up"
"BCL7A",3.23242099880424,-0.36831312879148,0.0639384345070759,-5.76043394917215,1.19436044130981e-08,3.11383982462951e-08,"Not significant"
"BCL7B",4.3183266850611,-0.081133844640096,0.0660935380422571,-1.22756092415907,0.219971091529763,0.252977548737713,"Not significant"
"BCL7C",3.51450643819451,-0.187900586603695,0.0565138755360798,-3.32485756500162,0.000924710368907354,0.00150154923281492,"Not significant"
"BCL9L",4.62695843643516,-1.64685885587275,0.0766329584066081,-21.490216352273,2.66526725930672e-81,1.24937068047262e-78,"Down"
"BCLAF1",7.23224292902618,-0.805975563268232,0.0801223990367947,-10.0593039269593,1.67706053548398e-22,1.04595382731968e-21,"Not significant"
"BCMO1",3.39920392795012,0.266865076811966,0.0820416648259624,3.2527993840456,0.00119042184788965,0.00190711601304427,"Not significant"
"BCOR",2.65253209584165,-0.879269462996615,0.052596378832577,-16.7173003638801,4.55085056619012e-54,2.269422033412e-52,"Not significant"
"BCORL1",3.73801499622818,0.366138298692606,0.0600066348800143,6.1016302517999,1.63098540149286e-09,4.52819661693788e-09,"Not significant"
"BCR",4.48259390939401,-0.412424344309651,0.0852681582529972,-4.83679198377847,1.58146128451302e-06,3.46413921368375e-06,"Not significant"
"BCS1L",3.27507190197007,-0.449090537285211,0.058211644087907,-7.71478875612973,3.58747899021081e-14,1.35008562255236e-13,"Not significant"
"BDH2",3.08133328503865,-0.0424698812912281,0.082744997345592,-0.513262223138986,0.607908923728913,0.641578231013971,"Not significant"
"BDP1",3.2013153907394,-0.636316221513724,0.11363243746517,-5.59977622330564,2.94672824920729e-08,7.45203028753997e-08,"Not significant"
"BECN1",8.48003988415586,-0.220312083897365,0.0578475740062977,-3.80849305579142,0.000150461416609679,0.000268625432853265,"Not significant"
"BEND2",3.44415589250249,0.329381521357903,0.112871114051799,2.91820918155147,0.00361867957715688,0.00541738706753979,"Not significant"
"BEND3",2.5710431790187,0.0781924878652869,0.0465702718428315,1.67902150387217,0.093536368717499,0.114016299667191,"Not significant"
"BEND7",2.48695116473192,0.407512329766232,0.0688818950090697,5.91610218784739,4.87499935299082e-09,1.30702625069091e-08,"Not significant"
"BEST1",3.6745705855,0.575352612740981,0.10843851669108,5.30579567387527,1.45176865894412e-07,3.47777532996038e-07,"Not significant"
"BET1",3.15144076309102,-0.608078467616728,0.0734561054978101,-8.27812015755255,5.1913207974084e-16,2.21628737431071e-15,"Not significant"
"BET1L",6.44632873163716,-0.963676020724113,0.0759546856726723,-12.6875124581133,9.40338508266197e-34,1.11990111568817e-32,"Not significant"
"BEX1",2.93596519050499,0.78938601368026,0.17880632239972,4.41475448455113,1.14935650300996e-05,2.31989473971301e-05,"Not significant"
"BEX2",2.44217087004115,-0.494727018432894,0.0696277503826251,-7.10531383987308,2.64769867221351e-12,8.89065350706881e-12,"Not significant"
"BEX4",4.82216389314339,-1.23272130480864,0.12202333287088,-10.102340886829,1.13692273086509e-22,7.1632244532301e-22,"Down"
"BFAR",5.67862267589526,-0.400848607309212,0.064404558777185,-6.22391667484275,7.79996427777244e-10,2.22025215864016e-09,"Not significant"
"BGN",3.36292773408479,0.162992500893045,0.0600553303270457,2.71403887057868,0.00678916749909227,0.00981038889295466,"Not significant"
"BHLHE40",3.8216512012818,-0.585187255080321,0.0788259235223351,-7.42379193203502,2.90303308652081e-13,1.03217975548961e-12,"Not significant"
"BICD2",7.03870488010224,-0.243073451408637,0.0827336001408793,-2.9380257959853,0.00339754445794434,0.0051150852392921,"Not significant"
"BID",7.61667833390399,0.144605796290848,0.0895550512189197,1.61471401470538,0.106765046582405,0.128881291810796,"Not significant"
"BIK",4.70679856384165,0.594273293685717,0.0775618783300687,7.66192498790134,5.27185175692039e-14,1.95880883764585e-13,"Not significant"
"BIN1",6.28228166931671,-1.93113144828815,0.114280502644246,-16.8981707605867,4.78024995781745e-55,2.61774529232069e-53,"Down"
"BIN2",8.32248668299252,0.112868104355966,0.0692615884794895,1.6295916226263,0.103579497893722,0.125293985943077,"Not significant"
"BIN3",6.79361469352618,0.129625370478442,0.0904052762331052,1.43382527966852,0.15201097051865,0.179415506446577,"Not significant"
"BIRC2",8.02787489856858,0.68636634227457,0.121474075766094,5.65031129437209,2.22342425210928e-08,5.67057863122277e-08,"Not significant"
"BIRC3",5.08535324606983,-1.66411906659537,0.163464259186187,-10.1803236675726,5.60181402373392e-23,3.57752907597481e-22,"Down"
"BIRC5",3.44736027866085,0.432558304848057,0.0808559406563281,5.34974055507699,1.14930472919576e-07,2.7753352815671e-07,"Not significant"
"BIRC6",3.52218527138653,-0.590639772320052,0.067625167406068,-8.73402307122502,1.41070075424468e-17,6.60487500559064e-17,"Not significant"
"BIRC7",3.18401043389277,0.215537834430391,0.0525562785596869,4.1010863085675,4.53049827921863e-05,8.54683022121107e-05,"Not significant"
"BLCAP",6.82357347676559,-0.944174837530205,0.0553305006009953,-17.0642742659954,5.92834828723638e-56,3.63739861665566e-54,"Not significant"
"BLK",3.06543884579177,-1.15604879969354,0.11283248353849,-10.245709067453,3.08470030982132e-23,2.00274808480864e-22,"Down"
"BLM",3.66533141828803,0.235127610840915,0.150856447036645,1.55861824575386,0.119480341508691,0.143212654407318,"Not significant"
"BLMH",4.38809793370324,-1.23431516160626,0.108230805801138,-11.404471697958,4.96838187325964e-28,4.22528789352175e-27,"Down"
"BLNK",3.46640094287531,-1.74496728792368,0.133403946625767,-13.0803273220901,1.38398842696588e-35,1.82235509838349e-34,"Down"
"BLOC1S1",6.73354454899751,1.5749743420988,0.106190394174797,14.8316083986492,3.61622325259641e-44,8.64867761166884e-43,"Up"
"BLOC1S2",7.02423725185162,0.818644957790036,0.115161066501163,7.10869552238618,2.58786137826458e-12,8.70469216184919e-12,"Not significant"
"BLOC1S3",4.65535304323815,-0.601604934815597,0.0687084425264733,-8.75590993907043,1.18185532504096e-17,5.56454903742667e-17,"Not significant"
"BLVRA",6.28061636331047,-0.132881333692972,0.114272205632516,-1.16284911941142,0.24523580127153,0.27953685002442,"Not significant"
"BLVRB",9.34161815954239,0.54587473485063,0.145643010539794,3.74803248592202,0.000190984311980691,0.000336968556474212,"Not significant"
"BLZF1",3.37087262288404,0.279860854966224,0.0728644483723467,3.84084229302196,0.000132260485683273,0.000237646623112379,"Not significant"
"BMF",2.86216778236035,0.111381910227631,0.0510936961031341,2.179954059358,0.0295502506568494,0.0389056721096077,"Not significant"
"BMI1",4.7713979650611,-0.793784293594052,0.0842773019367425,-9.4187198136677,4.70780234089905e-20,2.53775232902466e-19,"Not significant"
"BMP1",2.25030984401122,0.113044048979889,0.0462007470608363,2.44680132187116,0.0146261316799119,0.0201248840151329,"Not significant"
"BMP2",2.57864797502993,0.267525858590476,0.0605249875241335,4.42008944626058,1.12196803556667e-05,2.26660318032749e-05,"Not significant"
"BMP2K",4.9413955978217,0.54881943643484,0.121172148905721,4.52925396958879,6.81600870630312e-06,1.41000540210355e-05,"Not significant"
"BMP6",3.22867274476309,0.0242191000929193,0.101176941499738,0.239373712368859,0.810876829246014,0.832034459498646,"Not significant"
"BMP8B",3.54534950486908,0.136428415336782,0.0577649047916526,2.36178724484796,0.0184245379747689,0.0249990923383486,"Not significant"
"BMPR2",3.85909671094638,-0.0414989051141594,0.0876374442906265,-0.473529385185392,0.635964108064154,0.668298366427889,"Not significant"
"BMS1",3.62285068860598,-0.813132885451942,0.0566528981567868,-14.3528912360599,9.26260530369892e-42,1.86509401295614e-40,"Not significant"
"BMX",5.87733400904364,2.90781955434085,0.187556972811095,15.5036600919635,1.26413244109288e-47,3.93999150988496e-46,"Up"
"BNIP1",2.9094612598616,-0.107958936280322,0.0453465487482932,-2.38075309500562,0.0175092846111017,0.0238539068074285,"Not significant"
"BNIP2",5.99807003602244,0.882378063998313,0.147387671971862,5.98678337335274,3.223686018659e-09,8.74499454922797e-09,"Not significant"
"BNIP3",3.66928869315461,-0.579361226288664,0.110507593270942,-5.24272775417513,2.02408171529329e-07,4.78905988724452e-07,"Not significant"
"BNIP3L",11.1555856392095,0.283685970214474,0.116039706739043,2.44473187830821,0.0147097307834261,0.0202327858041045,"Not significant"
"BNIPL",2.51460528229925,0.111028347985775,0.0422600496173496,2.62726496989708,0.00877138770329399,0.012455094207549,"Not significant"
"BOC",2.93927260039776,0.143353573157394,0.0535764545243149,2.67568233900836,0.00760942948785179,0.0108922565247508,"Not significant"
"BOD1",3.49703510591022,-0.672065508819177,0.0692912326200761,-9.69914206179752,4.13142282320049e-21,2.36753760709469e-20,"Not significant"
"BOD1L",6.26858810110973,-0.384159057182519,0.108573249885604,-3.53824775059493,0.000425899213063511,0.000722302876684701,"Not significant"
"BOK",3.62265565488279,0.198457128742866,0.0613061602462991,3.23714824000654,0.00125676874868596,0.00200736990130172,"Not significant"
"BOLA1",2.39518380971197,-0.732060179567855,0.0634242515527611,-11.542275417454,1.26269746666418e-28,1.10511961253454e-27,"Not significant"
"BOLA2 ",5.40977904222319,-0.148914343847562,0.0866196563003018,-1.71917495644742,0.0859674816055089,0.105459323451791,"Not significant"
"BOLA3",3.82064355087032,-0.695206974065354,0.0951920941701302,-7.30320075554656,6.76979636124487e-13,2.35765954108257e-12,"Not significant"
"BOP1 ",4.75778744911471,-0.0844654039647841,0.0788156694191279,-1.07168288472704,0.28418409830232,0.319918678963006,"Not significant"
"BPGM",6.00033514540399,2.02922947852863,0.290964083687891,6.97415795382268,6.42646136257564e-12,2.10603189899396e-11,"Up"
"BPI",5.67757552661222,2.88414115885226,0.281145112378747,10.2585498799882,2.74270907882125e-23,1.78764225220835e-22,"Up"
"BPNT1",2.70812447207357,-0.0187136605882854,0.0534428300960852,-0.350162230455236,0.726308653638437,0.7545754531905,"Not significant"
"BPTF",6.15852479168579,-0.543963321225995,0.0781418463079984,-6.96122944269767,7.00753811301282e-12,2.28941564389176e-11,"Not significant"
"BPTF ",7.43675404550499,-0.697363511370983,0.0761720401268005,-9.15511137958377,4.40301704195416e-19,2.25126338196601e-18,"Not significant"
"BRAF",3.2374806940586,0.309061839871993,0.0743755395579677,4.15542316343282,3.59487137583574e-05,6.85905204386504e-05,"Not significant"
"BRAP",5.76341492870948,-0.453261975763288,0.0623412811838451,-7.27065544942225,8.48895921368245e-13,2.94238725303592e-12,"Not significant"
"BRCA1",2.89987425299377,0.0964591947089044,0.0513559524050496,1.87824760697885,0.0607089515508561,0.0763110804702867,"Not significant"
"BRCC3",3.36889176354738,-0.381566963851685,0.0628389130923165,-6.07214455302761,1.94479029546373e-09,5.36258764059753e-09,"Not significant"
"BRD1",5.09600077752494,-0.938001426301944,0.0699193532914847,-13.4154762901129,3.53773285026288e-37,5.19532472083091e-36,"Not significant"
"BRD2",7.62706614975935,-0.739476029500814,0.0690558214022929,-10.7083807633379,4.16973282678822e-25,2.97052273538791e-24,"Not significant"
"BRD3",6.26178092518703,-0.663073851808908,0.0845400890491669,-7.8433067585637,1.39523773886066e-14,5.4303523951206e-14,"Not significant"
"BRD4",8.14647063171696,-0.235243018208521,0.0836881145503416,-2.81094895580439,0.00505971640399694,0.00743415453089771,"Not significant"
"BRD7",5.65794683265835,-0.610426663772555,0.068708614468295,-8.88428137426976,4.1553176759874e-18,2.01140718070617e-17,"Not significant"
"BRD8",5.99470106223566,-0.411265628419295,0.0754094771895726,-5.45376580963968,6.56682054962943e-08,1.6170743858186e-07,"Not significant"
"BRD9",4.89963663153242,-0.594529892788967,0.0554047793949383,-10.7306607711768,3.37737971501567e-25,2.4207653137779e-24,"Not significant"
"BRE",6.47106228118828,0.0430760821501845,0.0877659647046342,0.490806228760225,0.623697454116465,0.656762554119045,"Not significant"
"BRF1",3.46723194569327,0.20039382512745,0.0652250823340436,3.07234299990843,0.00219546599650425,0.00339070453519153,"Not significant"
"BRF2",3.43297534129676,-0.539394885368232,0.0627815784917603,-8.59161076109332,4.42418567117431e-17,2.00336290110092e-16,"Not significant"
"BRI3",8.51301703810224,0.642629232260337,0.0759543575834718,8.46072895230671,1.24822750828879e-16,5.53042652916309e-16,"Not significant"
"BRI3BP",3.4009570903192,-0.590471082947249,0.0778218883670224,-7.58746793912887,9.03053250083861e-14,3.31440057555051e-13,"Not significant"
"BRIX1",3.49863556356484,-1.00511984396033,0.0977122102205302,-10.2865326829865,2.12227495499229e-23,1.38788728780997e-22,"Down"
"BRMS1",6.43310250524688,0.0152387847733051,0.0622652345475143,0.244739859795701,0.806720304716684,0.828277137811006,"Not significant"
"BRP44",6.12841049824813,0.531964983925319,0.100713719875054,5.28195150159561,1.64680256776684e-07,3.92732586317859e-07,"Not significant"
"BRP44L",4.11009740032918,-0.506794716550991,0.0962209078413204,-5.26699163332314,1.78187951060062e-07,4.23652789302671e-07,"Not significant"
"BRPF1",3.48707720687656,-0.711833300957453,0.0560719938231225,-12.6949882182344,8.67888137939348e-34,1.0357210884431e-32,"Not significant"
"BRPF3",2.94740772065711,-0.0801867798742513,0.0474433161751486,-1.69015967556362,0.0913850111369314,0.111649389649051,"Not significant"
"BRSK1",3.42354397623691,0.251126579843857,0.0574574160681231,4.37065564427949,1.40117147244056e-05,2.80067004699486e-05,"Not significant"
"BRSK2",2.3840729355586,0.191799568588661,0.0503178638909282,3.81175896108023,0.000148521848691864,0.0002653243208567,"Not significant"
"BRWD1",3.06642927672195,-0.354216442088532,0.0605547018265773,-5.84952830092324,7.16978688641392e-09,1.89881881405389e-08,"Not significant"
"BRWD3",3.10443988567706,0.0548203885577108,0.0521013335590522,1.05218781963761,0.293029483960558,0.329117550559113,"Not significant"
"BSCL2",4.08201162676559,0.306479829205637,0.0953466564898975,3.21437416358811,0.00135946542184309,0.0021618432149826,"Not significant"
"BSDC1",7.23217647817082,-0.211038216403443,0.0496825988601332,-4.24772900865269,2.41206605732372e-05,4.70098156091412e-05,"Not significant"
"BSG",6.89463953264713,0.746907882702128,0.129273986271647,5.77771216192427,1.08248500438302e-08,2.83098454951229e-08,"Not significant"
"BST1",8.55980438122943,1.31508221603722,0.112585070141874,11.6807869318731,3.15686425791589e-29,2.86563069237152e-28,"Up"
"BST2",8.42246424229925,-0.527231839319299,0.134812774228779,-3.91084481671284,9.97399810424912e-05,0.000181583476438862,"Not significant"
"BTAF1",5.31632105649626,-0.578777015058199,0.132392167775577,-4.37168621665979,1.39476713066278e-05,2.78929624645685e-05,"Not significant"
"BTBD1",6.19457495315711,-0.537413138490535,0.107686793533796,-4.99052038653076,7.3845870446199e-07,1.66807971426177e-06,"Not significant"
"BTBD10",6.44040163316708,0.429036481299874,0.0950722235448831,4.51274268448479,7.35470854309102e-06,1.51742657423387e-05,"Not significant"
"BTBD11",2.75635926849875,-1.33284587711097,0.0759118946209448,-17.5578001809379,1.15332377468963e-58,8.39490764943339e-57,"Down"
"BTBD12",5.00279437758978,-0.0347798971770645,0.0636911704757541,-0.546070937576889,0.585168648958161,0.620091454665041,"Not significant"
"BTBD19 ",2.77834076315835,0.257359354720363,0.0447945543027147,5.74532683105111,1.30143570330608e-08,3.38171286187226e-08,"Not significant"
"BTBD2",3.13457036069451,0.0410923440511248,0.0564521003489371,0.727915237823362,0.466877386389531,0.50548190050803,"Not significant"
"BTBD3",2.92515864952369,0.287431481523806,0.0872330241713205,3.29498471770631,0.00102737775228998,0.00165952307085958,"Not significant"
"BTBD6",5.17372951698628,-0.559966502551192,0.0907359844688497,-6.17138289543144,1.07259580352294e-09,3.02666752263072e-09,"Not significant"
"BTBD7",4.6400191725399,0.00303166571917401,0.0761238653880911,0.0398254306151969,0.968242188662975,0.972224334584988,"Not significant"
"BTD",2.66292902550499,-0.183619543617355,0.0446702218365852,-4.11055813174784,4.35226711589855e-05,8.22781389437251e-05,"Not significant"
"BTF3",9.9242905955611,-0.386818793702373,0.0815395073301313,-4.74394322909321,2.47990080564502e-06,5.33540619448393e-06,"Not significant"
"BTF3 ",10.0896115831796,-0.29865276991104,0.07646375674786,-3.90580822357252,0.000101799762305329,0.00018504597711434,"Not significant"
"BTF3L4",4.03267964313591,0.290209895568297,0.0615912690433631,4.71186744608193,2.8916722777866e-06,6.1940243873846e-06,"Not significant"
"BTG1",9.56181713702369,-0.782950423719605,0.0840111108608761,-9.31960565330679,1.09761792532923e-19,5.79152835071288e-19,"Not significant"
"BTG2",8.14532418666334,-0.727562861856635,0.107020831181204,-6.79832938902099,2.06332287287892e-11,6.52986247563275e-11,"Not significant"
"BTG3",2.96819322440025,-0.378490766325126,0.0972390756175876,-3.89237314239409,0.00010749700724877,0.00019473758354434,"Not significant"
"BTK",6.5446837980798,-0.0410671065904724,0.0832609718783764,-0.493233572272748,0.621982266015447,0.655250824832347,"Not significant"
"BTLA",2.45395830791397,-0.232765740074753,0.0773768635973268,-3.00820851677418,0.00270989192698636,0.00413774898923167,"Not significant"
"BTN2A1",6.71782213307731,-0.584974217739661,0.116477186813314,-5.02222137865707,6.29510088058712e-07,1.4324715964971e-06,"Not significant"
"BTN2A2",2.96438179212219,-0.756146819127756,0.0751311071000927,-10.0643641271037,1.60173329107545e-22,1.00003795621274e-21,"Not significant"
"BTN2A3",3.20927006618828,0.202788732447116,0.0834432832847847,2.43025830796968,0.0153059225007457,0.0210182922177453,"Not significant"
"BTN3A1",6.54809324595386,-1.31578405370702,0.128962898381784,-10.2028108100653,4.56410052713447e-23,2.93882934491697e-22,"Down"
"BTN3A1 ",3.66874725580673,-0.986796677366792,0.0997503118630481,-9.89266759107091,7.47048619431068e-22,4.46666467913913e-21,"Not significant"
"BTN3A2",5.90863368998753,-1.34558373945826,0.163136882974772,-8.24818836134283,6.54332931065458e-16,2.77127850348974e-15,"Down"
"BTN3A3",4.46610121221571,-2.23108929349749,0.160763598684862,-13.8780750850881,2.05039379501946e-39,3.51294808243173e-38,"Down"
"BTNL3",3.65595979133042,0.442238966251632,0.217596460832523,2.03238124627408,0.0424433348837658,0.0547127314379993,"Not significant"
"BTNL8",5.98771128728055,0.168242919726191,0.238984446169845,0.703991085706979,0.48164219467767,0.520265912012869,"Not significant"
"BTNL8 ",3.70886700237531,0.0681958810767544,0.0682950506282246,0.998547924768223,0.318314138637258,0.354930864956235,"Not significant"
"BTNL9",2.44190102211596,0.147512168033082,0.0490900702514365,3.00492884360387,0.00273893897789679,0.00418101157769604,"Not significant"
"BTRC",3.18166256970449,-0.180454831030206,0.049982933468317,-3.61032893646772,0.000324755228042903,0.000558281724722719,"Not significant"
"BUB1",2.54409124601122,0.284366833910214,0.101529301086899,2.80083513691112,0.00521942695706274,0.00765250400473142,"Not significant"
"BUB3",5.80985694409102,-1.01759432645313,0.077541223427143,-13.1232689075283,8.67568482696307e-36,1.16194686271063e-34,"Down"
"BUD13",3.87684890727182,-0.286919345921238,0.0654972794187923,-4.38062998138691,1.33996715758441e-05,2.68428634525329e-05,"Not significant"
"BUD31",7.11112828979551,0.329311500936528,0.0463277520080646,7.10829873375254,2.59439012636348e-12,8.7241486056969e-12,"Not significant"
"BZRAP1",3.83378264575811,0.162006729132646,0.0591176670316996,2.74041140774003,0.00627230724538813,0.00910844716340811,"Not significant"
"BZW1",7.94732465185162,-0.490941096704256,0.1068511319895,-4.59462700640829,5.03156193365868e-06,1.05332036978467e-05,"Not significant"
"BZW1 ",5.88449368788404,-0.0967590667835108,0.104034995140597,-0.930062683741627,0.352617834095019,0.390431632441376,"Not significant"
"BZW2",4.85568796245262,-1.19258287061723,0.089783243446093,-13.2829114302745,1.52094094229064e-36,2.12949903258112e-35,"Down"
"C10orf10",2.36292909423067,0.279144028234526,0.0710321096191955,3.92982877364931,9.23195422092751e-05,0.000168834693375545,"Not significant"
"C10orf11",2.64966794901746,0.246672444499561,0.0587915671369925,4.19571133262667,3.02308937727876e-05,5.81924842515273e-05,"Not significant"
"C10orf118",4.36730930684289,0.384461367866733,0.085441799889493,4.49968713631946,7.80928523166598e-06,1.60697126654774e-05,"Not significant"
"C10orf119",7.65347586676309,0.018424881672928,0.098145111822992,0.187731017171368,0.851134889086741,0.869157351447152,"Not significant"
"C10orf122",2.6167794169389,0.107463249517672,0.0488919360877911,2.19797492422288,0.0282352521153058,0.0372454884668245,"Not significant"
"C10orf125",3.45064963385287,-0.249260391250819,0.0728980715619189,-3.41930020794994,0.000659441275701882,0.00109260459634531,"Not significant"
"C10orf128",2.80123812982419,-0.19236271519799,0.0700094078589008,-2.74766950729942,0.00613642827681637,0.00891554710835743,"Not significant"
"C10orf137",3.98985002313092,-0.934411218341543,0.100656425671993,-9.28317503928156,1.49565532529808e-19,7.8458302404513e-19,"Not significant"
"C10orf18",3.09238448148753,-1.02901753949291,0.0792726931741192,-12.9807314257978,4.06421619313798e-35,5.1826495720766e-34,"Down"
"C10orf2",2.50515022137282,-0.463001134097558,0.0481719186141071,-9.61143229121808,8.89468812942839e-21,4.98740909994121e-20,"Not significant"
"C10orf26",7.74245714722943,-0.0143768766796999,0.0666003066234457,-0.2158680253679,0.829145369149108,0.8490697816374,"Not significant"
"C10orf27",2.42019195477681,0.0841154858734972,0.0452804042215885,1.85765757438608,0.0635830372496896,0.0795738587707296,"Not significant"
"C10orf28",4.232220686298,0.0475889240550744,0.0669427613184318,0.710889767882513,0.477358698940275,0.515924245400819,"Not significant"
"C10orf32",5.65903169972319,0.154255450100188,0.0816799005761876,1.88853621285086,0.0593137844888664,0.0746694854898512,"Not significant"
"C10orf4",3.33447801947506,-0.268207498334709,0.0674950720236107,-3.97373453043929,7.71120494833445e-05,0.000142288790410221,"Not significant"
"C10orf46",7.33869923045386,0.176725512679946,0.0859526366007623,2.05608018170298,0.040097168984312,0.0518365938584834,"Not significant"
"C10orf47",3.09729915916833,0.19683302811517,0.0659297077213855,2.98549826653219,0.00291702444770826,0.00443495193340595,"Not significant"
"C10orf54",9.51789249603491,0.266921535515541,0.0895987339053735,2.97907709050265,0.00297818547306391,0.00452324462919077,"Not significant"
"C10orf57",4.84240177846633,-0.601290155881265,0.0604137464323581,-9.95286985809588,4.36159128465353e-22,2.65249030954098e-21,"Not significant"
"C10orf58",2.54394847489526,-0.368297050002441,0.0475236597384091,-7.74976195077796,2.77783877527658e-14,1.05351108762027e-13,"Not significant"
"C10orf76",3.60642735741397,-0.5797912416564,0.0649006155881997,-8.93352453442395,2.77374914248521e-18,1.35327086597769e-17,"Not significant"
"C10orf78",4.22216205628055,0.0200069552073305,0.0585368761579498,0.341783786913157,0.732602917259255,0.760174746127387,"Not significant"
"C10orf84",5.01484283151122,0.171246095350446,0.0894510734057431,1.91441073684702,0.0559224198147824,0.0707650186599109,"Not significant"
"C10orf95",3.60926237789526,0.211623934887028,0.0615560260969583,3.43790768029265,0.000616362415840001,0.0010249966157555,"Not significant"
"C11orf1",2.76324893895761,-0.453135398695674,0.0543063896271655,-8.3440530995823,3.11178407529392e-16,1.3456456670985e-15,"Not significant"
"C11orf10",8.00417114756983,-0.264845077632143,0.0660815346168686,-4.00785301321583,6.69668038085997e-05,0.000124628231512304,"Not significant"
"C11orf17",3.67957826808978,-0.0778749676092083,0.0432722333963962,-1.79965214403964,0.0722903609243596,0.0896856595037657,"Not significant"
"C11orf17 ",7.21981236067955,-0.417595580536715,0.104125871182819,-4.01048822730635,6.62396869670368e-05,0.000123294614289502,"Not significant"
"C11orf2",4.82356848731546,-1.08009187029054,0.0921929999771285,-11.7155518375418,2.22455406774595e-29,2.03350617160022e-28,"Down"
"C11orf21",7.02743277980424,-0.842438571591922,0.100414081336115,-8.38964575866644,2.18094246545128e-16,9.5403003929166e-16,"Not significant"
"C11orf24",3.02558911521197,0.075591955959271,0.0528984042182399,1.42900257723098,0.153391852744894,0.180881376767702,"Not significant"
"C11orf30",4.34162490861845,-0.364639452787968,0.0777725009583439,-4.68853962897856,3.23177048404689e-06,6.88727374114304e-06,"Not significant"
"C11orf31",7.12584069009975,-0.408854771638652,0.0852772554602118,-4.79441756693746,1.94372658143339e-06,4.21668489593075e-06,"Not significant"
"C11orf35",2.60616940313965,-0.0322192274043882,0.0477901982885462,-0.674180659595843,0.500390232794562,0.538334080429585,"Not significant"
"C11orf46",4.11025865296135,-1.19746794089837,0.0792231965242191,-15.1151177109131,1.28830944806466e-45,3.46277486740132e-44,"Down"
"C11orf48",5.88396656158354,0.0495944390233065,0.0729540827127668,0.679803476092883,0.496824575248511,0.535185880810488,"Not significant"
"C11orf49",3.43212887747382,-0.162748459643171,0.0490679854634691,-3.31679522005924,0.000951435354522198,0.00154195421375268,"Not significant"
"C11orf51",3.53293447581671,0.723280970921179,0.0844424308202168,8.56537363853356,5.45402640936916e-17,2.46018997272507e-16,"Not significant"
"C11orf54",5.78381450474314,-0.22695735949993,0.0923123883761138,-2.45857964995147,0.0141586044989585,0.0195228481142834,"Not significant"
"C11orf57",3.53315947079426,-0.000652102422181056,0.0670857563219908,-0.00972043035560584,0.992246751976983,0.993433548604721,"Not significant"
"C11orf58",7.04865575122444,-0.230164407546675,0.109736122998259,-2.0974352041791,0.0362668300253847,0.0471239584285933,"Not significant"
"C11orf59",8.0127253868217,0.569062703560648,0.0615823974032642,9.24067148334962,2.14218083728081e-19,1.11376296504409e-18,"Not significant"
"C11orf61",3.01379922796259,-0.797753319588344,0.0571473620809271,-13.9595825693343,8.16308576580153e-40,1.45828051965592e-38,"Not significant"
"C11orf67",2.87957920140773,0.0617177897282581,0.0560934699018673,1.10026692654654,0.271545123669402,0.30681038413823,"Not significant"
"C11orf68",2.89195123744389,0.125818768973368,0.0508240684836827,2.47557452063805,0.0135071819903985,0.018681773367813,"Not significant"
"C11orf71",3.86336596041646,0.490151704693483,0.0763624454891041,6.41875337483031,2.34639354524351e-10,6.91062728240983e-10,"Not significant"
"C11orf73",5.2972782655985,0.012447991021677,0.0919387590237011,0.135394377233959,0.892333964186735,0.905939680005574,"Not significant"
"C11orf74",3.82642190906484,0.38050761629054,0.05917473069381,6.43023824239124,2.18369706859296e-10,6.44278598863063e-10,"Not significant"
"C11orf75",6.50928212969576,-0.257677448827817,0.147446893307637,-1.74759496824523,0.0809159978440325,0.099669390239039,"Not significant"
"C11orf82",3.97934861989027,0.687855684880016,0.133686269901282,5.14529790821412,3.35919343674807e-07,7.8061447323519e-07,"Not significant"
"C11orf83",2.86795462568703,-0.113844612004765,0.0612435918683681,-1.85888202392592,0.0634090267856023,0.0793645610274991,"Not significant"
"C11orf85",3.06140144275935,0.211423871321053,0.0443537250770474,4.76676696159761,2.2217715366465e-06,4.80032091407823e-06,"Not significant"
"C11orf86",2.22962793475312,0.19728361934198,0.0554175196546037,3.55995036536412,0.000392701646356613,0.000669197410739153,"Not significant"
