"Sample","C5orf32","GADD45A","MAFG","S100A8","MYL6","NSUN7"
"212",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"213",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"214",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,0.207649618387222
"215",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"216",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"217",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"218",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,0.207649618387222
"219",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"220",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"221",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"222",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"223",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"224",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"225",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"226",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"227",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"228",1.78916430473328,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,0.207649618387222
"229",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"230",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"231",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"232",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"233",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"234",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"235",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,0.427118629217148,-0.194558337330818
"236",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"237",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"238",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"239",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"240",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"241",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"242",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"243",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"244",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,0.427118629217148,-0.194558337330818
"245",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"246",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"247",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
