replicate,time_ns,value,display_value
1,0.5,0.4237855,0.42037837843137255
1,0.5100001,0.3908475,0.4208384019607843
1,0.52,0.375769,0.42108005490196077
1,0.53,0.3916231,0.42187962941176466
1,0.54,0.4428442,0.42197046078431366
1,0.55,0.4240766,0.42222870392156864
1,0.56,0.4107012,0.4221344921568627
1,0.5700001,0.365452,0.42072247843137256
1,0.58,0.4122023,0.41921211764705885
1,0.59,0.3916533,0.4194281470588235
1,0.6,0.4535854,0.4200460156862745
1,0.61,0.4812843,0.41985071764705884
1,0.62,0.3326875,0.41978780784313724
1,0.6300001,0.4090934,0.4186248568627451
1,0.64,0.3606844,0.41792799607843134
1,0.65,0.3718217,0.4182397
1,0.66,0.3518789,0.4194077509803921
1,0.67,0.4303651,0.422364537254902
1,0.68,0.3840724,0.42361695490196083
1,0.6900001,0.4261223,0.42648051960784317
1,0.7,0.4924762,0.42903427843137254
1,0.71,0.344925,0.4314003784313726
1,0.72,0.4497468,0.4344078098039216
1,0.73,0.3793774,0.4366183980392157
1,0.74,0.4437195,0.4390561647058823
1,0.7500001,0.3760021,0.44309344901960784
1,0.7600001,0.4064308,0.4455826705882353
1,0.77,0.4254138,0.4504280725490197
1,0.78,0.4384929,0.4535971176470588
1,0.79,0.4526397,0.4571540568627451
1,0.8,0.4531741,0.46088744705882356
1,0.8100001,0.4499237,0.4649412862745098
1,0.8200001,0.3874532,0.4689328666666666
1,0.83,0.4196665,0.4749643156862745
1,0.84,0.5036231,0.4803519196078431
1,0.85,0.4744722,0.48610812745098037
1,0.86,0.438835,0.490708137254902
1,0.8700001,0.4253436,0.49498834313725487
1,0.8800001,0.4143298,0.5019652039215686
1,0.89,0.4165668,0.5087297215686274
1,0.9,0.4466725,0.516479231372549
1,0.91,0.4928639,0.5229499941176471
1,0.92,0.5193477,0.5299198725490196
1,0.9300001,0.5531811,0.5356084647058823
1,0.9400001,0.5518792,0.5418847999999999
1,0.95,0.542777,0.5455420019607843
1,0.96,0.5737577,0.5478491431372549
1,0.97,0.5530053,0.5532915137254902
1,0.98,0.574949,0.5577782921568628
1,0.9900001,0.5576133,0.5631450490196078
1,1.0,0.6085569,0.5673407725490196
1,1.01,0.5507358,0.5736668764705882
1,1.0200001,0.637963,0.5783714313725491
1,1.0300001,0.5373903,0.5827777882352941
1,1.0400001,0.573027,0.5888167862745098
1,1.0500001,0.6332471,0.5943052764705883
1,1.0600001,0.6308224,0.5992596
1,1.0700001,0.6142718,0.6054691078431372
1,1.08,0.6730559,0.6117865470588235
1,1.09,0.6869701,0.617292705882353
1,1.1,0.6852199,0.6214082019607844
1,1.11,0.6881859,0.6242850803921568
1,1.12,0.6995748,0.6288897333333333
1,1.13,0.6885074,0.6345786215686274
1,1.1400001,0.7540838,0.6394067862745099
1,1.1500001,0.7559094,0.6452132470588235
1,1.1600001,0.7018306,0.6515372333333334
1,1.1700001,0.7073427,0.6566405960784313
1,1.1800001,0.7204833,0.6600408980392157
1,1.1900001,0.7041655,0.6634631803921569
1,1.2,0.6126396,0.6678644156862744
1,1.21,0.6101404,0.6717246725490196
1,1.22,0.6224859,0.6762380529411766
1,1.23,0.6785725,0.6812739921568628
1,1.24,0.653082,0.6853087862745099
1,1.25,0.6577014,0.6889485215686275
1,1.2600001,0.6986334,0.6929279215686274
1,1.2700001,0.6463631,0.6985753725490196
1,1.2800001,0.650138,0.7021725568627452
1,1.2900001,0.7464818,0.7071260372549019
1,1.3000001,0.7325527,0.7112245745098039
1,1.3100001,0.7058446,0.7151328725490197
1,1.3200001,0.7666086,0.7180457352941177
1,1.33,0.7096426,0.7227641058823528
1,1.34,0.7004806,0.7253259098039215
1,1.35,0.7135134,0.7283981294117647
1,1.36,0.621193,0.7310199647058824
1,1.3700001,0.6736723,0.7337796098039215
1,1.3800001,0.7154769,0.7373677058823529
1,1.3900001,0.6605662,0.7407163901960784
1,1.4000001,0.7126963,0.7418798803921568
1,1.4100001,0.7691958,0.7429973274509803
1,1.4200001,0.7531354,0.7446601529411766
1,1.4300001,0.6927631,0.746349862745098
1,1.4400001,0.7277175,0.747483419607843
1,1.45,0.7763422,0.7490343921568626
1,1.46,0.7396501,0.7519665058823529
1,1.47,0.8039401,0.7550679647058822
1,1.48,0.8098382,0.7575010411764707
1,1.4900001,0.7807235,0.7595897941176472
1,1.5000001,0.7432398,0.7613302823529411
1,1.5100001,0.8115063,0.7621186235294116
1,1.5200001,0.8387558,0.7627619843137255
1,1.5300001,0.8214194,0.7648319
1,1.5400001,0.7900178,0.7676230745098039
1,1.5500001,0.7820524,0.7680153000000001
1,1.5600001,0.8325703,0.7669926490196078
1,1.5700001,0.7793784,0.7673742882352942
1,1.58,0.8549087,0.7683417431372549
1,1.59,0.8037079,0.7691030392156862
1,1.6,0.8436533,0.7700743156862745
1,1.6100001,0.8189335,0.7720755450980391
1,1.6200001,0.8289278,0.7742107509803922
1,1.6300001,0.8825677,0.7760438176470589
1,1.6400001,0.8592903,0.7763731470588235
1,1.6500001,0.8134218,0.7779501333333333
1,1.6600001,0.8128992,0.7788523999999999
1,1.6700001,0.7866347,0.7785804784313726
1,1.6800001,0.7935179,0.7784499058823531
1,1.6900001,0.7782947,0.7800862176470588
1,1.7,0.7832651,0.7795845529411765
1,1.71,0.7621774,0.779078811764706
1,1.72,0.7683148,0.7772769490196078
1,1.7300001,0.7465728,0.7770835705882353
1,1.7400001,0.7850989,0.7768098509803921
1,1.7500001,0.7418469,0.776202062745098
1,1.7600001,0.6979068,0.776221962745098
1,1.7700001,0.7314448,0.7763831117647059
1,1.7800001,0.7519288,0.7741027960784314
1,1.7900001,0.7924879,0.7734617999999999
1,1.8000001,0.7664853,0.7740966980392158
1,1.8100001,0.6803975,0.7744437392156862
1,1.8200001,0.7253082,0.7744668901960784
1,1.83,0.8159488,0.7750023588235294
1,1.84,0.7484687,0.7722842980392157
1,1.8500001,0.7500157,0.772487256862745
1,1.8600001,0.8155761,0.7717606490196078
1,1.8700001,0.7300885,0.7715192176470588
1,1.8800001,0.7671587,0.7697237980392156
1,1.8900001,0.7322727,0.7676092764705882
1,1.9000001,0.7409925,0.7650900901960785
1,1.9100001,0.7587119,0.7634793470588236
1,1.9200001,0.7553278,0.7641359470588235
1,1.9300001,0.7464762,0.7643193352941177
1,1.9400001,0.776215,0.764286362745098
1,1.95,0.7021326,0.7633423254901961
1,1.96,0.7505494,0.762778962745098
1,1.9700001,0.6477551,0.7625947627450981
1,1.9800001,0.7940778,0.7631016117647059
1,1.9900001,0.7958785,0.7635571450980392
1,2.0,0.7497263,0.7634147058823529
1,2.01,0.7442547,0.7639702784313726
1,2.02,0.8197249,0.7659020431372549
1,2.0300002,0.7224597,0.7675199235294118
1,2.0400002,0.7887286,0.7692931176470589
1,2.0500002,0.8223976,0.7689216411764705
1,2.0600002,0.7997515,0.768974794117647
1,2.0700002,0.833751,0.7717012784313725
1,2.0800002,0.8066873,0.7730923941176471
1,2.0900002,0.7162876,0.7718530803921568
1,2.1000001,0.8140588,0.7725750686274511
1,2.1100001,0.8065963,0.7729912490196079
1,2.1200001,0.8066205,0.7720795823529412
1,2.1300001,0.7373614,0.7736007176470588
1,2.1400001,0.7747271,0.7744461176470588
1,2.1500001,0.7308118,0.7765824254901961
1,2.1600001,0.7312739,0.7788059588235294
1,2.1700001,0.8463858,0.7807379529411764
1,2.1800001,0.7959875,0.7823384705882352
1,2.1900001,0.7918363,0.7840012823529412
1,2.2,0.7301488,0.7849910019607844
1,2.21,0.7545336,0.7875639372549018
1,2.22,0.7527832,0.7884216176470588
1,2.23,0.7941641,0.7911519058823531
1,2.24,0.769805,0.7913266254901961
1,2.25,0.7778345,0.7913956647058823
1,2.26,0.7701811,0.791823168627451
1,2.2700002,0.7964268,0.7933763156862745
1,2.2800002,0.8139567,0.7930081647058824
1,2.2900002,0.8423617,0.7943059117647059
1,2.3000002,0.7735426,0.7939123137254902
1,2.3100002,0.7691961,0.7938785745098039
1,2.3200002,0.8194482,0.7930947647058824
1,2.3300002,0.7962551,0.7924782647058825
1,2.3400002,0.7527438,0.7918646882352942
1,2.3500001,0.7852901,0.7924663686274509
1,2.3600001,0.7712409,0.7911574137254903
1,2.3700001,0.7690811,0.7908123078431373
1,2.3800001,0.8076664,0.7907883901960784
1,2.3900001,0.8102741,0.7914858784313725
1,2.4000001,0.8412244,0.7913755941176471
1,2.4100001,0.8543927,0.7933474882352942
1,2.4200001,0.8572436,0.7950219411764705
1,2.4300001,0.8369542,0.7944929196078432
1,2.4400001,0.8312796,0.7953015862745099
1,2.45,0.8266907,0.7956274607843138
1,2.46,0.8333523,0.7979253039215686
1,2.47,0.7942911,0.7995473254901961
1,2.48,0.7869998,0.8019118137254903
1,2.49,0.8029885,0.8029144823529413
1,2.5,0.7993995,0.8042097529411766
1,2.5100002,0.771529,0.8053693450980393
1,2.5200002,0.8234652,0.8073546823529413
1,2.5300002,0.8009492,0.8090771529411765
1,2.5400002,0.7886448,0.8091769529411764
1,2.5500002,0.7686551,0.8097282470588235
1,2.5600002,0.8206769,0.8107773019607843
1,2.5700002,0.7597772,0.8133654882352941
1,2.5800002,0.8023095,0.8148797
1,2.5900002,0.7753949,0.8155464980392156
1,2.6000001,0.7469733,0.816211388235294
1,2.6100001,0.7473021,0.816601088235294
1,2.6200001,0.7889959,0.8165248039215687
1,2.6300001,0.8054007,0.8173623392156862
1,2.6400001,0.7729333,0.8171402156862744
1,2.6500001,0.7691026,0.8167968784313725
1,2.6600001,0.8313784,0.8154812901960785
1,2.6700001,0.816671,0.8137079705882352
1,2.6800001,0.8194057,0.8120651411764706
1,2.6900001,0.8372295,0.8113919039215686
1,2.7,0.8084559,0.8109532
1,2.71,0.8473388,0.8103396098039215
1,2.72,0.8372567,0.8086214588235295
1,2.73,0.8733721,0.8083888411764706
1,2.7400002,0.8453002,0.8091357745098039
1,2.7500002,0.8358638,0.8101337627450981
1,2.7600002,0.8369737,0.8104301019607842
1,2.7700002,0.8714333,0.8114687921568627
1,2.7800002,0.8842728,0.8111984549019607
1,2.7900002,0.8190465,0.8111379745098038
1,2.8000002,0.8704777,0.8115493725490196
1,2.8100002,0.8270444,0.8112524196078431
1,2.8200002,0.9011936,0.8103814176470588
1,2.8300002,0.896673,0.8104939078431371
1,2.8400002,0.8302618,0.809668319607843
1,2.8500001,0.7866532,0.8102479058823528
1,2.8600001,0.8051648,0.811604937254902
1,2.8700001,0.7673504,0.8121165215686273
1,2.8800001,0.8117954,0.8118649607843137
1,2.8900001,0.7963381,0.8111497058823529
1,2.9000001,0.7927639,0.8123342156862745
1,2.9100001,0.7741294,0.8125354156862744
1,2.9200001,0.7639534,0.8117762215686274
1,2.9300001,0.7734593,0.8107288176470588
1,2.9400001,0.8026191,0.8107165450980393
1,2.95,0.8089057,0.8094301156862744
1,2.96,0.7953976,0.8085579941176471
1,2.97,0.7457266,0.8076616137254903
1,2.9800003,0.7824276,0.8076659568627451
1,2.9900002,0.8250934,0.805601862745098
1,3.0000002,0.8538859,0.8043775450980392
1,3.0100002,0.8145128,0.8033180509803921
1,3.0200002,0.8245022,0.8021877509803921
1,3.0300002,0.809678,0.8007254725490196
1,3.0400002,0.7978647,0.7985317352941177
1,3.0500002,0.8096261,0.7976242098039217
1,3.0600002,0.7535105,0.7962204921568627
1,3.0700002,0.7762558,0.7955960274509803
1,3.0800002,0.7655142,0.7936682607843137
1,3.0900002,0.7602045,0.7917027529411764
1,3.1000001,0.8049538,0.7901902764705883
1,3.1100001,0.8161819,0.7900194490196079
1,3.1200001,0.7733929,0.7894025411764706
1,3.1300001,0.7761663,0.7893197176470588
1,3.1400001,0.7689227,0.7896978058823529
1,3.1500001,0.8333433,0.7899279235294118
1,3.1600001,0.7793638,0.789302131372549
1,3.1700001,0.7926595,0.7906744274509804
1,3.1800001,0.7632534,0.7914928352941177
1,3.1900001,0.8187798,0.7920175568627451
1,3.2,0.7716216,0.7919326450980392
1,3.21,0.7639777,0.7920759588235293
1,3.2200003,0.8016234,0.7916979313725491
1,3.2300003,0.8374782,0.7932288843137255
1,3.2400002,0.7681033,0.7931632960784313
1,3.2500002,0.78286,0.7923725803921569
1,3.2600002,0.7818296,0.7907966431372548
1,3.2700002,0.7793284,0.7908484647058824
1,3.2800002,0.7968571,0.790187131372549
1,3.2900002,0.7723922,0.7889781980392157
1,3.3000002,0.7727627,0.7876275607843137
1,3.3100002,0.7988881,0.7859314666666667
1,3.3200002,0.7951967,0.7863518294117648
1,3.3300002,0.8028775,0.7858260450980392
1,3.3400002,0.7964321,0.786633343137255
1,3.3500001,0.7531255,0.7867581254901961
1,3.3600001,0.777941,0.7863976588235295
1,3.3700001,0.7737025,0.786014368627451
1,3.3800001,0.7631264,0.7864334921568628
1,3.3900001,0.8310779,0.787221037254902
1,3.4000001,0.8080741,0.7871737313725491
1,3.4100001,0.7608485,0.7856371588235295
1,3.4200001,0.8441165,0.7856571
1,3.4300001,0.8056922,0.7857010098039215
1,3.4400001,0.8002201,0.7869206843137255
1,3.45,0.7982886,0.7857687843137254
1,3.4600003,0.8162147,0.7862330921568628
1,3.4700003,0.7761182,0.7874584274509804
1,3.4800003,0.8238052,0.7869101294117646
1,3.4900002,0.7790826,0.7861848705882354
1,3.5000002,0.7847669,0.7862229803921569
1,3.5100002,0.7735131,0.7855560862745098
1,3.5200002,0.8171557,0.7847315333333333
1,3.5300002,0.7907742,0.7847115568627452
1,3.5400002,0.7480224,0.7843423901960783
1,3.5500002,0.7289822,0.7845224490196078
1,3.5600002,0.7231253,0.784886568627451
1,3.5700002,0.774949,0.7848382745098039
1,3.5800002,0.7494408,0.7851451411764705
1,3.5900002,0.8066864,0.7846585921568627
1,3.6000001,0.7665684,0.7850801274509804
1,3.6100001,0.78657,0.7853567705882353
1,3.6200001,0.7966341,0.7860440000000001
1,3.6300001,0.7947682,0.786298311764706
1,3.6400001,0.8163311,0.7875116686274509
1,3.6500001,0.7665101,0.7859763274509804
1,3.6600001,0.7549781,0.785378831372549
1,3.6700001,0.7803808,0.786123237254902
1,3.6800001,0.7948989,0.7851708176470589
1,3.6900001,0.8254568,0.7846949333333333
1,3.7000003,0.7600329,0.7852515588235294
1,3.7100003,0.7953013,0.7854042470588235
1,3.7200003,0.8264698,0.7850608568627451
1,3.7300003,0.7736602,0.7848778313725491
1,3.7400002,0.80049,0.7838393705882353
1,3.7500002,0.7700469,0.7844802705882353
1,3.7600002,0.7488484,0.7847693764705883
1,3.7700002,0.7397774,0.7856644627450979
1,3.7800002,0.7783096,0.7855345901960784
1,3.7900002,0.7780296,0.7851199588235294
1,3.8000002,0.7815752,0.7864331529411764
1,3.8100002,0.7913328,0.7874525941176472
1,3.8200002,0.7964251,0.7891268941176469
1,3.8300002,0.8108469,0.7895831999999999
1,3.8400002,0.7780635,0.7905784352941176
1,3.8500001,0.8179304,0.7908531137254902
1,3.8600001,0.7672343,0.7917723882352941
1,3.8700001,0.8129897,0.7924730411764704
1,3.8800001,0.7866724,0.7934313862745097
1,3.8900001,0.8250076,0.7941824803921569
1,3.9000001,0.7527755,0.7951379176470588
1,3.9100001,0.7776018,0.7966530078431372
1,3.9200001,0.7988132,0.7990715607843137
1,3.9300003,0.7955431,0.7991085803921568
1,3.9400003,0.7814221,0.7996396215686276
1,3.9500003,0.828608,0.7999715039215686
1,3.9600003,0.8060757,0.8023467294117648
1,3.9700003,0.7987018,0.8022168666666667
1,3.9800003,0.7667839,0.801332531372549
1,3.9900002,0.7708437,0.8018790901960785
1,4.0,0.8117685,0.8025148352941176
1,4.0100002,0.7995113,0.8020867294117647
1,4.02,0.8191625,0.8030646607843137
1,4.0300002,0.8105322,0.8046489666666666
1,4.04,0.769628,0.8051163039215685
1,4.0500002,0.8149953,0.8060671705882353
1,4.0600004,0.7809737,0.8067760254901962
1,4.0700002,0.8085146,0.8072161039215686
1,4.0800004,0.7982206,0.8073404607843137
1,4.0900002,0.8001978,0.8061210921568628
1,4.1000004,0.820695,0.8062415686274509
1,4.1100001,0.8134514,0.8061843686274509
1,4.1200004,0.8223033,0.8074474647058824
1,4.1300001,0.8455097,0.8071128019607844
1,4.1400003,0.833074,0.8078328137254901
1,4.1500001,0.8650584,0.8065687862745098
1,4.1600003,0.8437797,0.8070552823529411
1,4.1700001,0.8783243,0.8072422392156863
1,4.1800003,0.7822688,0.8072032215686274
1,4.1900001,0.821982,0.8068251039215686
1,4.2000003,0.8423828,0.8064699921568627
1,4.21,0.8811694,0.8058576764705883
1,4.2200003,0.7886783,0.8064427137254903
1,4.23,0.7813687,0.8053981117647059
1,4.2400002,0.8015347,0.8053081725490197
1,4.25,0.832913,0.8043922039215686
1,4.2600002,0.7482135,0.8034472901960783
1,4.27,0.7987229,0.8035899156862745
1,4.2800002,0.820577,0.8021651274509805
1,4.2900004,0.8021438,0.8020306137254902
1,4.3000002,0.8265238,0.8024402549019608
1,4.3100004,0.8177268,0.8019726745098039
1,4.3200002,0.8137768,0.8023986980392156
1,4.3300004,0.8027673,0.8011921901960785
1,4.3400002,0.7486591,0.8013857058823529
1,4.3500004,0.7842078,0.8012848431372549
1,4.3600001,0.8150132,0.799933168627451
1,4.3700004,0.8316522,0.7997013725490196
1,4.3800001,0.7959219,0.7991645078431372
1,4.3900003,0.823393,0.7980841352941177
1,4.4000001,0.7605422,0.797681494117647
1,4.4100003,0.7775868,0.7968371274509805
1,4.4200001,0.7871366,0.7957957137254903
1,4.4300003,0.7968233,0.7938117862745098
1,4.4400001,0.7762591,0.794429174509804
1,4.4500003,0.7633114,0.7935517294117647
1,4.46,0.7973799,0.7929829274509805
1,4.4700003,0.8359126,0.7915239862745097
1,4.48,0.7454271,0.7920936862745097
1,4.4900002,0.762197,0.7922232490196078
1,4.5,0.7241293,0.7917913117647059
1,4.5100002,0.7635779,0.7904975274509803
1,4.52,0.8067852,0.7909234882352942
1,4.5300002,0.7464983,0.7907097274509803
1,4.5400004,0.803672,0.7910545450980393
1,4.5500002,0.7905197,0.7912057549019609
1,4.5600004,0.7911487,0.7902396352941177
1,4.5700002,0.8027009,0.7901461450980392
1,4.5800004,0.7469827,0.7902344431372549
1,4.5900002,0.8080899,0.7904694588235293
1,4.6000004,0.7950538,0.7917110039215686
1,4.6100001,0.7517596,0.7920358568627451
1,4.6200004,0.8016298,0.7911032431372549
1,4.6300001,0.7949232,0.7900599470588235
1,4.6400003,0.7904107,0.7896062960784314
1,4.6500001,0.8125393,0.7885736490196078
1,4.6600003,0.8219957,0.7884898784313725
1,4.6700001,0.7906676,0.7881873215686275
1,4.6800003,0.777144,0.7878765137254902
1,4.6900001,0.8137556,0.7866923745098039
1,4.7000003,0.7772323,0.7870074960784315
1,4.71,0.8133739,0.7865612647058825
1,4.7200003,0.8067634,0.7849821176470587
1,4.73,0.817733,0.7826569843137255
1,4.7400002,0.7879764,0.7821820392156863
1,4.75,0.7795059,0.7818215882352941
1,4.7600002,0.76693,0.7821835509803922
1,4.7700005,0.7699375,0.7822077784313727
1,4.7800002,0.7878211,0.781784343137255
1,4.7900004,0.8381627,0.7831244098039215
1,4.8000002,0.8098555,0.7816996215686274
1,4.8100004,0.7772517,0.7801910960784314
1,4.8200002,0.8129588,0.7787762411764706
1,4.8300004,0.81828,0.777075705882353
1,4.8400002,0.8147531,0.7776125450980391
1,4.8500004,0.8119779,0.7764621137254902
1,4.8600001,0.8007753,0.7760188039215686
1,4.8700004,0.7674499,0.7764432019607843
1,4.8800001,0.7784441,0.7758412725490197
1,4.8900003,0.7727857,0.7750951196078432
1,4.9000001,0.770728,0.7747150764705882
1,4.9100003,0.7562699,0.7741907882352942
1,4.9200001,0.7621564,0.7728304607843137
1,4.9300003,0.7712854,0.771641862745098
1,4.9400001,0.7364322,0.7711488549019608
1,4.9500003,0.7923303,0.769850880392157
1,4.96,0.7405536,0.7698788098039216
1,4.9700003,0.7168434,0.7685363078431372
1,4.98,0.7173308,0.7672034039215687
1,4.9900002,0.7212049,0.7649020254901961
1,5.0,0.743814,0.7640365647058823
1,5.0100002,0.7425894,0.7633044705882353
1,5.0200005,0.7648135,0.7631619666666667
1,5.0300002,0.78519,0.7631498372549019
1,5.0400004,0.8148417,0.7630716529411765
1,5.0500002,0.7310078,0.7617684254901961
1,5.0600004,0.7135849,0.7607241647058824
1,5.0700002,0.7189911,0.7607062607843137
1,5.0800004,0.7159736,0.7594069196078431
1,5.0900002,0.7743615,0.7586374843137256
1,5.1000004,0.7494179,0.7570968980392158
1,5.1100001,0.772445,0.7553601509803922
1,5.1200004,0.7734039,0.7546026686274511
1,5.1300001,0.7709314,0.7542040509803922
1,5.1400003,0.7568694,0.7539052921568627
1,5.1500001,0.7710285,0.7536667176470588
1,5.1600003,0.7858006,0.7532670196078431
1,5.1700001,0.752619,0.7540227843137255
1,5.1800003,0.7300491,0.7543809666666667
1,5.1900001,0.7520006,0.7540670686274511
1,5.2000003,0.7475589,0.7545945882352941
1,5.21,0.7786567,0.7543922176470588
1,5.2200003,0.7449063,0.7545704333333333
1,5.23,0.7387853,0.7561901254901963
1,5.2400002,0.7003627,0.758094094117647
1,5.2500005,0.7438379,0.7586524470588236
1,5.2600002,0.7421691,0.7581731333333334
1,5.2700005,0.7596623,0.7581090137254902
1,5.2800002,0.7693189,0.7581634019607844
1,5.2900004,0.7838337,0.7578346294117647
1,5.3000002,0.7716981,0.756400249019608
1,5.3100004,0.7565982,0.7565702882352942
1,5.3200002,0.7763386,0.7576850196078432
1,5.3300004,0.7466924,0.7586759392156862
1,5.3400002,0.7790388,0.7595589745098039
1,5.3500004,0.7361832,0.7599767137254902
1,5.3600001,0.7234038,0.7602420999999999
1,5.3700004,0.7621437,0.7609160235294118
1,5.3800001,0.7471204,0.7604184450980392
1,5.3900003,0.7632074,0.7604149549019609
1,5.4000001,0.7606184,0.7598422882352941
1,5.4100003,0.7503434,0.759754968627451
1,5.4200001,0.7948139,0.7599728392156863
1,5.4300003,0.7804237,0.7601186039215686
1,5.4400001,0.7552766,0.7621511647058823
1,5.4500003,0.7633357,0.7623453254901961
1,5.46,0.7820094,0.7631056999999999
1,5.4700003,0.7496426,0.7630488921568627
1,5.4800005,0.7994477,0.7638502215686276
1,5.4900002,0.8144332,0.763992631372549
1,5.5000005,0.7496809,0.7653195960784314
1,5.5100002,0.719369,0.7669836274509805
1,5.5200005,0.7393193,0.7675840725490195
1,5.5300002,0.7675873,0.7687379725490198
1,5.5400004,0.7684226,0.7691159588235295
1,5.5500002,0.7416883,0.7699397254901961
1,5.5600004,0.7396798,0.7719134784313725
1,5.5700002,0.7704362,0.7724110490196079
1,5.5800004,0.769528,0.773071731372549
1,5.5900002,0.7610084,0.7742296705882353
1,5.6000004,0.7956662,0.7738164
1,5.6100001,0.7629526,0.7746229294117647
1,5.6200004,0.8068151,0.7755431725490196
1,5.6300001,0.7480274,0.7758665078431373
1,5.6400003,0.7707534,0.7767668764705882
1,5.6500001,0.7276634,0.7768395803921568
1,5.6600003,0.7665752,0.7778053705882354
1,5.6700001,0.796912,0.7789537274509805
1,5.6800003,0.760053,0.7790622784313725
1,5.6900001,0.8337097,0.7796524549019608
1,5.7000003,0.7619028,0.7808155862745099
1,5.71,0.786338,0.7812560431372549
1,5.7200003,0.7757595,0.7817714549019608
1,5.7300005,0.7857741,0.7824487196078431
1,5.7400002,0.7460482,0.7834645745098039
1,5.7500005,0.7680379,0.7837443764705883
1,5.7600002,0.8287035,0.7850974313725491
1,5.7700005,0.7727918,0.7867868137254901
1,5.7800002,0.8185112,0.7871921882352941
1,5.7900004,0.7885962,0.787435725490196
1,5.8000002,0.8258458,0.788308868627451
1,5.8100004,0.8723595,0.7899646784313724
1,5.8200002,0.7819743,0.7915685980392158
1,5.8300004,0.8100334,0.7927212019607844
1,5.8400002,0.8057473,0.7940770274509804
1,5.8500004,0.757962,0.7947543607843136
1,5.8600001,0.7773162,0.794526468627451
1,5.8700004,0.7703362,0.7948142980392157
1,5.8800001,0.7786338,0.7944218411764706
1,5.8900003,0.7930392,0.7954608627450981
1,5.9000001,0.7669153,0.7967121803921569
1,5.9100003,0.8098737,0.7974226058823529
1,5.9200001,0.8089096,0.7976426098039217
1,5.9300003,0.80035,0.7975915921568628
1,5.9400001,0.8105227,0.7989798745098039
1,5.9500003,0.8145963,0.7982025372549021
1,5.9600005,0.785799,0.7981860980392158
1,5.9700003,0.8082954,0.7976735941176472
1,5.9800005,0.7841831,0.7980355156862745
1,5.9900002,0.8512563,0.7984496686274509
1,6.0000005,0.8287031,0.7985610901960785
1,6.0100002,0.8186867,0.7980400588235295
1,6.0200005,0.8055275,0.7963826862745099
1,6.0300002,0.7599934,0.7959118666666667
1,6.0400004,0.7800077,0.7957422803921568
1,6.0500002,0.8129529,0.7956389235294118
1,6.0600004,0.8261346,0.7949902098039215
1,6.0700002,0.8214797,0.7938434313725491
1,6.0800004,0.829219,0.7941627529411764
1,6.0900002,0.8386751,0.7942775470588236
1,6.1000004,0.7955524,0.7948995882352943
1,6.1100001,0.7840437,0.7949950235294119
1,6.1200004,0.7776319,0.7948225843137254
1,6.1300001,0.7867998,0.7953517607843138
1,6.1400003,0.8010175,0.7951717098039216
1,6.1500001,0.8345706,0.7952476921568628
1,6.1600003,0.7638951,0.7964331176470589
1,6.1700001,0.7777954,0.7970426549019607
1,6.1800003,0.7943101,0.7963052176470587
1,6.1900001,0.8308554,0.795790968627451
1,6.2000003,0.7940655,0.7952521019607843
1,6.2100005,0.7610644,0.7951187235294117
1,6.2200003,0.7602003,0.7953435549019607
1,6.2300005,0.7942175,0.794726437254902
1,6.2400002,0.8068959,0.7941266274509804
1,6.2500005,0.7517307,0.7926797450980393
1,6.2600002,0.7414653,0.7914158901960785
