replicate,time_ns,value,display_value
1,0.72,0.2164901,0.19966589009900992
1,0.73,0.2031205,0.19946817425742572
1,0.74,0.2115773,0.19920194851485146
1,0.7500001,0.1862087,0.19859944356435644
1,0.7600001,0.2104616,0.198461600990099
1,0.77,0.2163771,0.1980321118811881
1,0.78,0.1872756,0.19808559405940596
1,0.79,0.186925,0.19812203465346534
1,0.8,0.1772682,0.1980178891089109
1,0.8100001,0.1980932,0.19825245643564354
1,0.8200001,0.2059951,0.19824587623762374
1,0.83,0.1676307,0.19818877920792077
1,0.84,0.1919505,0.19795212178217822
1,0.85,0.1817111,0.19814463366336635
1,0.86,0.1742465,0.19800085643564355
1,0.8700001,0.173488,0.19813094356435643
1,0.8800001,0.2248688,0.19808047128712875
1,0.89,0.2046389,0.19748051188118812
1,0.9,0.2006264,0.19698155742574255
1,0.91,0.197436,0.1966420079207921
1,0.92,0.1587859,0.19617458415841585
1,0.9300001,0.1865769,0.19669908613861387
1,0.9400001,0.2155971,0.19677590297029704
1,0.95,0.2067219,0.19649593663366335
1,0.96,0.2112012,0.19622991782178217
1,0.97,0.2300691,0.19619968712871286
1,0.98,0.2240738,0.1963584603960396
1,0.9900001,0.2151117,0.19609724554455446
1,1.0,0.2037573,0.1957639297029703
1,1.01,0.196736,0.19575100198019804
1,1.02,0.1915852,0.19592556237623762
1,1.03,0.2125205,0.19575735940594058
1,1.04,0.2249315,0.19563462079207922
1,1.05,0.183224,0.19518730297029702
1,1.06,0.1765788,0.19497590693069305
1,1.07,0.1997627,0.19444933465346534
1,1.08,0.202151,0.19439068415841587
1,1.09,0.1740573,0.1943612613861386
1,1.1,0.1601532,0.19427834356435647
1,1.11,0.1672666,0.19418061188118813
1,1.12,0.1767657,0.19410390297029703
1,1.13,0.1779242,0.19412871881188118
1,1.14,0.161864,0.19400572376237624
1,1.15,0.1973374,0.19400813366336633
1,1.16,0.1697615,0.19366588316831682
1,1.17,0.1707924,0.19368848217821782
1,1.18,0.1784767,0.19325364455445546
1,1.19,0.16578,0.19318497821782177
1,1.2,0.1897049,0.1932358118811881
1,1.21,0.1938607,0.19333861386138615
1,1.22,0.1822583,0.19277740693069306
1,1.23,0.1834368,0.19262669702970295
1,1.24,0.1826773,0.1926350900990099
1,1.25,0.1563844,0.19276016336633664
1,1.26,0.16855,0.1929465306930693
1,1.27,0.189613,0.19275930297029703
1,1.28,0.204951,0.19255365544554456
1,1.29,0.2067223,0.19237461089108912
1,1.3,0.1924838,0.1924715217821782
1,1.31,0.2286764,0.19287312376237623
1,1.32,0.2032104,0.19294008415841585
1,1.33,0.201559,0.1930913574257426
1,1.34,0.1965834,0.19343436534653466
1,1.35,0.2184743,0.19341549801980198
1,1.36,0.1942293,0.1936501594059406
1,1.37,0.2026698,0.19418532574257424
1,1.38,0.2107817,0.1946511881188119
1,1.39,0.1677766,0.19426555049504948
1,1.4,0.1764228,0.19405942772277227
1,1.41,0.1637713,0.19408470594059404
1,1.42,0.1764709,0.19437530099009898
1,1.43,0.2326243,0.19472063465346537
1,1.44,0.1916743,0.19464342871287127
1,1.45,0.1885393,0.1942684504950495
1,1.46,0.1825075,0.19403530891089107
1,1.47,0.2166241,0.1942529435643564
1,1.48,0.2048559,0.19389717623762376
1,1.49,0.1997851,0.19353716336633664
1,1.5,0.1828251,0.19326020594059407
1,1.51,0.2052708,0.19314825148514853
1,1.52,0.209831,0.19307988910891088
1,1.53,0.1861987,0.19318572475247525
1,1.54,0.2148723,0.19291107623762377
1,1.55,0.1813203,0.19260630495049505
1,1.56,0.1975119,0.19270217326732675
1,1.57,0.1614344,0.1928215118811881
1,1.58,0.2002872,0.19270090891089106
1,1.59,0.1921797,0.19240459702970295
1,1.6,0.1853104,0.19259995445544553
1,1.61,0.1936258,0.19308588316831682
1,1.62,0.1846348,0.19351011881188118
1,1.63,0.1909422,0.19371660693069304
1,1.64,0.1856179,0.1940386613861386
1,1.65,0.2015862,0.1942953514851485
1,1.66,0.175297,0.19432438613861386
1,1.67,0.2127582,0.19447215445544552
1,1.68,0.1730493,0.19497313267326732
1,1.69,0.1912642,0.19495229306930692
1,1.7,0.2034723,0.19516391386138615
1,1.71,0.1947358,0.19536311188118813
1,1.72,0.1826608,0.19546694455445546
1,1.73,0.2012684,0.19574326534653463
1,1.74,0.2039682,0.19617215445544553
1,1.75,0.2242097,0.19651911188118812
1,1.76,0.2050318,0.19696707326732676
1,1.77,0.1915516,0.1973089693069307
1,1.78,0.1956067,0.1972814574257426
1,1.79,0.1691921,0.19721383465346534
1,1.8,0.196713,0.19723619603960393
1,1.81,0.21783,0.19757804950495048
1,1.82,0.2048562,0.19729978415841584
1,1.83,0.2212737,0.19723600792079207
1,1.84,0.2022745,0.19704523663366338
1,1.85,0.1900449,0.19689771485148516
1,1.86,0.2054119,0.19671682772277227
1,1.87,0.2282983,0.19662828415841582
1,1.88,0.2205401,0.19647040891089107
1,1.89,0.1859194,0.19624592673267324
1,1.9,0.1838205,0.1966058613861386
1,1.91,0.2031795,0.19670687326732672
1,1.92,0.2267861,0.19675165643564357
1,1.93,0.1936646,0.19679019801980197
1,1.94,0.1787791,0.1963602910891089
1,1.95,0.1777243,0.19612536138613862
1,1.96,0.1831746,0.19597482178217823
1,1.97,0.2331823,0.1959396792079208
1,1.98,0.1941366,0.1957730306930693
1,1.99,0.1877125,0.19568878316831684
1,2.0,0.187139,0.195538000990099
1,2.01,0.1924499,0.19551831782178217
1,2.02,0.1898314,0.1951373811881188
1,2.03,0.2022746,0.19505594653465347
1,2.04,0.184781,0.1950124712871287
1,2.05,0.1941496,0.19484476831683167
1,2.06,0.1929067,0.19484760495049505
1,2.07,0.188632,0.19503633366336634
1,2.08,0.1875818,0.1952286594059406
1,2.09,0.1722235,0.19537469900990098
1,2.1,0.1937884,0.19560542673267328
1,2.11,0.209232,0.19570997524752473
1,2.12,0.2101144,0.19553101287128713
1,2.13,0.197621,0.19530855544554454
1,2.14,0.2104517,0.19527069009900988
1,2.15,0.1877897,0.19551164653465347
1,2.16,0.2002699,0.19525124455445547
1,2.17,0.1846861,0.19511408217821782
1,2.18,0.2213912,0.19498519009900994
1,2.19,0.1763719,0.19509307722772276
1,2.2,0.1871537,0.19495282574257425
1,2.21,0.2098239,0.19471505742574255
1,2.22,0.2043478,0.1945765405940594
1,2.23,0.2101667,0.19469413861386142
1,2.24,0.2267546,0.19468071287128713
1,2.25,0.21772,0.19472901782178215
1,2.26,0.2016285,0.1942667633663366
1,2.27,0.2030815,0.19398877227722772
1,2.28,0.1868343,0.19415766435643564
1,2.29,0.1981211,0.19403962079207923
1,2.3,0.2089808,0.19433226237623763
1,2.31,0.227011,0.19412408514851487
1,2.32,0.2005716,0.19373788415841586
1,2.33,0.196769,0.1936224415841584
1,2.34,0.1822911,0.1932733306930693
1,2.35,0.1816837,0.1931714475247525
1,2.36,0.2002047,0.1930919287128713
1,2.37,0.1852864,0.19276505742574257
1,2.38,0.1867244,0.1923014574257426
1,2.39,0.188109,0.19200849207920792
1,2.4,0.20413,0.19205027524752477
1,2.41,0.186625,0.19208056633663367
1,2.42,0.1682944,0.19207067722772275
1,2.43,0.1803636,0.19161595544554455
1,2.44,0.1892037,0.19166604158415843
1,2.45,0.1679464,0.19176251782178216
1,2.46,0.1733348,0.19181258712871285
1,2.47,0.1789581,0.19194224554455447
1,2.48,0.1997926,0.19131915148514855
1,2.49,0.1963469,0.19142245445544556
1,2.5,0.1845561,0.1913761475247525
1,2.51,0.1808371,0.1911922118811881
1,2.52,0.1667962,0.1911601504950495
1,2.53,0.2016061,0.19109229801980201
1,2.54,0.1818077,0.19086652673267326
1,2.55,0.1979343,0.1909740188118812
1,2.56,0.1816068,0.19085323762376238
1,2.57,0.2165735,0.19074258316831683
1,2.58,0.1808593,0.19087111386138614
1,2.59,0.2150372,0.19077516138613862
1,2.6,0.2154832,0.19107919702970297
1,2.61,0.1958698,0.1908664603960396
1,2.62,0.1755506,0.1905819792079208
1,2.63,0.1621666,0.1904446801980198
1,2.64,0.1871178,0.19029802475247526
1,2.65,0.2099545,0.1901351900990099
1,2.66,0.1752856,0.19015170000000003
1,2.67,0.1614436,0.1902549594059406
1,2.68,0.1997401,0.1903260594059406
1,2.69,0.1839459,0.1900372485148515
1,2.7,0.1770988,0.19034796930693068
1,2.71,0.1794577,0.19028156336633664
1,2.72,0.1807456,0.1898918326732673
1,2.73,0.1945382,0.19018675445544553
1,2.74,0.1999124,0.1898264198019802
1,2.75,0.208847,0.18957006831683168
1,2.76,0.177522,0.18931616237623763
1,2.77,0.1769547,0.1892758326732673
1,2.78,0.2086097,0.1889612594059406
1,2.79,0.1836843,0.18919059801980198
1,2.8,0.1987489,0.18891030693069308
1,2.81,0.1756871,0.18859886138613866
1,2.82,0.1788237,0.18819334554455444
1,2.83,0.1931965,0.18801682376237625
1,2.84,0.1860135,0.18793287326732672
1,2.85,0.1919843,0.18802179504950495
1,2.86,0.1820135,0.18802411188118814
1,2.87,0.1723979,0.18783037722772278
1,2.88,0.1814747,0.18780505742574258
1,2.89,0.1909506,0.18796415544554457
1,2.9,0.1901395,0.18784544554455446
1,2.91,0.1868799,0.1877029871287129
1,2.92,0.2021807,0.18789347425742575
1,2.93,0.1808592,0.18818082772277228
1,2.94,0.1987233,0.18806012574257425
1,2.95,0.1885232,0.18781640000000002
1,2.96,0.1827813,0.1881554495049505
1,2.97,0.1962701,0.18832827821782178
1,2.98,0.1702498,0.1883162603960396
1,2.99,0.2045702,0.18809184950495048
1,3.0,0.1830355,0.1876392584158416
1,3.01,0.1685615,0.1875003138613861
1,3.02,0.1892117,0.18736473564356435
1,3.03,0.1829783,0.1878542386138614
1,3.04,0.1794717,0.1877241801980198
1,3.05,0.1956377,0.18761326039603962
1,3.06,0.1819507,0.1878495287128713
1,3.07,0.1817306,0.1878573891089109
1,3.08,0.2016136,0.1875130861386139
1,3.09,0.1778906,0.1875828396039604
1,3.1,0.2029311,0.18725848613861384
1,3.11,0.172302,0.1870692910891089
1,3.12,0.1804994,0.1868796900990099
1,3.13,0.1962472,0.1869041910891089
1,3.14,0.1828088,0.18737150792079207
1,3.15,0.1940054,0.1875320712871287
1,3.16,0.1894572,0.18718196534653464
1,3.17,0.2106991,0.18717236336633664
1,3.18,0.1918672,0.1877291465346535
1,3.19,0.1922213,0.1876370811881188
1,3.2,0.2077547,0.1875945465346535
1,3.21,0.1804467,0.1879081495049505
1,3.22,0.1704611,0.18803439108910894
1,3.23,0.2341349,0.18820747920792077
1,3.24,0.1737729,0.18823679801980198
1,3.25,0.2008631,0.18815830297029704
1,3.26,0.1920755,0.18801919504950498
1,3.27,0.1975552,0.18811771782178216
1,3.28,0.1713096,0.1884448524752475
1,3.29,0.2099975,0.18820672574257427
1,3.3,0.1698117,0.18830829999999998
1,3.31,0.1775248,0.18815356039603962
1,3.32,0.1860539,0.18835035247524753
1,3.33,0.1827429,0.18851056435643565
1,3.34,0.18829,0.1887220386138614
1,3.35,0.1912722,0.188958798019802
1,3.36,0.1819177,0.18889181485148515
1,3.37,0.1806375,0.18894385742574257
1,3.38,0.1827291,0.1891145623762376
1,3.39,0.2027933,0.18903984455445544
1,3.4,0.1761193,0.18903451881188119
1,3.41,0.1897417,0.1890187514851485
1,3.42,0.2058642,0.1890525089108911
1,3.43,0.1973171,0.18934725643564357
1,3.44,0.1681727,0.18940365544554458
1,3.45,0.1645874,0.18906579405940593
1,3.46,0.2021904,0.18924010396039603
1,3.47,0.1907905,0.18919187425742573
1,3.48,0.1777443,0.18912869900990098
1,3.49,0.1771271,0.18943475544554456
1,3.5,0.1506352,0.1893402297029703
1,3.51,0.1705227,0.1891192564356436
1,3.52,0.1671437,0.18943117227722772
1,3.53,0.216236,0.18931322574257425
1,3.54,0.1884702,0.18944500495049507
1,3.55,0.1706048,0.18953378415841585
1,3.56,0.2217974,0.18981063960396038
1,3.57,0.1824007,0.18990833267326734
1,3.58,0.1817989,0.19012216336633664
1,3.59,0.1879044,0.18998616435643564
1,3.6,0.1822775,0.19022452574257426
1,3.61,0.1963745,0.18999398712871285
1,3.62,0.1767201,0.19013301584158418
1,3.63,0.1780252,0.190500400990099
1,3.64,0.2093656,0.19058283267326734
1,3.65,0.2033347,0.19065751881188117
1,3.66,0.1745938,0.19067317227722774
1,3.67,0.1743158,0.19081103465346533
1,3.68,0.2176787,0.19064878019801978
1,3.69,0.1904415,0.19066992277227726
1,3.7,0.1796499,0.190417802970297
1,3.71,0.2087727,0.1903399089108911
1,3.72,0.1922081,0.1902282128712871
1,3.73,0.1982275,0.19052636237623763
1,3.74,0.1974994,0.19032943366336633
1,3.75,0.1919844,0.19016516138613862
1,3.76,0.1947971,0.1902130891089109
1,3.77,0.1874728,0.19024478514851484
1,3.78,0.2099953,0.1902346584158416
1,3.79,0.1845589,0.1902834594059406
1,3.8,0.1939433,0.18994045346534652
1,3.81,0.1831202,0.19041633960396037
1,3.82,0.1955631,0.1906756811881188
1,3.83,0.1950051,0.19060129801980197
1,3.84,0.2145554,0.1904152722772277
1,3.85,0.2099262,0.19063535643564358
1,3.86,0.185219,0.1905828396039604
1,3.87,0.1872698,0.1906128227722772
1,3.88,0.1896391,0.19058684851485147
1,3.89,0.1739282,0.19055371287128714
1,3.9,0.1904127,0.19025852871287127
1,3.91,0.188547,0.1903529188118812
1,3.92,0.1902894,0.19018704455445545
1,3.93,0.2319502,0.18978685346534654
1,3.94,0.1865555,0.18953033861386137
1,3.95,0.1645993,0.18956849207920792
1,3.96,0.2061285,0.18967116336633663
1,3.97,0.1779101,0.18958173366336634
1,3.98,0.1898894,0.18963525742574258
1,3.99,0.2011615,0.19000264950495052
1,4.0,0.1950231,0.1902732287128713
1,4.01,0.1607172,0.19103018910891092
1,4.02,0.200065,0.19128012376237627
1,4.03,0.1772991,0.19166786534653465
1,4.04,0.196288,0.19158177227722772
1,4.05,0.1884384,0.19181756237623765
1,4.06,0.2236001,0.1923372316831683
1,4.07,0.1918177,0.19201898712871288
1,4.08,0.2033275,0.19221695841584158
1,4.09,0.1878777,0.19251247623762374
1,4.1,0.2019651,0.19256002475247522
1,4.11,0.1796467,0.19281196435643566
1,4.12,0.1863439,0.1930330603960396
1,4.13,0.2176053,0.1931442415841584
1,4.14,0.2045728,0.19349019801980197
1,4.15,0.1903521,0.19326146237623765
1,4.16,0.1955864,0.19319464455445545
1,4.17,0.2033813,0.1936404514851485
1,4.18,0.1943114,0.1936875198019802
1,4.19,0.1940026,0.19372646732673265
1,4.2,0.1667572,0.1937380792079208
1,4.21,0.1998874,0.19383033960396037
1,4.22,0.1691654,0.1934701079207921
1,4.23,0.2005742,0.19362136237623762
1,4.24,0.2142451,0.19375898217821783
1,4.25,0.1571814,0.1936871514851485
1,4.26,0.2057038,0.193606
1,4.27,0.1952768,0.1936650742574257
1,4.28,0.1965324,0.19350963267326732
1,4.29,0.1762385,0.19370315148514852
1,4.3,0.1753539,0.19395261188118812
1,4.31,0.2178762,0.19384301980198018
1,4.32,0.2037183,0.19380280594059404
1,4.33,0.1785412,0.193728399009901
1,4.34,0.1639543,0.19372786534653463
1,4.35,0.2105185,0.1936103564356436
1,4.36,0.185968,0.19332417425742573
1,4.37,0.184946,0.19324240495049502
1,4.38,0.1780141,0.19314583465346535
1,4.39,0.1793824,0.19289854752475247
1,4.4,0.1729797,0.19323524851485147
1,4.41,0.1856527,0.19311587821782178
1,4.42,0.1729884,0.19303251782178216
1,4.43,0.1654449,0.19309966534653464
1,4.44,0.1714091,0.19253229306930694
1,4.45,0.1720262,0.19253396435643563
1,4.46,0.1749572,0.192818901980198
1,4.47,0.193158,0.1926773118811881
1,4.48,0.1961964,0.1928606821782178
1,4.49,0.2148509,0.19277288316831684
1,4.5,0.2044556,0.19287264158415843
1,4.51,0.2270882,0.1926382881188119
1,4.52,0.1957661,0.19286009603960397
1,4.53,0.2063056,0.19274668316831683
1,4.54,0.2075406,0.19282763465346536
1,4.55,0.212285,0.19251863267326733
1,4.56,0.2230914,0.19246738217821782
1,4.57,0.1896547,0.1919682504950495
1,4.58,0.2023958,0.19189162772277227
1,4.59,0.2116462,0.191652199009901
1,4.6,0.1927068,0.19136743168316833
1,4.61,0.2077234,0.19103655742574255
1,4.62,0.2187052,0.19089501881188117
1,4.63,0.1879494,0.190937097029703
1,4.64,0.2129668,0.1904790425742574
1,4.65,0.1862633,0.1904502099009901
1,4.66,0.1965861,0.1903794712871287
1,4.67,0.2196203,0.19053205643564358
1,4.68,0.1790697,0.1903373613861386
1,4.69,0.2216124,0.19027808217821782
1,4.7,0.1916143,0.19038851188118813
1,4.71,0.1889682,0.19081910693069307
1,4.72,0.1723893,0.19043411386138612
1,4.73,0.2074848,0.190608999009901
1,4.74,0.2121271,0.19058033366336632
1,4.75,0.1902445,0.1902684306930693
1,4.76,0.1837881,0.1905712475247525
1,4.77,0.2007636,0.19061194356435643
1,4.78,0.1717732,0.19050064257425744
1,4.79,0.2295407,0.19054243762376238
1,4.8,0.2097544,0.19075652376237623
1,4.81,0.1828745,0.19079817623762377
1,4.82,0.1790586,0.1903283712871287
1,4.83,0.188048,0.19023472376237624
1,4.84,0.1949512,0.19037892970297032
1,4.85,0.202687,0.1908725089108911
1,4.86,0.1810218,0.19065643663366333
1,4.87,0.1769603,0.19066604752475247
1,4.88,0.1775162,0.1904506108910891
1,4.89,0.1646631,0.19046724752475247
1,4.9,0.207935,0.190526903960396
1,4.91,0.1783563,0.19075911683168317
1,4.92,0.1801276,0.19076969900990098
1,4.93,0.1970713,0.19088509009900992
1,4.94,0.1746456,0.191249499009901
1,4.95,0.1867243,0.19149269801980198
1,4.96,0.193378,0.19163259405940594
1,4.97,0.1918279,0.19188859504950492
1,4.98,0.1964305,0.19185672772277226
1,4.99,0.1810217,0.19183304158415843
1,5.0,0.2112371,0.19189053762376237
1,5.01,0.1713534,0.1917888792079208
1,5.02,0.1831198,0.1916103811881188
1,5.03,0.1886103,0.19150744752475246
1,5.04,0.1854752,0.19135300297029703
1,5.05,0.1650788,0.19144140594059406
1,5.06,0.1832621,0.1911317613861386
1,5.07,0.1731878,0.19099808415841588
1,5.08,0.1840788,0.19106171584158416
1,5.09,0.1791452,0.19086632277227725
1,5.1,0.1591162,0.19069035742574258
1,5.11,0.1685468,0.19055077227722772
1,5.12,0.1653513,0.19027418910891086
1,5.13,0.1905938,0.19012412475247523
1,5.14,0.1713418,0.19033313960396037
1,5.15,0.2016607,0.19009542673267324
1,5.16,0.1832075,0.19025764554455443
1,5.17,0.2109975,0.19007256930693073
1,5.18,0.1837171,0.18982323663366338
1,5.19,0.1883242,0.1896737306930693
1,5.2,0.205156,0.1893036178217822
1,5.21,0.2102473,0.18938916534653463
1,5.22,0.1610031,0.1891074158415842
1,5.23,0.1868288,0.18914119702970295
1,5.24,0.197679,0.188773201980198
1,5.25,0.1827429,0.188523600990099
1,5.26,0.1877659,0.18855705544554455
1,5.27,0.2098141,0.18838153465346533
1,5.28,0.1840354,0.18855087623762376
1,5.29,0.2007537,0.18873129009900994
1,5.3,0.1978612,0.1881536712871287
1,5.31,0.1795608,0.18806334356435644
1,5.32,0.1704259,0.18821595049504952
1,5.33,0.1942599,0.18810188217821783
1,5.34,0.193106,0.18801043960396036
1,5.35,0.2138058,0.1878809584158416
1,5.36,0.1886952,0.18751105544554456
1,5.37,0.1869387,0.18755901386138613
1,5.38,0.1631869,0.187730299009901
1,5.39,0.1796944,0.18772118514851485
1,5.4,0.1854077,0.18802917425742574
1,5.41,0.1964332,0.187769099009901
1,5.42,0.1867215,0.187772399009901
1,5.43,0.1846429,0.18786398712871288
1,5.44,0.2022502,0.1877730376237624
1,5.45,0.1959722,0.187682300990099
1,5.46,0.1861557,0.1874631207920792
1,5.47,0.2008133,0.18725932574257426
1,5.48,0.1899394,0.18732538118811884
1,5.49,0.1938041,0.18726260099009903
1,5.5,0.220658,0.18723296138613862
1,5.51,0.1941881,0.18712076138613862
1,5.52,0.2090599,0.1874538702970297
1,5.53,0.1853698,0.1874093425742574
1,5.54,0.1907067,0.1874987069306931
1,5.55,0.2164693,0.18750820990099007
1,5.56,0.1810109,0.18780367326732672
1,5.57,0.20959,0.18794824455445544
1,5.58,0.1960815,0.18796471485148517
1,5.59,0.1826611,0.18795803168316833
1,5.6,0.1938737,0.18807024059405938
1,5.61,0.1786087,0.18826289999999998
1,5.62,0.1797885,0.1887963495049505
1,5.63,0.2035487,0.188992201980198
1,5.64,0.2090599,0.1888764435643564
1,5.65,0.1889578,0.18922758118811883
1,5.66,0.2026474,0.1891259910891089
1,5.67,0.1778934,0.18898119009900993
1,5.68,0.1944377,0.18880865742574257
1,5.69,0.1639696,0.18873362673267327
1,5.7,0.184231,0.18861836930693068
1,5.71,0.2002546,0.1883854524752475
1,5.72,0.1605115,0.18798503960396037
1,5.73,0.1758012,0.18809567227722773
1,5.74,0.1703173,0.18799908712871288
1,5.75,0.1869174,0.18777431782178217
1,5.76,0.1936234,0.18755115247524753
1,5.77,0.1660605,0.18749694653465346
1,5.78,0.2178671,0.18723764455445546
1,5.79,0.189995,0.1872638435643564
1,5.8,0.1712012,0.18697794455445543
1,5.81,0.2006313,0.18702540396039605
1,5.82,0.1982878,0.18705208217821784
1,5.83,0.1675377,0.18719798613861388
1,5.84,0.1788123,0.18705178613861384
1,5.85,0.1818736,0.186770501980198
1,5.86,0.1653268,0.1865724891089109
1,5.87,0.1858656,0.18674893465346534
1,5.88,0.1942601,0.18675464554455443
1,5.89,0.1765957,0.1869987693069307
1,5.9,0.19577,0.1868928871287129
1,5.91,0.1816674,0.18674054158415845
1,5.92,0.1786896,0.18688552277227724
1,5.93,0.189378,0.18703206237623762
1,5.94,0.1878854,0.18701040198019803
1,5.95,0.1654812,0.18692027623762375
1,5.960001,0.1645871,0.18698321584158417
1,5.97,0.1727947,0.18712328019801983
1,5.98,0.1984995,0.1871961495049505
1,5.99,0.1900897,0.18703323168316832
1,6.0,0.1780281,0.18696803564356435
1,6.01,0.1999049,0.18640504059405938
1,6.02,0.2049974,0.18633281188118814
1,6.03,0.1786225,0.18616588514851487
1,6.04,0.1976361,0.1862521495049505
1,6.05,0.186435,0.1862440079207921
1,6.06,0.1949206,0.1860791881188119
1,6.07,0.1978638,0.18633241089108912
1,6.08,0.1748513,0.1863334930693069
1,6.09,0.1834038,0.18638091188118813
1,6.1,0.1904783,0.18660758613861386
1,6.11,0.1785748,0.1866247207920792
1,6.12,0.2224252,0.18683943663366337
1,6.13,0.1851324,0.1870129881188119
1,6.14,0.1789022,0.1870656811881188
1,6.15,0.2068067,0.18677239702970297
1,6.16,0.1914001,0.18711421485148516
1,6.17,0.1685826,0.18695175841584158
1,6.18,0.1935717,0.1870952623762376
1,6.19,0.176139,0.18710660792079206
1,6.2,0.1766832,0.1875265207920792
1,6.210001,0.1816314,0.187821402970297
1,6.22,0.1698056,0.18760941386138613
1,6.23,0.172177,0.18815646534653463
1,6.24,0.1770737,0.188236701980198
1,6.25,0.1749773,0.18838712772277227
1,6.26,0.1602032,0.18838955940594063
1,6.27,0.1822911,0.1882177089108911
1,6.28,0.1836246,0.18833188415841587
1,6.29,0.1866815,0.18832660594059406
1,6.3,0.1718779,0.18845187920792078
1,6.31,0.2026546,0.1886541702970297
1,6.32,0.1822553,0.18847572970297027
1,6.33,0.1851622,0.1883728712871287
1,6.34,0.1794937,0.1886877613861386
1,6.35,0.1646963,0.1887103198019802
1,6.36,0.1938065,0.18880864554455443
1,6.37,0.2065162,0.1891563683168317
1,6.38,0.1875155,0.18937725841584158
1,6.39,0.1878434,0.18944765841584157
1,6.4,0.1690003,0.18967189603960394
1,6.41,0.1700208,0.18986431683168317
1,6.42,0.2110763,0.1898033891089109
1,6.43,0.201522,0.19000689405940593
1,6.440001,0.1824552,0.1898623603960396
1,6.45,0.1931475,0.18985266435643564
1,6.460001,0.2023291,0.1901948316831683
1,6.47,0.2003022,0.19062499504950497
1,6.48,0.2081731,0.1906759207920792
1,6.49,0.1734847,0.19069023366336635
1,6.5,0.1872193,0.19091145742574253
1,6.51,0.1637955,0.1912816089108911
1,6.52,0.186893,0.19097538415841583
1,6.53,0.1922003,0.19107948019801982
1,6.54,0.1940825,0.1910354207920792
1,6.55,0.1898844,0.1909900584158416
1,6.56,0.1998225,0.19092574059405942
1,6.57,0.2065864,0.19089114158415843
1,6.58,0.2096993,0.1908529376237624
1,6.59,0.2008708,0.19095063366336634
1,6.6,0.2055552,0.1908499702970297
1,6.61,0.1956043,0.1909778910891089
1,6.62,0.200295,0.1913967792079208
1,6.63,0.1973172,0.19128459702970296
1,6.64,0.2088707,0.19153869504950496
1,6.65,0.1794382,0.19153459306930695
1,6.66,0.2234814,0.1914082534653465
1,6.670001,0.1862393,0.19130235247524752
