"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006954","inflammatory response","46/251","351/4684",0.131054131054131,2.44564760899422,6.69995259586349,4.94858092322978e-09,1.40094325936635e-05,1.27465026517298e-05,"ACER3/ADM/AIM2/ALOX5/BCL6/BST1/C3AR1/CASP5/CD163/CST7/EXT1/FCGR1A/FUT7/HGF/HP/IER3/IL18R1/IL18RAP/IL1R1/IL1R2/IL1RN/IL4R/ITGAM/LDLR/LILRA5/LTB4R/LY96/MAPK14/MMP8/MMP9/NAIP/NLRC4/OSM/P2RX1/PGLYRP1/PLSCR1/PROK2/PXK/RABGEF1/S100A12/SLC11A1/SOCS3/TIMP1/TLR5/TNFAIP6/VNN1",46
"BP","GO:0001817","regulation of cytokine production","39/251","351/4684",0.111111111111111,2.07348384240815,4.97513419716707,6.51142145833542e-06,0.00423449524883452,0.00385276167019207,"AIM2/ALOX5/ARG1/BATF/BCL6/BPI/C3AR1/CARD16/CD55/CEACAM1/CLEC4E/CLEC5A/CR1/CYP1B1/FCER1G/FCGR1A/FLOT1/HGF/IL18R1/IL1R1/IL1R2/IL4R/IRAK3/JAK3/LILRA5/LY96/MAPK14/MMP8/NAIP/NLRC4/OSM/PDE4D/PGLYRP1/RABGEF1/SERPINB1/SLC11A1/TLR5/TSPO/UBE2J1",39
"BP","GO:0050727","regulation of inflammatory response","24/251","167/4684",0.143712574850299,2.6818713171267,5.26594147845702,6.76361238683965e-06,0.00423449524883452,0.00385276167019207,"AIM2/ALOX5/BCL6/BST1/CASP5/CST7/FCGR1A/FUT7/HGF/IER3/IL1R1/LDLR/LILRA5/MAPK14/MMP8/MMP9/NAIP/NLRC4/OSM/PGLYRP1/RABGEF1/S100A12/SOCS3/TNFAIP6",24
"BP","GO:0002274","myeloid leukocyte activation","20/251","124/4684",0.161290322580645,3.00989590026989,5.39699554486587,7.07297693778103e-06,0.00423449524883452,0.00385276167019207,"ANXA3/BATF/BPI/CD177/CLEC4D/CST7/DYSF/FCAR/FCER1G/IL18RAP/IL4R/ITGAM/JMJD6/LDLR/MMP8/PLSCR1/RABGEF1/S100A12/SLC11A1/STXBP2",20
"BP","GO:0001816","cytokine production","39/251","353/4684",0.110481586402266,2.06173605859847,4.93582668813109,7.47879768427149e-06,0.00423449524883452,0.00385276167019207,"AIM2/ALOX5/ARG1/BATF/BCL6/BPI/C3AR1/CARD16/CD55/CEACAM1/CLEC4E/CLEC5A/CR1/CYP1B1/FCER1G/FCGR1A/FLOT1/HGF/IL18R1/IL1R1/IL1R2/IL4R/IRAK3/JAK3/LILRA5/LY96/MAPK14/MMP8/NAIP/NLRC4/OSM/PDE4D/PGLYRP1/RABGEF1/SERPINB1/SLC11A1/TLR5/TSPO/UBE2J1",39
"BP","GO:0009617","response to bacterium","33/251","278/4684",0.118705035971223,2.21519676688928,4.97046283579298,9.04685868789533e-06,0.00426860949090528,0.00388380056303156,"ADM/ALPL/ANXA3/BPI/CARD16/CD55/CLEC4D/CLEC4E/EMILIN2/FAM20A/FCAR/FCER1G/FCGR1A/FKBP5/HP/HPGD/IRAK3/ITGAM/LCN2/LRG1/LY96/MAPK14/MMP8/MMP9/NAIP/NLRC4/PGLYRP1/PYGL/S100A12/SLC11A1/TLR5/TRIB1/TSPO",33
"BP","GO:0031347","regulation of defense response","39/251","366/4684",0.10655737704918,1.98850499640781,4.68627927524132,1.7783894933001e-05,0.00719231522218941,0.00654393848136143,"AIM2/ALOX5/ALPK1/ARG1/BCL6/BST1/CASP5/CEACAM1/CLEC4E/CR1/CST7/EMILIN2/FCGR1A/FLOT1/FUT7/HGF/IER3/IL18RAP/IL1R1/IRAK3/LDLR/LILRA5/LY96/MAP2K6/MAPK14/MMP8/MMP9/NAIP/NLRC4/OSM/PGLYRP1/PLSCR1/RABGEF1/S100A12/SMPDL3A/SOCS3/TLR5/TNFAIP6/ZDHHC3",39
"BP","GO:0032101","regulation of response to external stimulus","45/251","460/4684",0.0978260869565217,1.82556729603326,4.43628578494575,3.40387893670965e-05,0.0107070902998056,0.00974186170541348,"AIM2/ALOX5/ALPK1/ARG1/BCL6/BST1/C3AR1/CARD16/CASP5/CD55/CEACAM1/CLEC4E/CR1/CST7/EMILIN2/FCGR1A/FLOT1/FUT7/HGF/IER3/IL18RAP/IL1R1/IRAK3/KREMEN1/LDLR/LILRA5/LY96/MAP2K6/MAPK14/MMP8/MMP9/NAIP/NLRC4/OSM/PGLYRP1/PLSCR1/RABGEF1/S100A12/SMPDL3A/SOCS3/ST3GAL4/TLR5/TNFAIP6/TRIB1/ZDHHC3",45
"BP","GO:0050776","regulation of immune response","45/251","460/4684",0.0978260869565217,1.82556729603326,4.43628578494575,3.40387893670965e-05,0.0107070902998056,0.00974186170541348,"AIM2/ALPK1/ARG1/BATF/BCL6/BMX/C3AR1/CD177/CD55/CD59/CEACAM1/CLEC4D/CLEC4E/CR1/ENTPD7/FCAR/FCER1G/FCGR1A/FLOT1/FUT7/IL18R1/IL18RAP/IL1R1/IL4R/IRAK3/ITGAM/JAK3/LILRA5/LILRA6/LY96/MAP2K6/MAPK14/NAIP/NLRC4/OSCAR/PDE4D/PGLYRP1/PLSCR1/RABGEF1/SAMSN1/SLC11A1/SMPDL3A/TLR5/TNFSF13B/ZDHHC3",45
"BP","GO:0002366","leukocyte activation involved in immune response","21/251","155/4684",0.135483870967742,2.52831255622671,4.60391125846853,6.41287769963977e-05,0.0181548567676802,0.0165182228747563,"ANXA3/BATF/BCL6/CD177/CEACAM1/CLEC4D/CLEC4E/CR1/DYSF/ENTPD7/FCER1G/IL18R1/IL4R/ITGAM/JAK3/PGLYRP1/RABGEF1/SEMA4A/SLC11A1/SOCS3/STXBP2",21
"BP","GO:0002263","cell activation involved in immune response","21/251","156/4684",0.134615384615385,2.51210542445602,4.57026345007962,7.05868051543956e-05,0.0181664768538267,0.0165287954270628,"ANXA3/BATF/BCL6/CD177/CEACAM1/CLEC4D/CLEC4E/CR1/DYSF/ENTPD7/FCER1G/IL18R1/IL4R/ITGAM/JAK3/PGLYRP1/RABGEF1/SEMA4A/SLC11A1/SOCS3/STXBP2",21
"BP","GO:0002252","immune effector process","32/251","297/4684",0.107744107744108,2.01065099869881,4.28199041612832,8.86676562970851e-05,0.020918177914754,0.0190324346455234,"ANXA3/ARG1/BATF/BCL6/CD177/CD55/CD59/CEACAM1/CLEC4D/CLEC4E/CR1/DYSF/ENTPD7/FCAR/FCER1G/FCGR1A/FUT7/IL18R1/IL18RAP/IL1R1/IL4R/IRAK3/ITGAM/JAK3/NDST2/PGLYRP1/RABGEF1/SEMA4A/SLC11A1/SOCS3/STXBP2/UBE2J1",32
"BP","GO:0008015","blood circulation","20/251","148/4684",0.135135135135135,2.5218046731991,4.47613650265123,9.9829224526574e-05,0.0213756483265098,0.0194486647660189,"ADM/ASPH/C3AR1/CBS/CEACAM1/DSC2/ECE1/EMILIN2/EXT1/F5/FGF13/IER3/KCNE1/KCNMA1/MAP2K6/MEF2A/NDST2/P2RX1/PDE4D/TBC1D8",20
"BP","GO:0002286","T cell activation involved in immune response","13/251","73/4684",0.178082191780822,3.32325492550347,4.76004227164186,0.00010570790412262,0.0213756483265098,0.0194486647660189,"BATF/BCL6/CEACAM1/CLEC4D/CLEC4E/ENTPD7/FCER1G/IL18R1/IL4R/JAK3/SEMA4A/SLC11A1/SOCS3",13
"BP","GO:0002292","T cell differentiation involved in immune response","11/251","57/4684",0.192982456140351,3.6013140420773,4.70143609608704,0.000171812018541438,0.032426654966054,0.0295034392540981,"BATF/BCL6/CLEC4D/CLEC4E/ENTPD7/FCER1G/IL18R1/IL4R/JAK3/SEMA4A/SOCS3",11
"BP","GO:0002698","negative regulation of immune effector process","11/251","59/4684",0.186440677966102,3.47923559997299,4.55971827861798,0.000236884134390365,0.0410489230610283,0.0373484224396573,"ARG1/BCL6/CD55/CD59/CEACAM1/CR1/IL4R/IRAK3/JAK3/PGLYRP1/RABGEF1",11
"BP","GO:0002283","neutrophil activation involved in immune response","5/251","12/4684",0.416666666666667,7.77556440903054,5.5915827706973,0.000246496535513063,0.0410489230610283,0.0373484224396573,"ANXA3/CD177/FCER1G/ITGAM/STXBP2",5
"BP","GO:0046434","organophosphate catabolic process","14/251","92/4684",0.152173913043478,2.83977134938507,4.24040071727964,0.000327749675123256,0.0495560406910094,0.0450886358069122,"ENTPD1/ENTPD7/HK3/IER3/LDHA/LDLR/PDE4D/PFKFB2/PFKFB3/PLB1/PLBD1/SMPDL3A/UPP1/VNN1",14
"BP","GO:0009595","detection of biotic stimulus","6/251","19/4684",0.315789473684211,5.89305934158104,5.0848896582878,0.000335024171640865,0.0495560406910094,0.0450886358069122,"DACH1/LY96/NAIP/NLRC4/PGLYRP1/TSPO",6
"BP","GO:0002444","myeloid leukocyte mediated immunity","10/251","52/4684",0.192307692307692,3.58872203493717,4.46635141730907,0.00035009566012723,0.0495560406910094,0.0450886358069122,"ANXA3/ARG1/CD177/FCAR/FCGR1A/IL4R/ITGAM/NDST2/RABGEF1/STXBP2",10
"BP","GO:0002526","acute inflammatory response","9/251","44/4684",0.204545454545455,3.81709525534227,4.46703087399908,0.000428212032503574,0.0541343103138926,0.0492541810920802,"CD163/EXT1/FCGR1A/FUT7/HP/IL1RN/OSM/PLSCR1/VNN1",9
"BP","GO:0051241","negative regulation of multicellular organismal process","35/251","366/4684",0.0956284153005464,1.78455576600701,3.71940196546353,0.000442573304521582,0.0541343103138926,0.0492541810920802,"ACVR1B/ADM/ALOX5/ARG1/BCL6/BPI/CARD16/CEACAM1/CR1/CST7/DAAM2/FGF13/GADD45A/HGF/IL18R1/IL1R2/IL4R/IRAK3/JAK3/KREMEN1/LDLR/LILRA5/MAP2K6/PDE4D/PGLYRP1/RABGEF1/RETN/SAMSN1/SEMA4A/SERPINB1/SLC11A1/TIMP1/TNFAIP6/TRIB1/TSPO",35
"BP","GO:0019221","cytokine-mediated signaling pathway","23/251","203/4684",0.113300492610837,2.11434066688909,3.8621452323516,0.000449468657728428,0.0541343103138926,0.0492541810920802,"AIM2/ARG1/CARD16/CEACAM1/EXT1/FCER1G/IL18R1/IL18RAP/IL1R1/IL1R2/IL1RN/IL4R/IRAK3/JAK3/LILRA5/LILRA6/MMP8/NAIP/OSM/RABGEF1/SOCS3/TNFSF13B/UGCG",23
"BP","GO:0006672","ceramide metabolic process","8/251","36/4684",0.222222222222222,4.14696768481629,4.5098339119092,0.000496078881455192,0.0541343103138926,0.0492541810920802,"ACER3/B4GALT5/FUT7/GM2A/P2RX1/SPTLC2/ST6GALNAC3/UGCG",8
"BP","GO:0002697","regulation of immune effector process","21/251","179/4684",0.11731843575419,2.1893209285762,3.86036396572728,0.000500262304048287,0.0541343103138926,0.0492541810920802,"ARG1/BATF/BCL6/CD177/CD55/CD59/CEACAM1/CR1/FCGR1A/FUT7/IL18R1/IL18RAP/IL1R1/IL4R/IRAK3/ITGAM/JAK3/PGLYRP1/RABGEF1/STXBP2/UBE2J1",21
"BP","GO:0002819","regulation of adaptive immune response","15/251","107/4684",0.14018691588785,2.61607774509439,4.02359033508705,0.00050267014295861,0.0541343103138926,0.0492541810920802,"ARG1/BATF/BCL6/CD55/CEACAM1/CR1/FCGR1A/FUT7/IL18R1/IL1R1/IL4R/JAK3/SAMSN1/SLC11A1/TNFSF13B",15
"BP","GO:0002703","regulation of leukocyte mediated immunity","16/251","119/4684",0.134453781512605,2.50908969165355,3.96751170111166,0.000529365450933981,0.0541343103138926,0.0492541810920802,"ARG1/BCL6/CD177/CD55/CEACAM1/CR1/FCGR1A/FUT7/IL18R1/IL18RAP/IL1R1/IL4R/ITGAM/JAK3/RABGEF1/STXBP2",16
"BP","GO:0008610","lipid biosynthetic process","26/251","245/4684",0.106122448979592,1.9803886494837,3.75049696353537,0.000536844440520454,0.0541343103138926,0.0492541810920802,"ACER3/ADM/ALOX5/B4GALT5/BMX/CEACAM1/DHRS9/ERLIN1/FAR2/GK/IDI1/ITPKC/LDLR/OLAH/P2RX1/PDSS1/PECR/PGS1/PLIN5/PLSCR1/SPTLC2/ST3GAL4/ST6GALNAC3/TSPO/UBR4/UGCG",26
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","14/251","97/4684",0.144329896907216,2.69339138292192,4.00985729067976,0.000571786796843279,0.0541343103138926,0.0492541810920802,"ARG1/BATF/BCL6/CD55/CEACAM1/CR1/FCGR1A/FUT7/IL18R1/IL1R1/IL4R/JAK3/SLC11A1/TNFSF13B",14
"BP","GO:0006629","lipid metabolic process","37/251","400/4684",0.0925,1.72617529880478,3.6132400105105,0.000576148429311842,0.0541343103138926,0.0492541810920802,"ACER3/ADM/ALOX5/B4GALT5/BMX/CEACAM1/CYP1B1/DHRS9/ECHDC3/ERLIN1/FAR2/FUT7/GK/GM2A/HPGD/IDI1/IL1RN/ITPKC/LDLR/LIPN/MAPK14/OLAH/P2RX1/PDSS1/PECR/PGS1/PLB1/PLBD1/PLIN5/PLSCR1/SLC22A4/SPTLC2/ST3GAL4/ST6GALNAC3/TSPO/UBR4/UGCG",37
"BP","GO:0002446","neutrophil mediated immunity","6/251","21/4684",0.285714285714286,5.3318155947638,4.73365905175679,0.000611903189701365,0.0541343103138926,0.0492541810920802,"ANXA3/ARG1/CD177/FCAR/ITGAM/STXBP2",6
"BP","GO:0002701","negative regulation of production of molecular mediator of immune response","6/251","21/4684",0.285714285714286,5.3318155947638,4.73365905175679,0.000611903189701365,0.0541343103138926,0.0492541810920802,"ARG1/BCL6/CR1/IRAK3/JAK3/RABGEF1",6
"BP","GO:0016052","carbohydrate catabolic process","12/251","77/4684",0.155844155844156,2.90826305168935,4.01721034025354,0.000700029197163374,0.0600540199142276,0.0546402374946978,"FUT7/GK/GM2A/HK3/IER3/LDHA/MGAM/PFKFB2/PFKFB3/PPP1R3D/PYGL/WIPI1",12
"BP","GO:0034097","response to cytokine","35/251","376/4684",0.0930851063829787,1.73709417648555,3.54592159985626,0.000732546200587775,0.0609952439371763,0.055496611542981,"AIM2/ALPL/ARG1/CARD16/CEACAM1/CYP1B1/EXT1/FCAR/FCER1G/IL18R1/IL18RAP/IL1R1/IL1R2/IL1RN/IL4R/IRAK3/JAK3/KLF5/LILRA5/LILRA6/MAPK14/MMP8/NAIP/NFIL3/OSM/PCOLCE2/PLSCR1/RAB20/RABGEF1/SLC11A1/SLC26A6/SOCS3/TIMP1/TNFSF13B/UGCG",35
"BP","GO:0042119","neutrophil activation","7/251","30/4684",0.233333333333333,4.3543160690571,4.38532206934974,0.000820312043783734,0.0663515255986214,0.0603700322147007,"ANXA3/CD177/FCAR/FCER1G/IL18RAP/ITGAM/STXBP2",7
"BP","GO:0001819","positive regulation of cytokine production","25/251","239/4684",0.104602510460251,1.95202453783194,3.59468867970222,0.000852473002051688,0.0670375296891203,0.0609941940356866,"AIM2/BATF/C3AR1/CD55/CLEC4E/CLEC5A/CYP1B1/FCER1G/FCGR1A/FLOT1/HGF/IL18R1/IL1R1/IL4R/IRAK3/LILRA5/LY96/MAPK14/MMP8/NAIP/NLRC4/OSM/PDE4D/SLC11A1/TLR5",25
"BP","GO:1901652","response to peptide","35/251","381/4684",0.0918635170603675,1.71429766498311,3.46103602051436,0.000932640099622876,0.0713595708657395,0.0649266094957945,"AIM2/ALPL/ARG1/CARD16/CEACAM1/CYP1B1/EXT1/FCAR/FCER1G/IL18R1/IL18RAP/IL1R1/IL1R2/IL1RN/IL4R/IRAK3/JAK3/KLF5/LILRA5/LILRA6/MAPK14/MMP8/NAIP/NFIL3/OSM/PCOLCE2/PLSCR1/RAB20/RABGEF1/SLC11A1/SLC26A6/SOCS3/TIMP1/TNFSF13B/UGCG",35
"BP","GO:0002443","leukocyte mediated immunity","21/251","190/4684",0.110526315789474,2.06257076955337,3.55769083563558,0.00110349885962805,0.0755769441739232,0.0687637927433453,"ANXA3/ARG1/BATF/BCL6/CD177/CD55/CEACAM1/CR1/FCAR/FCER1G/FCGR1A/FUT7/IL18R1/IL18RAP/IL1R1/IL4R/ITGAM/JAK3/NDST2/RABGEF1/STXBP2",21
"BP","GO:0002719","negative regulation of cytokine production involved in immune response","5/251","16/4684",0.3125,5.83167330677291,4.60619376834797,0.00113851083437172,0.0755769441739232,0.0687637927433453,"ARG1/BCL6/IRAK3/JAK3/RABGEF1",5
"BP","GO:1990266","neutrophil migration","9/251","50/4684",0.18,3.3590438247012,3.99018535582422,0.0011414212872792,0.0755769441739232,0.0687637927433453,"BST1/C3AR1/CD177/CKLF/FCER1G/FUT7/IL1R1/S100A12/TNFAIP6",9
"BP","GO:0003013","circulatory system process","20/251","178/4684",0.112359550561798,2.09678141367116,3.54964207548615,0.00117927590649939,0.0755769441739232,0.0687637927433453,"ADM/ASPH/C3AR1/CBS/CEACAM1/DSC2/ECE1/EMILIN2/EXT1/F5/FGF13/IER3/KCNE1/KCNMA1/MAP2K6/MEF2A/NDST2/P2RX1/PDE4D/TBC1D8",20
"BP","GO:2000377","regulation of reactive oxygen species metabolic process","11/251","71/4684",0.154929577464789,2.89119578025924,3.82053349217095,0.00122380680450288,0.0755769441739232,0.0687637927433453,"ALOX5/BST1/CD177/CYP1B1/GADD45A/HP/IER3/ITGAM/MAPK14/PLIN5/TSPO",11
"BP","GO:0002820","negative regulation of adaptive immune response","7/251","32/4684",0.21875,4.08217131474104,4.16257416386866,0.00123706825379165,0.0755769441739232,0.0687637927433453,"ARG1/BCL6/CEACAM1/CR1/IL4R/JAK3/SAMSN1",7
"BP","GO:0002886","regulation of myeloid leukocyte mediated immunity","7/251","32/4684",0.21875,4.08217131474104,4.16257416386866,0.00123706825379165,0.0755769441739232,0.0687637927433453,"ARG1/CD177/FCGR1A/IL4R/ITGAM/RABGEF1/STXBP2",7
"BP","GO:0036230","granulocyte activation","7/251","32/4684",0.21875,4.08217131474104,4.16257416386866,0.00123706825379165,0.0755769441739232,0.0687637927433453,"ANXA3/CD177/FCAR/FCER1G/IL18RAP/ITGAM/STXBP2",7
"BP","GO:0001818","negative regulation of cytokine production","16/251","129/4684",0.124031007751938,2.31458661478119,3.60238349722156,0.00129313656046616,0.0755769441739232,0.0687637927433453,"ARG1/BCL6/BPI/CARD16/CEACAM1/CR1/HGF/IL1R2/IRAK3/JAK3/LILRA5/PGLYRP1/RABGEF1/SERPINB1/SLC11A1/TSPO",16
"BP","GO:0002285","lymphocyte activation involved in immune response","15/251","117/4684",0.128205128205128,2.39248135662478,3.62925002374084,0.00129949753107956,0.0755769441739232,0.0687637927433453,"BATF/BCL6/CEACAM1/CLEC4D/CLEC4E/CR1/ENTPD7/FCER1G/IL18R1/IL4R/JAK3/PGLYRP1/SEMA4A/SLC11A1/SOCS3",15
"BP","GO:0043312","neutrophil degranulation","4/251","10/4684",0.4,7.46454183266932,4.86904143225681,0.0013081138341654,0.0755769441739232,0.0687637927433453,"ANXA3/CD177/ITGAM/STXBP2",4
"BP","GO:0045922","negative regulation of fatty acid metabolic process","4/251","10/4684",0.4,7.46454183266932,4.86904143225681,0.0013081138341654,0.0755769441739232,0.0687637927433453,"CEACAM1/ERLIN1/PLIN5/UBR4",4
"BP","GO:0071345","cellular response to cytokine stimulus","31/251","333/4684",0.0930930930930931,1.73724321931493,3.32114957929689,0.00149863043592715,0.0848524552821952,0.0772031300360787,"AIM2/ARG1/CARD16/CEACAM1/CYP1B1/EXT1/FCAR/FCER1G/IL18R1/IL18RAP/IL1R1/IL1R2/IL1RN/IL4R/IRAK3/JAK3/KLF5/LILRA5/LILRA6/MAPK14/MMP8/NAIP/NFIL3/OSM/PCOLCE2/RAB20/RABGEF1/SLC26A6/SOCS3/TNFSF13B/UGCG",31
"BP","GO:0042742","defense response to bacterium","15/251","119/4684",0.126050420168067,2.35227158592521,3.55522496105604,0.00154698288963893,0.0858727168738787,0.0781314165314028,"ADM/ANXA3/BPI/CLEC4D/CLEC4E/EMILIN2/FCER1G/FCGR1A/HP/LCN2/NAIP/NLRC4/PGLYRP1/S100A12/SLC11A1",15
"BP","GO:0005975","carbohydrate metabolic process","22/251","210/4684",0.104761904761905,1.95499905141339,3.36910597325211,0.00171286238487709,0.0930394791897921,0.0846521056637681,"B4GALT5/EXT1/FUT7/GK/GM2A/GRB10/GYG1/HK3/IER3/LDHA/MAPK14/MGAM/NDST2/PFKFB2/PFKFB3/PGD/PPP1R3D/PYGL/ST3GAL4/ST6GALNAC3/TFF3/WIPI1",22
"BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","18/251","158/4684",0.113924050632911,2.12597710424126,3.42571242026762,0.00176694122908409,0.0930394791897921,0.0846521056637681,"ARG1/BATF/BCL6/CD55/CEACAM1/CR1/ENTPD7/FCER1G/FCGR1A/FUT7/IL18R1/IL1R1/IL4R/JAK3/SEMA4A/SLC11A1/SOCS3/TNFSF13B",18
"BP","GO:0045321","leukocyte activation","40/251","470/4684",0.0851063829787234,1.58820038992964,3.1987260367212,0.00177468452004549,0.0930394791897921,0.0846521056637681,"ANXA3/ARG1/BATF/BCL6/BPI/BST1/CD177/CD55/CEACAM1/CLEC4D/CLEC4E/CR1/CST7/DYSF/ENTPD7/FCAR/FCER1G/FLOT2/FUT7/IL18R1/IL18RAP/IL4R/ITGAM/JAK3/JMJD6/LDLR/MMP8/NFIL3/PGLYRP1/PLSCR1/RABGEF1/S100A12/SAMSN1/SEMA4A/SLC11A1/SMARCD3/SOCS3/STXBP2/TNFSF13B/VNN1",40
"BP","GO:0010721","negative regulation of cell development","12/251","86/4684",0.13953488372093,2.60390994162883,3.57186301995374,0.00189514645066533,0.0975483563969737,0.0887545141584318,"BCL6/CEACAM1/CR1/DAAM2/FGF13/IL4R/JAK3/LDLR/PGLYRP1/TNFAIP6/TRIB1/TSPO",12
"BP","GO:0007218","neuropeptide signaling pathway","4/251","11/4684",0.363636363636364,6.78594712060848,4.57112382915342,0.00196970450384631,0.0977403561415301,0.0889292054056867,"GPR84/LTB4R/PROK2/SORT1",4
"BP","GO:0002275","myeloid cell activation involved in immune response","8/251","44/4684",0.181818181818182,3.39297356030424,3.794506683532,0.00200245166238387,0.0977403561415301,0.0889292054056867,"ANXA3/CD177/DYSF/FCER1G/IL4R/ITGAM/RABGEF1/STXBP2",8
"BP","GO:0051606","detection of stimulus","8/251","44/4684",0.181818181818182,3.39297356030424,3.794506683532,0.00200245166238387,0.0977403561415301,0.0889292054056867,"ASPH/DACH1/LY96/NAIP/NLRC4/PGLYRP1/TMEM120A/TSPO",8
"BP","GO:0045087","innate immune response","38/251","444/4684",0.0855855855855856,1.59714295969276,3.14656673520069,0.00210931706626447,0.101211468043978,0.0920874016262117,"AIM2/ALPK1/ARG1/BPI/CD177/CD55/CEACAM1/CLEC4D/CLEC4E/CLEC5A/CR1/FCAR/FCER1G/FCGR1A/FLOT1/IL18RAP/IRAK3/ITGAM/JAK3/LCN2/LILRA5/LY96/MAP2K6/NAIP/NLRC4/PADI4/PGLYRP1/PLSCR1/RAB20/S100A12/SLC11A1/SLC26A6/SMPDL3A/SRPK1/TLR5/TMEM120A/VNN1/ZDHHC3",38
"BP","GO:0002764","immune response-regulating signaling pathway","27/251","286/4684",0.0944055944055944,1.76173627169643,3.16307954721234,0.00249122102968781,0.110795560388887,0.100807502006583,"AIM2/ALPK1/BMX/C3AR1/CEACAM1/CLEC4D/CLEC4E/CR1/FCAR/FCER1G/FCGR1A/FLOT1/IRAK3/ITGAM/LILRA5/LILRA6/LY96/MAP2K6/NAIP/NLRC4/OSCAR/PDE4D/PLSCR1/RABGEF1/SMPDL3A/TLR5/ZDHHC3",27
"BP","GO:0043300","regulation of leukocyte degranulation","6/251","27/4684",0.222222222222222,4.14696768481629,3.90185494801827,0.00254489912840904,0.110795560388887,0.100807502006583,"CD177/CEACAM1/IL4R/ITGAM/RABGEF1/STXBP2",6
"BP","GO:0062014","negative regulation of small molecule metabolic process","6/251","27/4684",0.222222222222222,4.14696768481629,3.90185494801827,0.00254489912840904,0.110795560388887,0.100807502006583,"CEACAM1/ERLIN1/IER3/PLIN5/TSPO/UBR4",6
"BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","7/251","36/4684",0.194444444444444,3.62859672421425,3.76697056814134,0.00255365154509333,0.110795560388887,0.100807502006583,"ARG1/CARD16/IL1R2/IL1RN/IRAK3/NAIP/RABGEF1",7
"BP","GO:0140546","defense response to symbiont","39/251","464/4684",0.084051724137931,1.56851902733892,3.06971349274482,0.00255706639097866,0.110795560388887,0.100807502006583,"ADM/AIM2/ALPK1/ARG1/BPI/CD177/CD55/CEACAM1/CLEC4D/CLEC4E/CLEC5A/CR1/FCAR/FCER1G/FCGR1A/FLOT1/IL18RAP/IRAK3/ITGAM/JAK3/LCN2/LILRA5/LY96/MAP2K6/NAIP/NLRC4/PADI4/PGLYRP1/PLSCR1/RAB20/S100A12/SLC11A1/SLC26A6/SMPDL3A/SRPK1/TLR5/TMEM120A/VNN1/ZDHHC3",39
"BP","GO:0042116","macrophage activation","9/251","56/4684",0.160714285714286,2.99914627205464,3.58089827395297,0.00260546641071332,0.110795560388887,0.100807502006583,"BPI/CST7/DYSF/IL4R/ITGAM/JMJD6/LDLR/MMP8/SLC11A1",9
"BP","GO:0002825","regulation of T-helper 1 type immune response","5/251","19/4684",0.263157894736842,4.91088278465087,4.06420728591068,0.00265490538133798,0.110795560388887,0.100807502006583,"IL18R1/IL1R1/IL4R/JAK3/SLC11A1",5
"BP","GO:0042698","ovulation cycle","5/251","19/4684",0.263157894736842,4.91088278465087,4.06420728591068,0.00265490538133798,0.110795560388887,0.100807502006583,"CYP1B1/MAP2K6/RETN/SLC26A6/TNFAIP6",5
"BP","GO:1903305","regulation of regulated secretory pathway","8/251","46/4684",0.173913043478261,3.24545297072579,3.64139323637279,0.00268696143046221,0.110795560388887,0.100807502006583,"CD177/CEACAM1/IL4R/ITGAM/MICAL1/P2RX1/RABGEF1/STXBP2",8
"BP","GO:0035710","CD4-positive, alpha-beta T cell activation","10/251","67/4684",0.149253731343284,2.78527680323482,3.50197547352389,0.00270042164141052,0.110795560388887,0.100807502006583,"BATF/BCL6/CD55/ENTPD7/FUT7/IL18R1/IL4R/JAK3/SEMA4A/SOCS3",10
"BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","4/251","12/4684",0.333333333333333,6.22045152722444,4.30821479255411,0.00283130848801294,0.114506204708066,0.104183637145378,"ARG1/CD177/FCGR1A/ITGAM",4
"BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","9/251","57/4684",0.157894736842105,2.94652967079052,3.5180238557629,0.00295260217419242,0.117729813452658,0.107116642257211,"BATF/BCL6/ENTPD7/FUT7/IL18R1/IL4R/JAK3/SEMA4A/SOCS3",9
"BP","GO:0060761","negative regulation of response to cytokine stimulus","7/251","37/4684",0.189189189189189,3.53052654247873,3.67684647701221,0.003008548633982,0.118294460872265,0.107630387534415,"ARG1/CARD16/IL1R2/IL1RN/IRAK3/NAIP/RABGEF1",7
"BP","GO:0050866","negative regulation of cell activation","12/251","91/4684",0.131868131868132,2.46083796681406,3.34830178959879,0.00308153725497456,0.11950454751826,0.108731386631907,"ARG1/BCL6/BPI/CEACAM1/CR1/CST7/IL4R/JAK3/LDLR/PGLYRP1/RABGEF1/SAMSN1",12
"BP","GO:0050728","negative regulation of inflammatory response","10/251","69/4684",0.144927536231884,2.70454414227149,3.39388419378673,0.00336974428397424,0.128915487404474,0.117293943995519,"ALOX5/CST7/HGF/IER3/LDLR/MAPK14/PGLYRP1/RABGEF1/SOCS3/TNFAIP6",10
